dataset,example_id,partition,question_type,annotated_hops,graph_type,seed,node_id,role,annotated_step,semantic_best_rank,lexical_rank,winning_facet,winning_scale,winning_token_start,winning_token_end,winning_question_offset,winning_decoded_span,target_score,best_distractor_score,oracle_margin,facet_count,score_seconds,winning_relative_midpoint,winning_position_bin,winning_hidden_norm,winning_top_parent_score,winning_top_parent_margin,winning_parent_score_entropy,winning_normalized_parent_score_entropy,question_tokens,selector_feature_scope
musique,3hop2__101905_30152_20999,validation,3hop,3,convergent,53,2,root,1,3,1,2,1,11,12,1,were,0.13212358951568604,0.31005722284317017,-0.17793363332748413,95,0.0033872000058181584,0.0625,early,357.96453857421875,0.31005859375,0.1617431640625,3.0358760356903076,0.9971599578857422,24,query states/provenance plus unlabeled parent scores
musique,3hop2__101905_30152_20999,validation,3hop,3,convergent,53,3,terminal,2,2,4,9,1,18,19,8,Empire,0.12248917669057846,0.3252083659172058,-0.20271918922662735,95,0.0033872000058181584,0.3541666666666667,middle,360.7587890625,0.3251953125,0.20269775390625,3.0331366062164307,0.9962601661682129,24,query states/provenance plus unlabeled parent scores
musique,3hop2__101905_30152_20999,validation,3hop,3,convergent,71,1,root,1,1,3,0,global,42,43,32,How were the people that the Ajuran Empire declared independence from by minting coins expelled from David Htan's country?,0.13442462682724,-0.1400088518857956,0.2744334787130356,95,0.0037975000450387597,1.3541666666666667,late,330.1910400390625,0.1343994140625,0.2744140625,3.0285537242889404,0.9947549104690552,24,query states/provenance plus unlabeled parent scores
musique,3hop2__101905_30152_20999,validation,3hop,3,convergent,71,2,root,1,1,1,21,1,30,31,20,tan,0.10745738446712494,0.09855984896421432,0.008897535502910614,95,0.0037975000450387597,0.8541666666666666,late,347.7896423339844,0.10748291015625,0.0089111328125,3.0412657260894775,0.9989302754402161,24,query states/provenance plus unlabeled parent scores
musique,3hop2__101905_30152_20999,validation,3hop,3,convergent,71,3,terminal,2,2,4,0,global,42,43,32,How were the people that the Ajuran Empire declared independence from by minting coins expelled from David Htan's country?,-0.1400088518857956,0.13442462682724,-0.2744334787130356,95,0.0037975000450387597,1.3541666666666667,late,330.1910400390625,0.1343994140625,0.2744140625,3.0285537242889404,0.9947549104690552,24,query states/provenance plus unlabeled parent scores
musique,3hop2__103871_20335_9331,validation,3hop,3,convergent,11,1,root,1,2,5,12,1,21,22,11,amar,-0.1139570027589798,-0.03426837921142578,-0.07968862354755402,185,0.0017550000338815153,0.27380952380952384,early,425.4198913574219,-0.034271240234375,0.079681396484375,3.2562623023986816,0.9994370341300964,42,query states/provenance plus unlabeled parent scores
musique,3hop2__103871_20335_9331,validation,3hop,3,convergent,11,2,root,1,1,2,13,1,22,23,12,Ab,0.04038518667221069,-0.006133919581770897,0.04651910625398159,185,0.0017550000338815153,0.2976190476190476,early,446.2788391113281,0.040374755859375,0.0465087890625,3.2564632892608643,0.999498724937439,42,query states/provenance plus unlabeled parent scores
musique,3hop2__103871_20335_9331,validation,3hop,3,convergent,11,3,terminal,2,2,3,1,1,10,11,0,What,0.08957284688949585,0.13159576058387756,-0.042022913694381714,185,0.0017550000338815153,0.011904761904761904,early,353.8968505859375,0.131591796875,0.0419921875,3.253424644470215,0.9985660910606384,42,query states/provenance plus unlabeled parent scores
musique,3hop2__103871_20335_9331,validation,3hop,3,convergent,23,1,root,1,1,5,14,1,23,24,13,ak,0.23875655233860016,0.18021602928638458,0.058540523052215576,185,0.004564700007904321,0.32142857142857145,early,488.7552795410156,0.23876953125,0.05859375,3.255980968475342,0.9993507266044617,42,query states/provenance plus unlabeled parent scores
musique,3hop2__103871_20335_9331,validation,3hop,3,convergent,23,2,root,1,2,2,14,1,23,24,13,ak,0.18021602928638458,0.23875655233860016,-0.058540523052215576,185,0.004564700007904321,0.32142857142857145,early,488.7552795410156,0.23876953125,0.05859375,3.255980968475342,0.9993507266044617,42,query states/provenance plus unlabeled parent scores
musique,3hop2__103871_20335_9331,validation,3hop,3,convergent,23,3,terminal,2,1,3,1,1,10,11,0,What,0.24977032840251923,0.23028720915317535,0.019483119249343872,185,0.004564700007904321,0.011904761904761904,early,353.8968505859375,0.249755859375,0.0194091796875,3.2535479068756104,0.9986039400100708,42,query states/provenance plus unlabeled parent scores
musique,3hop2__103871_20335_9331,validation,3hop,3,convergent,37,1,root,1,1,5,13,1,22,23,12,Ab,-0.11757020652294159,-0.12864354252815247,0.011073336005210876,185,0.004410099994856864,0.2976190476190476,early,446.2788391113281,-0.1175537109375,0.0111083984375,3.257145643234253,0.9997081756591797,42,query states/provenance plus unlabeled parent scores
musique,3hop2__103871_20335_9331,validation,3hop,3,convergent,37,2,root,1,2,2,73,2,40,42,30,81,-0.08668173849582672,-0.03489973396062851,-0.05178200453519821,185,0.004410099994856864,0.7380952380952381,late,368.6871032714844,-0.034912109375,0.0517578125,3.2575161457061768,0.9998219013214111,42,query states/provenance plus unlabeled parent scores
musique,3hop2__103871_20335_9331,validation,3hop,3,convergent,37,3,terminal,2,3,3,2,1,11,12,1,dissolved,-0.2609550952911377,-0.21992824971675873,-0.04102684557437897,185,0.004410099994856864,0.03571428571428571,early,331.1754150390625,-0.219970703125,0.0023193359375,3.2568583488464355,0.9996199607849121,42,query states/provenance plus unlabeled parent scores
musique,3hop2__103871_20335_9331,validation,3hop,3,convergent,53,1,root,1,2,5,30,1,39,40,29,1,0.10571110993623734,0.10954995453357697,-0.00383884459733963,185,0.004958300036378205,0.7023809523809523,late,375.6700744628906,0.10955810546875,0.00384521484375,3.25727915763855,0.9997491240501404,42,query states/provenance plus unlabeled parent scores
musique,3hop2__103871_20335_9331,validation,3hop,3,convergent,53,2,root,1,1,2,13,1,22,23,12,Ab,0.16169100999832153,0.13915598392486572,0.02253502607345581,185,0.004958300036378205,0.2976190476190476,early,446.2788391113281,0.1617431640625,0.0225830078125,3.2570488452911377,0.9996784329414368,42,query states/provenance plus unlabeled parent scores
musique,3hop2__103871_20335_9331,validation,3hop,3,convergent,53,3,terminal,2,2,3,4,1,13,14,3,privileges,-0.0554671511054039,0.03233816474676132,-0.08780531585216522,185,0.004958300036378205,0.08333333333333333,early,336.10906982421875,0.0323486328125,0.08782958984375,3.25366473197937,0.9986397624015808,42,query states/provenance plus unlabeled parent scores
musique,3hop2__103871_20335_9331,validation,3hop,3,convergent,71,1,root,1,1,5,11,1,20,21,10,T,-0.12850433588027954,-0.18898454308509827,0.060480207204818726,185,0.004376899974886328,0.25,early,433.5164489746094,-0.1285400390625,0.0604248046875,3.2561960220336914,0.999416708946228,42,query states/provenance plus unlabeled parent scores
musique,3hop2__103871_20335_9331,validation,3hop,3,convergent,71,2,root,1,2,2,14,1,23,24,13,ak,-0.1139678806066513,0.04512612521648407,-0.15909400582313538,185,0.004376899974886328,0.32142857142857145,early,488.7552795410156,0.045135498046875,0.159088134765625,3.2567789554595947,0.9995956420898438,42,query states/provenance plus unlabeled parent scores
musique,3hop2__103871_20335_9331,validation,3hop,3,convergent,71,3,terminal,2,4,3,32,1,41,42,31,1,-0.1835647076368332,0.08335669338703156,-0.26692140102386475,185,0.004376899974886328,0.75,late,422.2434387207031,0.0833740234375,0.192626953125,3.2547640800476074,0.9989771842956543,42,query states/provenance plus unlabeled parent scores
musique,3hop2__103889_30152_20999,validation,3hop,3,convergent,11,1,root,1,3,7,0,global,44,45,34,How were the people that the Ajuran Empire declared independence from by minting coins expelled from Zaw Win Thet's country?,-0.25830942392349243,-0.16255611181259155,-0.09575331211090088,105,0.0018028999911621213,1.3269230769230769,late,328.8125915527344,-0.16259765625,0.01611328125,3.171567678451538,0.9979590773582458,26,query states/provenance plus unlabeled parent scores
musique,3hop2__103889_30152_20999,validation,3hop,3,convergent,11,2,root,1,3,1,4,1,13,14,3,people,-0.030951399356126785,0.03740311414003372,-0.06835451349616051,105,0.0018028999911621213,0.1346153846153846,early,346.15032958984375,0.03741455078125,0.0204315185546875,3.1752872467041016,0.9991294741630554,26,query states/provenance plus unlabeled parent scores
musique,3hop2__103889_30152_20999,validation,3hop,3,convergent,11,3,terminal,2,7,21,26,1,35,36,25,?,-0.0957910418510437,0.11531957983970642,-0.21111062169075012,105,0.0018028999911621213,0.9807692307692307,late,313.9106140136719,0.11529541015625,0.006103515625,3.169895887374878,0.9974330067634583,26,query states/provenance plus unlabeled parent scores
musique,3hop2__103889_30152_20999,validation,3hop,3,convergent,23,1,root,1,1,7,0,global,44,45,34,How were the people that the Ajuran Empire declared independence from by minting coins expelled from Zaw Win Thet's country?,0.11912807822227478,0.08950380980968475,0.029624268412590027,105,0.004115100018680096,1.3269230769230769,late,328.8125915527344,0.119140625,0.0296630859375,3.171083688735962,0.9978067874908447,26,query states/provenance plus unlabeled parent scores
musique,3hop2__103889_30152_20999,validation,3hop,3,convergent,23,2,root,1,1,1,2,1,11,12,1,were,0.23604746162891388,0.2264714539051056,0.009576007723808289,105,0.004115100018680096,0.057692307692307696,early,357.96453857421875,0.236083984375,0.0096435546875,3.1733288764953613,0.9985132217407227,26,query states/provenance plus unlabeled parent scores
musique,3hop2__103889_30152_20999,validation,3hop,3,convergent,23,3,terminal,2,7,21,1,1,10,11,0,How,0.14275051653385162,0.32363155484199524,-0.18088103830814362,105,0.004115100018680096,0.019230769230769232,early,345.685791015625,0.32373046875,0.031982421875,3.172649383544922,0.9982994198799133,26,query states/provenance plus unlabeled parent scores
musique,3hop2__103889_30152_20999,validation,3hop,3,convergent,37,1,root,1,1,7,4,1,13,14,3,people,-0.16829892992973328,-0.18450158834457397,0.016202658414840698,105,0.00445369997760281,0.1346153846153846,early,346.15032958984375,-0.1683349609375,0.01611328125,3.177276372909546,0.9997553825378418,26,query states/provenance plus unlabeled parent scores
musique,3hop2__103889_30152_20999,validation,3hop,3,convergent,37,2,root,1,2,1,14,1,23,24,13,mint,-0.043910764157772064,-0.029063377529382706,-0.014847386628389359,105,0.00445369997760281,0.5192307692307693,middle,345.9410705566406,-0.0290679931640625,0.0148468017578125,3.177469253540039,0.9998160600662231,26,query states/provenance plus unlabeled parent scores
musique,3hop2__103889_30152_20999,validation,3hop,3,convergent,37,3,terminal,2,12,21,22,1,31,32,21,Th,0.06201682984828949,0.16534823179244995,-0.10333140194416046,105,0.00445369997760281,0.8269230769230769,late,501.9689636230469,0.1654052734375,0.021484375,3.1768407821655273,0.9996182918548584,26,query states/provenance plus unlabeled parent scores
musique,3hop2__103889_30152_20999,validation,3hop,3,convergent,53,1,root,1,2,7,0,global,44,45,34,How were the people that the Ajuran Empire declared independence from by minting coins expelled from Zaw Win Thet's country?,-0.16105243563652039,-0.09754479676485062,-0.06350763887166977,105,0.004656600009184331,1.3269230769230769,late,328.8125915527344,-0.0975341796875,0.0634765625,3.170567750930786,0.9976444244384766,26,query states/provenance plus unlabeled parent scores
musique,3hop2__103889_30152_20999,validation,3hop,3,convergent,53,2,root,1,5,1,25,1,34,35,24,country,-0.06669072061777115,-0.0032786615192890167,-0.06341205909848213,105,0.004656600009184331,0.9423076923076923,late,328.9813537597656,-0.0032787322998046875,0.0055179595947265625,3.17464017868042,0.9989258646965027,26,query states/provenance plus unlabeled parent scores
musique,3hop2__103889_30152_20999,validation,3hop,3,convergent,53,3,terminal,2,11,21,26,1,35,36,25,?,-0.1182287409901619,0.10438621789216995,-0.22261495888233185,105,0.004656600009184331,0.9807692307692307,late,313.9106140136719,0.1043701171875,0.03082275390625,3.171116828918457,0.9978172183036804,26,query states/provenance plus unlabeled parent scores
musique,3hop2__103889_30152_20999,validation,3hop,3,convergent,71,1,root,1,1,7,0,global,44,45,34,How were the people that the Ajuran Empire declared independence from by minting coins expelled from Zaw Win Thet's country?,-0.10185746848583221,-0.12238424271345139,0.02052677422761917,105,0.004320700012613088,1.3269230769230769,late,328.8125915527344,-0.10186767578125,0.0205078125,3.1693851947784424,0.9972723126411438,26,query states/provenance plus unlabeled parent scores
musique,3hop2__103889_30152_20999,validation,3hop,3,convergent,71,2,root,1,1,1,32,2,15,17,5,the Aj,-0.11204181611537933,-0.13151702284812927,0.01947520673274994,105,0.004320700012613088,0.23076923076923078,early,344.23126220703125,-0.112060546875,0.0194091796875,3.1757540702819824,0.999276340007782,26,query states/provenance plus unlabeled parent scores
musique,3hop2__103889_30152_20999,validation,3hop,3,convergent,71,3,terminal,2,12,21,26,1,35,36,25,?,0.03644047677516937,0.29092198610305786,-0.2544815093278885,105,0.004320700012613088,0.9807692307692307,late,313.9106140136719,0.291015625,0.0419921875,3.170515537261963,0.9976280331611633,26,query states/provenance plus unlabeled parent scores
musique,3hop2__106842_30645_84681,test,3hop,3,convergent,11,1,root,1,1,3,39,2,27,29,17,show @,-0.12960751354694366,-0.1469748616218567,0.017367348074913025,80,0.0015708999708294868,0.8571428571428571,late,283.284912109375,-0.129638671875,0.017333984375,3.1694066524505615,0.9972791075706482,21,query states/provenance plus unlabeled parent scores
musique,3hop2__106842_30645_84681,test,3hop,3,convergent,11,2,root,1,1,5,18,1,27,28,17,show,0.006243772804737091,-0.032090120017528534,0.038333892822265625,80,0.0015708999708294868,0.8333333333333334,late,338.3377685546875,0.006244659423828125,0.038349151611328125,3.1659388542175293,0.9961879253387451,21,query states/provenance plus unlabeled parent scores
musique,3hop2__106842_30645_84681,test,3hop,3,convergent,11,3,terminal,2,1,1,1,1,10,11,0,When,-0.007629740983247757,-0.056540459394454956,0.0489107184112072,80,0.0015708999708294868,0.023809523809523808,early,345.7349853515625,-0.00762939453125,0.00653076171875,3.167839527130127,0.9967859983444214,21,query states/provenance plus unlabeled parent scores
musique,3hop2__106842_30645_84681,test,3hop,3,convergent,23,1,root,1,1,3,1,1,10,11,0,When,0.26170963048934937,0.18247929215431213,0.07923033833503723,80,0.003819999983534217,0.023809523809523808,early,345.7349853515625,0.26171875,0.0792236328125,3.1685991287231445,0.9970250129699707,21,query states/provenance plus unlabeled parent scores
musique,3hop2__106842_30645_84681,test,3hop,3,convergent,23,2,root,1,2,5,16,1,25,26,15,produced,0.10546644032001495,0.227415069937706,-0.12194862961769104,80,0.003819999983534217,0.7380952380952381,late,355.8166809082031,0.2274169921875,0.1219482421875,3.1685731410980225,0.9970168471336365,21,query states/provenance plus unlabeled parent scores
musique,3hop2__106842_30645_84681,test,3hop,3,convergent,23,3,terminal,2,2,1,1,1,10,11,0,When,0.18247929215431213,0.26170963048934937,-0.07923033833503723,80,0.003819999983534217,0.023809523809523808,early,345.7349853515625,0.26171875,0.0792236328125,3.1685991287231445,0.9970250129699707,21,query states/provenance plus unlabeled parent scores
musique,3hop2__106842_30645_84681,test,3hop,3,convergent,37,1,root,1,1,3,1,1,10,11,0,When,-0.07541710138320923,-0.12996408343315125,0.05454698204994202,80,0.003819399978965521,0.023809523809523808,early,345.7349853515625,-0.075439453125,0.0545654296875,3.1733124256134033,0.998508095741272,21,query states/provenance plus unlabeled parent scores
musique,3hop2__106842_30645_84681,test,3hop,3,convergent,37,2,root,1,2,5,3,1,12,13,2,the,-0.32384806871414185,-0.21707817912101746,-0.10676988959312439,80,0.003819399978965521,0.11904761904761904,early,385.8488464355469,-0.217041015625,0.106689453125,3.1749508380889893,0.9990236163139343,21,query states/provenance plus unlabeled parent scores
musique,3hop2__106842_30645_84681,test,3hop,3,convergent,37,3,terminal,2,1,1,11,1,20,21,10,come,-0.22246289253234863,-0.23048245906829834,0.008019566535949707,80,0.003819399978965521,0.5,middle,366.25457763671875,-0.222412109375,0.008056640625,3.1761622428894043,0.999404788017273,21,query states/provenance plus unlabeled parent scores
musique,3hop2__106842_30645_84681,test,3hop,3,convergent,53,1,root,1,1,3,18,1,27,28,17,show,0.11475107073783875,0.11237917095422745,0.0023718997836112976,80,0.0042984000174328685,0.8333333333333334,late,338.3377685546875,0.11474609375,0.00238037109375,3.1700098514556885,0.997468888759613,21,query states/provenance plus unlabeled parent scores
musique,3hop2__106842_30645_84681,test,3hop,3,convergent,53,2,root,1,2,5,6,1,15,16,5,first,0.09578323364257812,0.13796466588974,-0.042181432247161865,80,0.0042984000174328685,0.2619047619047619,early,382.9440002441406,0.137939453125,0.04217529296875,3.1708340644836426,0.9977282285690308,21,query states/provenance plus unlabeled parent scores
musique,3hop2__106842_30645_84681,test,3hop,3,convergent,53,3,terminal,2,1,1,1,1,10,11,0,When,0.06456504762172699,0.06269832700490952,0.0018667206168174744,80,0.0042984000174328685,0.023809523809523808,early,345.7349853515625,0.0645751953125,0.00189208984375,3.173654556274414,0.9986157417297363,21,query states/provenance plus unlabeled parent scores
musique,3hop2__106842_30645_84681,test,3hop,3,convergent,71,1,root,1,1,3,1,1,10,11,0,When,0.18999803066253662,0.14520037174224854,0.044797658920288086,80,0.003939899965189397,0.023809523809523808,early,345.7349853515625,0.18994140625,0.0447998046875,3.1698741912841797,0.9974262118339539,21,query states/provenance plus unlabeled parent scores
musique,3hop2__106842_30645_84681,test,3hop,3,convergent,71,2,root,1,1,5,11,1,20,21,10,come,-0.01468127965927124,-0.04615882784128189,0.03147754818201065,80,0.003939899965189397,0.5,middle,366.25457763671875,-0.014678955078125,0.031494140625,3.1753578186035156,0.9991516470909119,21,query states/provenance plus unlabeled parent scores
musique,3hop2__106842_30645_84681,test,3hop,3,convergent,71,3,terminal,2,2,1,1,1,10,11,0,When,0.14520037174224854,0.18999803066253662,-0.044797658920288086,80,0.003939899965189397,0.023809523809523808,early,345.7349853515625,0.18994140625,0.0447998046875,3.1698741912841797,0.9974262118339539,21,query states/provenance plus unlabeled parent scores
musique,3hop2__11282_57233_56883,test,3hop,3,convergent,11,1,root,1,1,14,30,1,39,40,29,start,-0.11098691821098328,-0.1112738698720932,0.0002869516611099243,130,0.0019441000185906887,0.9516129032258065,late,338.88250732421875,-0.1109619140625,0.00030517578125,3.0866544246673584,0.9985803961753845,31,query states/provenance plus unlabeled parent scores
musique,3hop2__11282_57233_56883,test,3hop,3,convergent,11,2,root,1,1,2,0,global,49,50,39,The native country of emu birds started conscription. This occurred during the war depicted in The Things They Carried. What year did the draft start?,0.024459343403577805,-0.05620982125401497,0.08066916465759277,130,0.0019441000185906887,1.2741935483870968,late,337.3428649902344,0.0244598388671875,0.0806732177734375,3.067051887512207,0.9922386407852173,31,query states/provenance plus unlabeled parent scores
musique,3hop2__11282_57233_56883,test,3hop,3,convergent,11,3,terminal,2,3,1,0,global,49,50,39,The native country of emu birds started conscription. This occurred during the war depicted in The Things They Carried. What year did the draft start?,-0.05655263364315033,0.024459343403577805,-0.08101197704672813,130,0.0019441000185906887,1.2741935483870968,late,337.3428649902344,0.0244598388671875,0.0806732177734375,3.067051887512207,0.9922386407852173,31,query states/provenance plus unlabeled parent scores
musique,3hop2__11282_57233_56883,test,3hop,3,convergent,23,1,root,1,2,14,17,1,26,27,16,depicted,0.037906989455223083,0.13806793093681335,-0.10016094148159027,130,0.004157799994572997,0.532258064516129,middle,299.39599609375,0.1380615234375,0.10015869140625,3.0885367393493652,0.9991893172264099,31,query states/provenance plus unlabeled parent scores
musique,3hop2__11282_57233_56883,test,3hop,3,convergent,23,2,root,1,1,2,0,global,49,50,39,The native country of emu birds started conscription. This occurred during the war depicted in The Things They Carried. What year did the draft start?,0.19089961051940918,0.10738013684749603,0.08351947367191315,130,0.004157799994572997,1.2741935483870968,late,337.3428649902344,0.19091796875,0.08355712890625,3.0580921173095703,0.9893400073051453,31,query states/provenance plus unlabeled parent scores
musique,3hop2__11282_57233_56883,test,3hop,3,convergent,23,3,terminal,2,1,1,19,1,28,29,18,The,0.12381801009178162,0.12037281692028046,0.0034451931715011597,130,0.004157799994572997,0.5967741935483871,middle,382.71917724609375,0.12384033203125,0.00347900390625,3.083031177520752,0.9974082112312317,31,query states/provenance plus unlabeled parent scores
musique,3hop2__11282_57233_56883,test,3hop,3,convergent,37,1,root,1,1,14,22,1,31,32,21,Car,-0.19009184837341309,-0.19488525390625,0.004793405532836914,130,0.004024199966806918,0.6935483870967742,late,496.5596923828125,-0.1900634765625,0.0047607421875,3.0883045196533203,0.9991142153739929,31,query states/provenance plus unlabeled parent scores
musique,3hop2__11282_57233_56883,test,3hop,3,convergent,37,2,root,1,1,2,0,global,49,50,39,The native country of emu birds started conscription. This occurred during the war depicted in The Things They Carried. What year did the draft start?,-0.3950098156929016,-0.45383334159851074,0.05882352590560913,130,0.004024199966806918,1.2741935483870968,late,337.3428649902344,-0.39501953125,0.058837890625,3.0816948413848877,0.9969758987426758,31,query states/provenance plus unlabeled parent scores
musique,3hop2__11282_57233_56883,test,3hop,3,convergent,37,3,terminal,2,1,1,1,1,10,11,0,The,-0.3421154022216797,-0.3558240532875061,0.013708651065826416,130,0.004024199966806918,0.016129032258064516,early,381.49237060546875,-0.342041015625,0.013671875,3.0895352363586426,0.9995123744010925,31,query states/provenance plus unlabeled parent scores
musique,3hop2__11282_57233_56883,test,3hop,3,convergent,53,1,root,1,2,14,40,2,18,20,8,conscription,-0.0069521330296993256,0.09938520938158035,-0.10633734241127968,130,0.0038075000047683716,0.2903225806451613,early,317.0914611816406,0.099365234375,0.10631561279296875,3.085205078125,0.9981114864349365,31,query states/provenance plus unlabeled parent scores
musique,3hop2__11282_57233_56883,test,3hop,3,convergent,53,2,root,1,1,2,0,global,49,50,39,The native country of emu birds started conscription. This occurred during the war depicted in The Things They Carried. What year did the draft start?,0.11844132840633392,0.1110282838344574,0.007413044571876526,130,0.0038075000047683716,1.2741935483870968,late,337.3428649902344,0.11846923828125,0.0074462890625,3.071657180786133,0.993728518486023,31,query states/provenance plus unlabeled parent scores
musique,3hop2__11282_57233_56883,test,3hop,3,convergent,53,3,terminal,2,1,1,6,1,15,16,5,u,-0.1463019847869873,-0.15546658635139465,0.009164601564407349,130,0.0038075000047683716,0.1774193548387097,early,317.4501647949219,-0.1463623046875,0.0091552734375,3.087822198867798,0.998958170413971,31,query states/provenance plus unlabeled parent scores
musique,3hop2__11282_57233_56883,test,3hop,3,convergent,71,1,root,1,3,14,30,1,39,40,29,start,-0.07400323450565338,0.1601724624633789,-0.2341756969690323,130,0.004543099959846586,0.9516129032258065,late,338.88250732421875,0.16015625,0.1844329833984375,3.0840628147125244,0.9977419376373291,31,query states/provenance plus unlabeled parent scores
musique,3hop2__11282_57233_56883,test,3hop,3,convergent,71,2,root,1,1,2,0,global,49,50,39,The native country of emu birds started conscription. This occurred during the war depicted in The Things They Carried. What year did the draft start?,-0.2457573413848877,-0.32215261459350586,0.07639527320861816,130,0.004543099959846586,1.2741935483870968,late,337.3428649902344,-0.2457275390625,0.0765380859375,3.0790867805480957,0.9961321353912354,31,query states/provenance plus unlabeled parent scores
musique,3hop2__11282_57233_56883,test,3hop,3,convergent,71,3,terminal,2,1,1,22,1,31,32,21,Car,0.17291533946990967,0.1418870985507965,0.03102824091911316,130,0.004543099959846586,0.6935483870967742,late,496.5596923828125,0.1729736328125,0.0311279296875,3.0862295627593994,0.9984429478645325,31,query states/provenance plus unlabeled parent scores
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,11,1,root,1,1,12,1,1,10,11,0,When,-0.01559469848871231,-0.024013571441173553,0.008418872952461243,95,0.00212020002072677,0.020833333333333332,early,345.7349853515625,-0.015594482421875,0.0084228515625,3.087245464324951,0.998771607875824,24,query states/provenance plus unlabeled parent scores
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,11,2,intermediate,2,1,9,0,global,42,43,32,When was the region immediately north of the area where the country that released Atalia is located and the Persian Gulf established?,-0.1583946943283081,-0.281599223613739,0.12320452928543091,95,0.00212020002072677,1.3541666666666667,late,341.664794921875,-0.158447265625,0.123046875,3.0812571048736572,0.9968342781066895,24,query states/provenance plus unlabeled parent scores
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,11,3,intermediate,3,4,7,7,1,16,17,6,of,-0.08655913174152374,0.26813963055610657,-0.3546987622976303,95,0.00212020002072677,0.2708333333333333,early,373.6547546386719,0.26806640625,0.16046142578125,3.071383476257324,0.9936400055885315,24,query states/provenance plus unlabeled parent scores
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,11,4,terminal,4,6,6,5,1,14,15,4,immediately,-0.14329499006271362,0.14081454277038574,-0.28410953283309937,95,0.00212020002072677,0.1875,early,347.90582275390625,0.140869140625,0.07666015625,3.079793930053711,0.9963608980178833,24,query states/provenance plus unlabeled parent scores
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,23,1,root,1,2,12,1,1,10,11,0,When,0.11784593015909195,0.22367829084396362,-0.10583236068487167,95,0.003625100012868643,0.020833333333333332,early,345.7349853515625,0.2236328125,0.10577392578125,3.087312698364258,0.998793363571167,24,query states/provenance plus unlabeled parent scores
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,23,2,intermediate,2,1,9,0,global,42,43,32,When was the region immediately north of the area where the country that released Atalia is located and the Persian Gulf established?,0.05735889822244644,-0.05440814048051834,0.11176703870296478,95,0.003625100012868643,1.3541666666666667,late,341.664794921875,0.057373046875,0.111785888671875,3.0762691497802734,0.9952206015586853,24,query states/provenance plus unlabeled parent scores
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,23,3,intermediate,3,3,7,21,1,30,31,20,Persian,0.06070395186543465,0.16410045325756073,-0.10339650139212608,95,0.003625100012868643,0.8541666666666666,late,404.7270202636719,0.1640625,0.08612060546875,3.08819317817688,0.9990782141685486,24,query states/provenance plus unlabeled parent scores
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,23,4,terminal,4,12,6,1,1,10,11,0,When,-0.026349667459726334,0.22367829084396362,-0.25002795830368996,95,0.003625100012868643,0.020833333333333332,early,345.7349853515625,0.2236328125,0.10577392578125,3.087312698364258,0.998793363571167,24,query states/provenance plus unlabeled parent scores
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,37,1,root,1,2,12,1,1,10,11,0,When,-0.11517846584320068,-0.05229154974222183,-0.06288691610097885,95,0.003673099970910698,0.020833333333333332,early,345.7349853515625,-0.052276611328125,0.062896728515625,3.0870165824890137,0.9986975193023682,24,query states/provenance plus unlabeled parent scores
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,37,2,intermediate,2,1,9,0,global,42,43,32,When was the region immediately north of the area where the country that released Atalia is located and the Persian Gulf established?,-0.5369200706481934,-0.5471317768096924,0.010211706161499023,95,0.003673099970910698,1.3541666666666667,late,341.664794921875,-0.537109375,0.01025390625,3.0868513584136963,0.9986441135406494,24,query states/provenance plus unlabeled parent scores
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,37,3,intermediate,3,3,7,8,1,17,18,7,the,-0.09348966181278229,-0.04724780470132828,-0.04624185711145401,95,0.003673099970910698,0.3125,early,405.28662109375,-0.0472412109375,0.0269775390625,3.0852508544921875,0.9981263279914856,24,query states/provenance plus unlabeled parent scores
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,37,4,terminal,4,8,6,1,1,10,11,0,When,-0.20253165066242218,-0.05229154974222183,-0.15024010092020035,95,0.003673099970910698,0.020833333333333332,early,345.7349853515625,-0.052276611328125,0.062896728515625,3.0870165824890137,0.9986975193023682,24,query states/provenance plus unlabeled parent scores
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,53,1,root,1,1,12,2,1,11,12,1,was,0.08496098220348358,0.08373542129993439,0.0012255609035491943,95,0.003662400005850941,0.0625,early,377.7552490234375,0.0849609375,0.001220703125,3.0843558311462402,0.9978367686271667,24,query states/provenance plus unlabeled parent scores
musique,4hop1__105002_17130_70784_61381,validation,4hop,4,chain,53,2,intermediate,2,1,9,0,global,42,43,32,When was the region immediately north of the area where the country that released Atalia is located and the Persian Gulf established?,0.019649626687169075,-0.07462295144796371,0.09427257813513279,95,0.003662400005850941,1.3541666666666667,late,341.664794921875,0.0196533203125,0.09429931640625,3.0764026641845703,0.9952637553215027,24,query states/provenance plus unlabeled parent scores
