all_candidate_full_tokens,argument_semantic_correct,call_parse_valid,candidate_count,capability_choice_correct,catalog_size,condition,context_fit,disclosure_ratio_a,disclosure_ratio_total,enum_type_valid,execution_acceptance,execution_reason,full_schema_tokens_avoided,full_schemas_materialized,generated_name,generated_text,generated_tokens,generation_error,host_rejection,materialization_seconds,max_candidates,model_invocations,native_kv_bytes,phase_a_capability_tokens,phase_a_ttft_seconds,phase_b_capability_tokens,phase_b_ttft_seconds,phase_transition_overhead_seconds,policy,prompt_tokens,query_id,required_argument_coverage,retry_count,schema_valid_call,scoring_device,seed,selected_name,target_in_palette,target_name,task_success,total_capability_tokens,total_ttft_seconds,unsafe_exposure,unsafe_tool_choice,wall_clock_seconds,wrong_tool_choice,wrong_tool_execution_attempt
1307,0,0,4,0,8192,C2_compact_to_full,1,0.4628921193573068,0.7138485080336648,1,0,malformed_call,979,1,,"The review cleared u17, but the stored state still blocks sign-in. Please ensure that the necessary changes are made to the system to resolve the issue.",47,,1,0.003436099970713258,4,2,107003904,605,1.6995533001609147,328,0.5451165998820215,0.003145799972116947,A3_diversity_union,947,update_user-h4-en-1,0,0,0,cuda,23,add_article_00891,0,update_user,0,933,2.244669900042936,0,0,8.82453430001624,1,0
1307,0,1,4,1,8192,C3_oracle_to_full,1,0.22188217291507267,0.22188217291507267,1,1,executed,1307,1,update_user,"<tool_call>\n{""name"": ""update_user"", ""arguments"": {""user_id"": ""u17"", ""status"": ""Stable""}}\n</tool_call>",30,,0,0.0001808998640626669,4,1,33259520,290,0.5852395999245346,0,0.0,0.0,A3_diversity_union,243,update_user-h4-en-1,1,0,1,cuda,23,update_user,0,update_user,0,290,0.5852395999245346,0,0,4.831980799790472,0,0
2620,0,0,8,0,8192,C0_full_all_one_pass,1,1.0026717557251907,1.0026717557251907,1,0,malformed_call,2620,8,,"The review cleared u17, but the stored state still blocks sign-in. Please ensure that the necessary changes are made to the system to resolve the issue.",33,,1,0.0003361999988555908,8,1,301285376,2627,3.343913699965924,0,0.0,0.0,A3_diversity_union,1261,update_user-h4-en-1,0,0,0,cuda,23,,0,update_user,0,2627,3.343913699965924,0,0,9.109546600142494,0,0
2620,0,0,8,0,8192,C1_compact_only,1,0.4622137404580153,0.4622137404580153,1,0,malformed_call,2620,0,,"{""name"":""add_article_00891"", ""arguments"": {""request_note"":""The review cleared u17, but the stored state still blocks sign-in.""}}",37,,1,0.0002524999435991049,8,1,138887168,1211,3.6543050999753177,0,0.0,0.0,A3_diversity_union,1286,update_user-h4-en-1,0,0,0,cuda,23,,0,update_user,0,1211,3.6543050999753177,0,0,10.234905799850821,0,0
2620,0,0,8,0,8192,C2_compact_to_full,1,0.4622137404580153,0.5874045801526717,1,0,malformed_call,2292,1,,"The review cleared u17, but the stored state still blocks sign-in. Please ensure that the necessary changes are made to the system to resolve the issue.",47,,1,0.0018078002613037825,8,2,176504832,1211,3.641614699969068,328,0.5692477999255061,0.0016082001384347677,A3_diversity_union,1553,update_user-h4-en-1,0,0,0,cuda,23,add_article_00891,0,update_user,0,1539,4.210862499894574,0,0,11.65236630034633,1,0
2620,0,1,8,1,8192,C3_oracle_to_full,1,0.11068702290076336,0.11068702290076336,1,1,executed,2620,1,update_user,"<tool_call>\n{""name"": ""update_user"", ""arguments"": {""user_id"": ""u17"", ""status"": ""Stable""}}\n</tool_call>",30,,0,0.0001360001042485237,8,1,33259520,290,0.6523953001014888,0,0.0,0.0,A3_diversity_union,243,update_user-h4-en-1,1,0,1,cuda,23,update_user,0,update_user,0,290,0.6523953001014888,0,0,5.040577500127256,0,0
1244,0,1,4,0,8192,C0_full_all_one_pass,1,1.002411575562701,1.002411575562701,1,1,executed,1244,4,search_account_00438,"<tool_call>\n{""name"": ""search_account_00438"", ""arguments"": {""user_id"": ""PRA Notes""}}\n</tool_call>",29,,0,0.000247300136834383,4,1,143015936,1247,1.364037600113079,0,0.0,0.0,A3_diversity_union,632,search_document-h1-en-1,0,0,1,cuda,23,search_account_00438,0,search_document,0,1247,1.364037600113079,0,0,5.453571200137958,1,1
1244,0,0,4,0,8192,C1_compact_only,1,0.4509646302250804,0.4509646302250804,1,0,malformed_call,1244,0,,"{""name"":""tool_name"",""arguments"":{}}",11,,1,0.00022990000434219837,4,1,64339968,561,1.4885501000098884,0,0.0,0.0,A3_diversity_union,625,search_document-h1-en-1,0,0,0,cuda,23,,0,search_document,0,561,1.4885501000098884,0,0,2.9267806001007557,0,0
1244,0,0,4,0,8192,C2_compact_to_full,1,0.4509646302250804,0.4509646302250804,1,0,malformed_call,1244,1,,,7,,1,0.0001789000816643238,4,1,64339968,561,1.4915779000148177,0,0.0,0.0,A3_diversity_union,625,search_document-h1-en-1,0,0,0,cuda,23,record,0,search_document,0,561,1.4915779000148177,0,0,2.3415036001242697,1,0
1244,1,1,4,1,8192,C3_oracle_to_full,1,0.20819935691318328,0.20819935691318328,1,1,executed,1244,1,search_document,"<tool_call>\n{""name"": ""search_document"", ""arguments"": {""title"": ""PRA Notes""}}\n</tool_call>",22,,0,9.189988486468792e-05,4,1,29704192,259,0.5740663998294622,0,0.0,0.0,A3_diversity_union,199,search_document-h1-en-1,1,0,1,cuda,23,search_document,0,search_document,1,259,0.5740663998294622,0,0,3.70392969972454,0,0
2474,0,1,8,0,8192,C0_full_all_one_pass,1,1.0028294260307196,1.0028294260307196,1,1,executed,2474,8,search_account_00438,"<tool_call>\n{""name"": ""search_account_00438"", ""arguments"": {""user_id"": ""PRA Notes""}}\n</tool_call>",29,,0,0.0004323998000472784,8,1,284540928,2481,3.059849499957636,0,0.0,0.0,A3_diversity_union,1142,search_document-h1-en-1,0,0,1,cuda,23,search_account_00438,0,search_document,0,2481,3.059849499957636,0,0,7.925059399800375,1,1
2474,0,0,8,0,8192,C1_compact_only,1,0.45149555375909456,0.45149555375909456,1,0,malformed_call,2474,0,,"{""name"":""find_account_00695"",""arguments"":{}}",17,,1,0.00024159997701644897,8,1,128106496,1117,3.2237070999108255,0,0.0,0.0,A3_diversity_union,1181,search_document-h1-en-1,0,0,0,cuda,23,,0,search_document,0,1117,3.2237070999108255,0,0,6.042745599756017,0,0
2474,0,0,8,0,8192,C2_compact_to_full,1,0.45149555375909456,0.45149555375909456,1,0,malformed_call,2474,1,,,7,,1,0.0005910000763833523,8,1,128106496,1117,3.268368899822235,0,0.0,0.0,A3_diversity_union,1181,search_document-h1-en-1,0,0,0,cuda,23,record,0,search_document,0,1117,3.268368899822235,0,0,4.274394399952143,1,0
2474,1,1,8,1,8192,C3_oracle_to_full,1,0.10468876313662086,0.10468876313662086,1,1,executed,2474,1,search_document,"<tool_call>\n{""name"": ""search_document"", ""arguments"": {""title"": ""PRA Notes""}}\n</tool_call>",22,,0,0.00014130002819001675,8,1,29704192,259,0.6310016999486834,0,0.0,0.0,A3_diversity_union,199,search_document-h1-en-1,1,0,1,cuda,23,search_document,0,search_document,1,259,0.6310016999486834,0,0,3.709990199888125,0,0
1240,0,1,4,0,8192,C0_full_all_one_pass,1,1.0024193548387097,1.0024193548387097,1,1,executed,1240,4,add_package_00620,"<tool_call>\n{""name"": ""add_package_00620"", ""arguments"": {""artifact_id"": ""d42""}}\n</tool_call>",29,,0,0.00015360000543296337,4,1,142557184,1243,1.3751145999412984,0,0.0,0.0,A3_diversity_union,628,export_document-h2-en-1,0,0,1,cuda,23,add_package_00620,0,export_document,0,1243,1.3751145999412984,0,0,5.502407300053164,1,1
1240,0,0,4,0,8192,C1_compact_only,1,0.4508064516129032,0.4508064516129032,1,0,malformed_call,1240,0,,"{""name"":""add_package_00620"",""arguments"":{""artifact_id"":""d42""}}",22,,1,0.0001596999354660511,4,1,64110592,559,1.4783457999583334,0,0.0,0.0,A3_diversity_union,626,export_document-h2-en-1,0,0,0,cuda,23,,0,export_document,0,559,1.4783457999583334,0,0,4.415265999967232,0,0
1240,0,1,4,0,8192,C2_compact_to_full,1,0.4508064516129032,0.7161290322580646,1,1,executed,911,1,add_package_00620,"<tool_call>\n{""name"": ""add_package_00620"", ""arguments"": {""artifact_id"": ""d42"", ""request_note"": ""Download as PDF""}}\n</tool_call>",52,,0,0.001838400261476636,4,2,101842944,559,1.4954768000170588,329,0.5491047999821603,0.0016823001205921173,A3_diversity_union,885,export_document-h2-en-1,0,0,1,cuda,23,add_package_00620,0,export_document,0,888,2.044581599999219,0,0,9.38246630015783,1,1
1240,1,1,4,1,8192,C3_oracle_to_full,1,0.2435483870967742,0.2435483870967742,1,1,executed,1240,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.00016920012421905994,4,1,34635776,302,0.5815296000801027,0,0.0,0.0,A3_diversity_union,253,export_document-h2-en-1,1,0,1,cuda,23,export_document,0,export_document,1,302,0.5815296000801027,0,0,4.695185600314289,0,0
2519,0,1,8,0,8192,C0_full_all_one_pass,1,1.0027788805081381,1.0027788805081381,1,0,unknown_argument,2519,8,export_package_01442,"<tool_call>\n{""name"": ""export_package_01442"", ""arguments"": {""artifact_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",35,,1,0.0005226000212132931,8,1,289701888,2526,3.2032559998333454,0,0.0,0.0,A3_diversity_union,1190,export_document-h2-en-1,0,0,0,cuda,23,export_package_01442,1,export_document,0,2526,3.2032559998333454,0,0,9.011476599844173,1,1
2519,0,0,8,0,8192,C1_compact_only,1,0.4537514886859865,0.4537514886859865,1,0,malformed_call,2519,0,,"{""name"":""add_package_00620"", ""arguments"": {""artifact_id"":""d42""}}",24,,1,0.00023110001347959042,8,1,131088384,1143,3.3643480001483113,0,0.0,0.0,A3_diversity_union,1210,export_document-h2-en-1,0,0,0,cuda,23,,1,export_document,0,1143,3.3643480001483113,0,0,7.453325400128961,0,0
2519,1,1,8,1,8192,C2_compact_to_full,1,0.4537514886859865,0.573640333465661,1,1,executed,2217,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",37,,0,0.0017457997892051935,8,2,165724160,1143,3.401217699982226,302,0.4538098000921309,0.0015133998822420835,A3_diversity_union,1463,export_document-h2-en-1,1,0,1,cuda,23,export_document,1,export_document,1,1445,3.855027500074357,0,0,8.928155499976128,0,0
2519,1,1,8,1,8192,C3_oracle_to_full,1,0.11988884477967447,0.11988884477967447,1,1,executed,2519,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.0001284000463783741,8,1,34635776,302,0.6413451000116765,0,0.0,0.0,A3_diversity_union,253,export_document-h2-en-1,1,0,1,cuda,23,export_document,1,export_document,1,302,0.6413451000116765,0,0,4.858834899961948,0,0
1309,1,1,4,0,8192,C0_full_all_one_pass,1,1.0022918258212377,1.0022918258212377,1,1,executed,1309,4,fetch_account_00271,"<tool_call>\n{""name"": ""fetch_account_00271"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",29,,0,0.00025400007143616676,4,1,150470656,1312,1.7016104999929667,0,0.0,0.0,A3_diversity_union,681,get_user-h2-en-1,1,0,1,cuda,37,fetch_account_00271,0,get_user,0,1312,1.7016104999929667,0,0,6.146628800081089,1,1
1309,0,0,4,0,8192,C1_compact_only,1,0.4637127578304049,0.4637127578304049,1,0,malformed_call,1309,0,,"{""name"":""inform_account_00631""}",13,,1,0.00016540009528398514,4,1,69615616,607,1.6480646999552846,0,0.0,0.0,A3_diversity_union,670,get_user-h2-en-1,0,0,0,cuda,37,,0,get_user,0,607,1.6480646999552846,0,0,3.371171500068158,0,0
1309,0,0,4,0,8192,C2_compact_to_full,1,0.4637127578304049,0.4637127578304049,1,0,malformed_call,1309,1,,,7,,1,0.00014410004951059818,4,1,69615616,607,1.6612696000374854,0,0.0,0.0,A3_diversity_union,670,get_user-h2-en-1,0,0,0,cuda,37,account,0,get_user,0,607,1.6612696000374854,0,0,2.666638500057161,1,0
1309,1,1,4,1,8192,C3_oracle_to_full,1,0.19786096256684493,0.19786096256684493,1,1,executed,1309,1,get_user,"<tool_call>\n{""name"": ""get_user"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",23,,0,0.00012669991701841354,4,1,29704192,259,0.5388581999577582,0,0.0,0.0,A3_diversity_union,205,get_user-h2-en-1,1,0,1,cuda,37,get_user,0,get_user,1,259,0.5388581999577582,0,0,3.930459599941969,0,0
2615,1,1,8,0,8192,C0_full_all_one_pass,1,1.002676864244742,1.002676864244742,1,1,executed,2615,8,inform_account_00631,"<tool_call>\n{""name"": ""inform_account_00631"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",29,,0,0.0002997999545186758,8,1,300711936,2622,3.3246383001096547,0,0.0,0.0,A3_diversity_union,1249,get_user-h2-en-1,1,0,1,cuda,37,inform_account_00631,0,get_user,0,2622,3.3246383001096547,0,0,8.30781550006941,1,1
2615,0,0,8,0,8192,C1_compact_only,1,0.4638623326959847,0.4638623326959847,1,0,malformed_call,2615,0,,"{""name"":""inform_account_00631""}",13,,1,0.00016940012574195862,8,1,139116544,1213,3.500829900149256,0,0.0,0.0,A3_diversity_union,1276,get_user-h2-en-1,0,0,0,cuda,37,,0,get_user,0,1213,3.500829900149256,0,0,5.759807900059968,0,0
2615,1,1,8,0,8192,C2_compact_to_full,1,0.4638623326959847,0.5900573613766731,1,1,executed,2285,1,inform_account_00631,"<tool_call>\n{""name"": ""inform_account_00631"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",43,,0,0.0017210999503731728,8,2,176963584,1213,3.5211064000613987,330,0.4540033999364823,0.0015048000495880842,A3_diversity_union,1531,get_user-h2-en-1,1,0,1,cuda,37,inform_account_00631,0,get_user,0,1543,3.975109799997881,0,0,10.495508399792016,1,1
2615,1,1,8,1,8192,C3_oracle_to_full,1,0.09904397705544933,0.09904397705544933,1,1,executed,2615,1,get_user,"<tool_call>\n{""name"": ""get_user"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",23,,0,0.0001175999641418457,8,1,29704192,259,0.5386888000648469,0,0.0,0.0,A3_diversity_union,205,get_user-h2-en-1,1,0,1,cuda,37,get_user,0,get_user,1,259,0.5386888000648469,0,0,3.9036492998711765,0,0
1244,0,0,4,0,8192,C0_full_all_one_pass,1,1.002411575562701,1.002411575562701,1,0,malformed_call,1244,4,,"The review cleared u17, but the stored state still blocks sign-in. To apply the correction, you need to update the stored state to reflect the correct information. Please ensure that the updated state is correctly applied.",45,,1,0.00014320015907287598,4,1,143015936,1247,1.6327786999754608,0,0.0,0.0,A3_diversity_union,643,update_user-h4-en-1,0,0,0,cuda,37,,0,update_user,0,1247,1.6327786999754608,0,0,8.217967300210148,0,0
1244,0,0,4,0,8192,C1_compact_only,1,0.44935691318327975,0.44935691318327975,1,0,malformed_call,1244,0,,"{""name"":""add_article_00926"", ""arguments"": {""request_note"": ""The review cleared u17, but the stored state still blocks sign-in.""}}",38,,1,0.0002614001277834177,4,1,64110592,559,1.4855192999821156,0,0.0,0.0,A3_diversity_union,634,update_user-h4-en-1,0,0,0,cuda,37,,0,update_user,0,559,1.4855192999821156,0,0,7.173741700127721,0,0
1244,0,0,4,0,8192,C2_compact_to_full,1,0.44935691318327975,0.662379421221865,1,0,malformed_call,979,1,,"The review cleared u17, but the stored state still blocks sign-in. Please ensure that the user's account is updated with the new information.",39,,1,0.0027512998785823584,4,2,94502912,559,1.4431949998252094,265,0.4149219000246376,0.0026271999813616276,A3_diversity_union,851,update_user-h4-en-1,0,0,0,cuda,37,validate_user,0,update_user,0,824,1.858116899849847,0,0,8.076962099643424,1,0
1244,0,1,4,1,8192,C3_oracle_to_full,1,0.23311897106109325,0.23311897106109325,1,1,executed,1244,1,update_user,"<tool_call>\n{""name"": ""update_user"", ""arguments"": {""user_id"": ""u17"", ""status"": ""Stable""}}\n</tool_call>",30,,0,0.00016769999638199806,4,1,33259520,290,0.6183327999897301,0,0.0,0.0,A3_diversity_union,243,update_user-h4-en-1,1,0,1,cuda,37,update_user,0,update_user,0,290,0.6183327999897301,0,0,4.877663200022653,0,0
2558,0,0,8,0,8192,C0_full_all_one_pass,1,1.0027365129007038,1.0027365129007038,1,0,malformed_call,2558,8,,"The review cleared u17, but the stored state still blocks sign-in. To apply the correction, you need to update the stored state to reflect the current status. Please ensure that the stored state is correctly updated to allow sign-in.",49,,1,0.00026290002278983593,8,1,294174720,2565,3.3727527000010014,0,0.0,0.0,A3_diversity_union,1211,update_user-h4-en-1,0,0,0,cuda,37,,0,update_user,0,2565,3.3727527000010014,0,0,11.732293500099331,0,0
2558,0,0,8,0,8192,C1_compact_only,1,0.45543393275996874,0.45543393275996874,1,0,malformed_call,2558,0,,"{""name"":""add_article_00926"", ""arguments"": {""request_note"":""The review cleared u17, but the stored state still blocks sign-in.""}}",37,,1,0.0002680998295545578,8,1,133611520,1165,3.3486222000792623,0,0.0,0.0,A3_diversity_union,1240,update_user-h4-en-1,0,0,0,cuda,37,,0,update_user,0,1165,3.3486222000792623,0,0,9.63475039997138,0,0
2558,0,0,8,0,8192,C2_compact_to_full,1,0.45543393275996874,0.5836591086786552,1,0,malformed_call,2230,1,,"The review cleared u17, but the stored state still blocks sign-in. Please ensure that the necessary changes are made to the system to resolve the issue.",47,,1,0.0024859998375177383,8,2,171229184,1165,3.4199773999862373,328,0.5673861999530345,0.0022540998179465532,A3_diversity_union,1507,update_user-h4-en-1,0,0,0,cuda,37,add_article_00926,0,update_user,0,1493,3.987363599939272,0,0,10.878454299876466,1,0
2558,0,1,8,1,8192,C3_oracle_to_full,1,0.11336982017200939,0.11336982017200939,1,1,executed,2558,1,update_user,"<tool_call>\n{""name"": ""update_user"", ""arguments"": {""user_id"": ""u17"", ""status"": ""Stable""}}\n</tool_call>",30,,0,0.00011979998089373112,8,1,33259520,290,0.5369869999121875,0,0.0,0.0,A3_diversity_union,243,update_user-h4-en-1,1,0,1,cuda,37,update_user,0,update_user,0,290,0.5369869999121875,0,0,4.691733799874783,0,0
1244,0,1,4,0,8192,C0_full_all_one_pass,1,1.002411575562701,1.002411575562701,1,1,executed,1244,4,search_account_00321,"<tool_call>\n{""name"": ""search_account_00321"", ""arguments"": {""user_id"": ""PRA Notes""}}\n</tool_call>",29,,0,0.00019739987328648567,4,1,143015936,1247,1.4316281999927014,0,0.0,0.0,A3_diversity_union,632,search_document-h1-en-1,0,0,1,cuda,37,search_account_00321,0,search_document,0,1247,1.4316281999927014,0,0,5.52259589987807,1,1
1244,0,0,4,0,8192,C1_compact_only,1,0.4509646302250804,0.4509646302250804,1,0,malformed_call,1244,0,,"{""name"":""tool_name"",""arguments"":{}}",11,,1,0.00020759995095431805,4,1,64339968,561,1.4215282001532614,0,0.0,0.0,A3_diversity_union,625,search_document-h1-en-1,0,0,0,cuda,37,,0,search_document,0,561,1.4215282001532614,0,0,2.8571755001321435,0,0
1244,0,0,4,0,8192,C2_compact_to_full,1,0.4509646302250804,0.4509646302250804,1,0,malformed_call,1244,1,,,7,,1,0.00014990009367465973,4,1,64339968,561,1.504626100184396,0,0.0,0.0,A3_diversity_union,625,search_document-h1-en-1,0,0,0,cuda,37,record,0,search_document,0,561,1.504626100184396,0,0,2.354445500066504,1,0
1244,1,1,4,1,8192,C3_oracle_to_full,1,0.20819935691318328,0.20819935691318328,1,1,executed,1244,1,search_document,"<tool_call>\n{""name"": ""search_document"", ""arguments"": {""title"": ""PRA Notes""}}\n</tool_call>",22,,0,7.999991066753864e-05,4,1,29704192,259,0.6206475000362843,0,0.0,0.0,A3_diversity_union,199,search_document-h1-en-1,1,0,1,cuda,37,search_document,0,search_document,1,259,0.6206475000362843,0,0,3.7106984998099506,0,0
2485,0,1,8,0,8192,C0_full_all_one_pass,1,1.0028169014084507,1.0028169014084507,1,1,executed,2485,8,lookup_issue_02560,"<tool_call>\n{""name"": ""lookup_issue_02560"", ""arguments"": {""issue_id"": ""PRA Notes"", ""request_note"": ""Search for PRA Notes""}}\n</tool_call>",40,,0,0.0002552000805735588,8,1,285802496,2492,2.9610637999139726,0,0.0,0.0,A3_diversity_union,1142,search_document-h1-en-1,0,0,1,cuda,37,lookup_issue_02560,0,search_document,0,2492,2.9610637999139726,0,0,9.475007300032303,1,1
2485,0,0,8,0,8192,C1_compact_only,1,0.44949698189134807,0.44949698189134807,1,0,malformed_call,2485,0,,"{""name"":""lookup_issue_02560"",""arguments"":{""issue_id"":""PRA Notes""}}",22,,1,0.00036990013904869556,8,1,128106496,1117,3.303857299964875,0,0.0,0.0,A3_diversity_union,1181,search_document-h1-en-1,0,0,0,cuda,37,,0,search_document,0,1117,3.303857299964875,0,0,6.823348400183022,0,0
2485,0,1,8,0,8192,C2_compact_to_full,1,0.44949698189134807,0.5835010060362174,1,1,executed,2152,1,lookup_issue_02560,"<tool_call>\n{""name"": ""lookup_issue_02560"", ""arguments"": {""issue_id"": ""PRA Notes""}}\n</tool_call>",43,,0,0.0022691001649945974,8,2,166297600,1117,3.2635129000991583,333,0.45170960016548634,0.002008700044825673,A3_diversity_union,1437,search_document-h1-en-1,0,0,1,cuda,37,lookup_issue_02560,0,search_document,0,1450,3.7152225002646446,0,0,9.76065510022454,1,1
2485,1,1,8,1,8192,C3_oracle_to_full,1,0.10422535211267606,0.10422535211267606,1,1,executed,2485,1,search_document,"<tool_call>\n{""name"": ""search_document"", ""arguments"": {""title"": ""PRA Notes""}}\n</tool_call>",22,,0,0.00014510005712509155,8,1,29704192,259,0.5494186000432819,0,0.0,0.0,A3_diversity_union,199,search_document-h1-en-1,1,0,1,cuda,37,search_document,0,search_document,1,259,0.5494186000432819,0,0,3.458296800032258,0,0
1246,0,1,4,0,8192,C0_full_all_one_pass,1,1.0024077046548956,1.0024077046548956,1,1,executed,1246,4,add_package_00460,"<tool_call>\n{""name"": ""add_package_00460"", ""arguments"": {""artifact_id"": ""d42""}}\n</tool_call>",29,,0,0.0001425000373274088,4,1,143245312,1249,1.358995100017637,0,0.0,0.0,A3_diversity_union,628,export_document-h2-en-1,0,0,1,cuda,37,add_package_00460,0,export_document,0,1249,1.358995100017637,0,0,5.139482100028545,1,1
1246,0,0,4,0,8192,C1_compact_only,1,0.44863563402889245,0.44863563402889245,1,0,malformed_call,1246,0,,"{""name"":""add_package_00460"",""arguments"":{""artifact_id"":""d42""}}",22,,1,0.0002001998946070671,4,1,64110592,559,1.3806739998981357,0,0.0,0.0,A3_diversity_union,626,export_document-h2-en-1,0,0,0,cuda,37,,0,export_document,0,559,1.3806739998981357,0,0,4.317296799970791,0,0
1246,0,1,4,0,8192,C2_compact_to_full,1,0.44863563402889245,0.7174959871589085,1,1,executed,911,1,export_package_01791,"<tool_call>\n{""name"": ""export_package_01791"", ""arguments"": {""artifact_id"": ""d42"", ""request_note"": ""Download as PDF""}}\n</tool_call>",52,,0,0.0026348999235779047,4,2,102531072,559,1.4854531998280436,335,0.5519891998264939,0.002436799928545952,A3_diversity_union,885,export_document-h2-en-1,0,0,1,cuda,37,export_package_01791,0,export_document,0,894,2.0374423996545374,0,0,9.094876199727878,1,1
1246,1,1,4,1,8192,C3_oracle_to_full,1,0.24237560192616373,0.24237560192616373,1,1,executed,1246,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.000157299917191267,4,1,34635776,302,0.6679088999517262,0,0.0,0.0,A3_diversity_union,253,export_document-h2-en-1,1,0,1,cuda,37,export_document,0,export_document,1,302,0.6679088999517262,0,0,4.58748359978199,0,0
2537,0,1,8,0,8192,C0_full_all_one_pass,1,1.002759164367363,1.002759164367363,1,0,unknown_argument,2537,8,export_package_03643,"<tool_call>\n{""name"": ""export_package_03643"", ""arguments"": {""artifact_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",35,,1,0.0003255000337958336,8,1,291766272,2544,3.324451999971643,0,0.0,0.0,A3_diversity_union,1190,export_document-h2-en-1,0,0,0,cuda,37,export_package_03643,1,export_document,0,2544,3.324451999971643,0,0,8.99233330017887,1,1
2537,0,0,8,0,8192,C1_compact_only,1,0.45013795821836816,0.45013795821836816,1,0,malformed_call,2537,0,,"{""name"":""export_document"",""arguments"":{""document_id"":""d42"",""format"":""pdf""}}",20,,1,0.0008336999453604221,8,1,130973696,1142,3.3507545001339167,0,0.0,0.0,A3_diversity_union,1209,export_document-h2-en-1,0,0,0,cuda,37,,1,export_document,0,1142,3.3507545001339167,0,0,6.577778700040653,0,0
2537,1,1,8,1,8192,C2_compact_to_full,1,0.45013795821836816,0.5691761923531731,1,1,executed,2235,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",37,,0,0.0029623000882565975,8,2,165609472,1142,3.4262524000369012,302,0.4521706998348236,0.002566999988630414,A3_diversity_union,1462,export_document-h2-en-1,1,0,1,cuda,37,export_document,1,export_document,1,1444,3.878423099871725,0,0,9.136450600111857,0,0
2537,1,1,8,1,8192,C3_oracle_to_full,1,0.11903823413480488,0.11903823413480488,1,1,executed,2537,1,export_document,"<tool_call>\n{""name"": ""export_document"", ""arguments"": {""document_id"": ""d42"", ""format"": ""pdf""}}\n</tool_call>",29,,0,0.00011070002801716328,8,1,34635776,302,0.5489363002125174,0,0.0,0.0,A3_diversity_union,253,export_document-h2-en-1,1,0,1,cuda,37,export_document,1,export_document,1,302,0.5489363002125174,0,0,4.6977334001567215,0,0
1313,1,1,4,0,8192,C0_full_all_one_pass,1,1.0022848438690022,1.0022848438690022,1,1,executed,1313,4,fetch_account_01185,"<tool_call>\n{""name"": ""fetch_account_01185"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",29,,0,0.00024120020680129528,4,1,150929408,1316,1.6344290000852197,0,0.0,0.0,A3_diversity_union,681,get_user-h2-en-1,1,0,1,cuda,53,fetch_account_01185,0,get_user,0,1316,1.6344290000852197,0,0,5.734862100100145,1,1
1313,0,0,4,0,8192,C1_compact_only,1,0.4623000761614623,0.4623000761614623,1,0,malformed_call,1313,0,,"{""name"":""inform_account_00105""}",13,,1,0.00010750000365078449,4,1,69615616,607,1.6790387998335063,0,0.0,0.0,A3_diversity_union,670,get_user-h2-en-1,0,0,0,cuda,53,,0,get_user,0,607,1.6790387998335063,0,0,3.304224699968472,0,0
1313,1,1,4,0,8192,C2_compact_to_full,1,0.4623000761614623,0.715917745620716,1,1,executed,980,1,inform_account_00105,"<tool_call>\n{""name"": ""inform_account_00105"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",43,,0,0.0027866000309586525,4,2,107806720,607,1.6445834999904037,333,0.4263570997864008,0.0021742000244557858,A3_diversity_union,925,get_user-h2-en-1,1,0,1,cuda,53,inform_account_00105,0,get_user,0,940,2.0709405997768044,0,0,7.894028099952266,1,1
1313,1,1,4,1,8192,C3_oracle_to_full,1,0.19725818735719725,0.19725818735719725,1,1,executed,1313,1,get_user,"<tool_call>\n{""name"": ""get_user"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",23,,0,0.000108000123873353,4,1,29704192,259,0.6026743000838906,0,0.0,0.0,A3_diversity_union,205,get_user-h2-en-1,1,0,1,cuda,53,get_user,0,get_user,1,259,0.6026743000838906,0,0,3.8252793999854475,0,0
2620,1,1,8,0,8192,C0_full_all_one_pass,1,1.0026717557251907,1.0026717557251907,1,1,executed,2620,8,get_account_00601,"<tool_call>\n{""name"": ""get_account_00601"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",29,,0,0.0002788000274449587,8,1,301285376,2627,3.315470099914819,0,0.0,0.0,A3_diversity_union,1249,get_user-h2-en-1,1,0,1,cuda,53,get_account_00601,0,get_user,0,2627,3.315470099914819,0,0,8.211023499956354,1,1
