candidate_names,capability_choice_correct,condition,constraint_violation,family,generated_text,generated_tokens,instruction_following_success,materialization_seconds,max_candidates,model_invocations,native_kv_bytes,phase_a_capability_tokens,phase_a_selected_name,phase_a_ttft_seconds,phase_b_capability_tokens,phase_b_ttft_seconds,phase_transition_overhead_seconds,prompt_tokens,query_id,required_skill_recall_at_k,selected_name,target_name,task_success,total_capability_tokens,total_ttft_seconds,wall_clock_seconds,wrong_skill_use,context_fit,generation_error
customer_support_reply|github_pr_review,0,S1_selection_only,0,communication,"The request appears to be about providing a helpful and empathetic response to a customer's problem. Based on the available skill, I will draft a response that addresses the issue with care and guidance. If you have a specific problem in mind, please let me know, and I can tailor the response further.",62,0,0.0003825000021606684,2,1,23166976,202,,0.5653591998852789,0,0.0,0.0,271,customer_support_reply-test,1,,customer_support_reply,0,202,0.5653591998852789,8.857605000026524,0,1,
customer_support_reply|github_pr_review,1,S2_selection_to_full,0,communication,"SKILL_APPLIED: customer_support_reply  \nDecision: The user reported a problem with their system not functioning as expected.  \nEvidence: The system appears to be experiencing intermittent issues, and the user has not received a specific error message.  \nNext action: Please check the system logs for more detailed information. If the issue persists, please contact customer support for further assistance.",84,1,0.004067499889060855,2,2,76726272,202,customer_support_reply,0.5492728999815881,467,1.1372619001194835,0.0039040998090058565,813,customer_support_reply-test,1,customer_support_reply,customer_support_reply,1,669,1.6865348001010716,12.784734199987724,0,1,
customer_support_reply|github_pr_review,1,S3_oracle_full,0,communication,"SKILL_APPLIED: customer_support_reply  \nDecision: The user reported a problem with their system not functioning as expected.  \nEvidence: The system appears to be experiencing intermittent issues, and the user has not received a specific error message.  \nNext action: Please check the system logs for more detailed information. If the issue persists, please contact customer support for further assistance.",75,1,0.0008075002115219831,2,1,53559296,467,,1.1459617000073195,0,0.0,0.0,536,customer_support_reply-test,1,customer_support_reply,customer_support_reply,1,467,1.1459617000073195,11.212521700188518,0,1,
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing,1,S0_full_all,0,communication,SKILL_APPLIED: customer_support_reply  \nDecision: The user is experiencing an issue with their system that requires troubleshooting.  \nEvidence: The issue appears to be related to a software component that is not functioning as expected.  \nNext action: Please provide more details about the specific error or issue to proceed with the solution.,65,1,0.0008906999137252569,4,1,214237184,1868,,6.217612500069663,0,0.0,0.0,1937,customer_support_reply-test,1,customer_support_reply,customer_support_reply,1,1868,6.217612500069663,21.74405390000902,0,1,
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing,0,S1_selection_only,0,communication,"The request appears to be about providing a helpful and empathetic response to a customer's question. Based on the available skills, the most appropriate one to use is the **customer_support_reply** skill, which is designed for routine customer problems that require explanation or troubleshooting.\n\nHere is a sample response that acknowledges the problem and guides the user toward a safe fix:\n\n---\n\n**Acknowledgment of the Problem:**  \nThank you for reaching out! I understand that you may be encountering a problem with your system or service. Could you please provide more details about what you're experiencing",112,0,0.0003667999990284443,4,1,47136768,411,,0.967186100082472,0,0.0,0.0,480,customer_support_reply-test,1,,customer_support_reply,0,411,0.967186100082472,15.804002600023523,0,1,
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing,1,S2_selection_to_full,0,communication,"SKILL_APPLIED: customer_support_reply  \nDecision: The user reported a problem with their system not functioning as expected.  \nEvidence: The system appears to be experiencing intermittent issues, and the user has not received a specific error message.  \nNext action: Please check the system logs for more detailed information. If the issue persists, please contact customer support for further assistance.",84,1,0.002138399751856923,4,2,100696064,411,customer_support_reply,0.9590309001505375,467,1.1533804999198765,0.001965399831533432,1022,customer_support_reply-test,1,customer_support_reply,customer_support_reply,1,878,2.112411400070414,13.24821599968709,0,1,
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing,1,S3_oracle_full,0,communication,"SKILL_APPLIED: customer_support_reply  \nDecision: The user reported a problem with their system not functioning as expected.  \nEvidence: The system appears to be experiencing intermittent issues, and the user has not received a specific error message.  \nNext action: Please check the system logs for more detailed information. If the issue persists, please contact customer support for further assistance.",75,1,0.00011579995043575764,4,1,53559296,467,,1.1637254001107067,0,0.0,0.0,536,customer_support_reply-test,1,customer_support_reply,customer_support_reply,1,467,1.1637254001107067,10.954276700038463,0,1,
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing|meeting_summary|github_issue_triage,1,S0_full_all,0,communication,SKILL_APPLIED: customer_support_reply  \nDecision: The user is experiencing an issue with their software.  \nEvidence: The issue appears to be related to a database connection problem.  \nNext action: Please test the application with a different database configuration.,51,1,0.0012458001729100943,6,1,320323584,2793,,12.003667799988762,0,0.0,0.0,2862,customer_support_reply-test,1,customer_support_reply,customer_support_reply,1,2793,12.003667799988762,28.219671100145206,0,1,
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing|meeting_summary|github_issue_triage,0,S1_selection_only,0,communication,"The request appears to be about providing a helpful and empathetic response to a customer's problem. Based on the available skills, I would guide you through a safe fix by first acknowledging the issue and then offering a step-by-step solution. Let me know if you'd like assistance with that!",59,0,0.000390100060030818,6,1,70303744,613,,1.5474035001825541,0,0.0,0.0,682,customer_support_reply-test,1,,customer_support_reply,0,613,1.5474035001825541,9.803284800145775,0,1,
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing|meeting_summary|github_issue_triage,1,S2_selection_to_full,0,communication,"SKILL_APPLIED: customer_support_reply  \nDecision: The user reported a problem with their system not functioning as expected.  \nEvidence: The system appears to be experiencing intermittent issues, and the user has not received a specific error message.  \nNext action: Please check the system logs for more detailed information. If the issue persists, please contact customer support for further assistance.",83,1,0.002792599843814969,6,2,123863040,613,customer_support_reply,1.5482790998648852,467,1.1658286999445409,0.002435999922454357,1224,customer_support_reply-test,1,customer_support_reply,customer_support_reply,1,1080,2.714107799809426,13.964636499760672,0,1,
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing|meeting_summary|github_issue_triage,1,S3_oracle_full,0,communication,"SKILL_APPLIED: customer_support_reply  \nDecision: The user reported a problem with their system not functioning as expected.  \nEvidence: The system appears to be experiencing intermittent issues, and the user has not received a specific error message.  \nNext action: Please check the system logs for more detailed information. If the issue persists, please contact customer support for further assistance.",75,1,0.00021489989012479782,6,1,53559296,467,,1.1624489999376237,0,0.0,0.0,536,customer_support_reply-test,1,customer_support_reply,customer_support_reply,1,467,1.1624489999376237,11.678762099938467,0,1,
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing|meeting_summary|github_issue_triage|prompt_eval_design|customer_escalation,0,S0_full_all,0,communication,"SKILL_APPLIED: customer_escalation  \nDecision: The user is experiencing a recurring issue with their service, which has a moderate impact on their business operations and personal use. Evidence: The issue has been reported multiple times, and attempts to resolve it have been made. Next action: Escalate the issue to the appropriate support team with the requested decision, owner, and response deadline.",80,1,0.0005487999878823757,8,1,429850624,3748,,32.838365900097415,0,0.0,0.0,3817,customer_support_reply-test,1,customer_escalation,customer_support_reply,0,3748,32.838365900097415,65.1343910000287,1,1,
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing|meeting_summary|github_issue_triage|prompt_eval_design|customer_escalation,0,S1_selection_only,0,communication,"The request appears to be about providing a helpful and empathetic response to a customer issue. Based on the available skills, the most appropriate one to use is the **customer_support_reply** skill, which is designed to draft accurate and empathetic support responses grounded in known product facts.\n\nHere is a sample response that acknowledges the problem and guides the user toward a safe fix:\n\n---\n\n**Acknowledgment of the Problem:**  \nThank you for reaching out. I understand that you may be encountering an issue with our product. Could you please provide more details about the problem so",112,0,0.0002623000182211399,8,1,94273536,822,,2.021163399796933,0,0.0,0.0,891,customer_support_reply-test,1,,customer_support_reply,0,822,2.021163399796933,18.39743549982086,0,1,
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing|meeting_summary|github_issue_triage|prompt_eval_design|customer_escalation,1,S2_selection_to_full,0,communication,"SKILL_APPLIED: customer_support_reply  \nDecision: The user reported a problem with their system not functioning as expected.  \nEvidence: The system appears to be experiencing intermittent issues, and the user has not received a specific error message.  \nNext action: Please check the system logs for more detailed information. If the issue persists, please contact customer support for further assistance.",84,1,0.0037108000833541155,8,2,147832832,822,customer_support_reply,2.202522699953988,467,1.165440100012347,0.00341370003297925,1433,customer_support_reply-test,1,customer_support_reply,customer_support_reply,1,1289,3.3679627999663353,14.937294500181451,0,1,
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing|meeting_summary|github_issue_triage|prompt_eval_design|customer_escalation,1,S3_oracle_full,0,communication,"SKILL_APPLIED: customer_support_reply  \nDecision: The user reported a problem with their system not functioning as expected.  \nEvidence: The system appears to be experiencing intermittent issues, and the user has not received a specific error message.  \nNext action: Please check the system logs for more detailed information. If the issue persists, please contact customer support for further assistance.",75,1,0.0003894998226314783,8,1,53559296,467,,1.1635371001902968,0,0.0,0.0,536,customer_support_reply-test,1,customer_support_reply,customer_support_reply,1,467,1.1635371001902968,11.440453999908641,0,1,
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing|meeting_summary|github_issue_triage|prompt_eval_design|customer_escalation|release_checklist|security_review|dependency_audit|api_design_review|document_review|incident_triage|research_summary|decision_record|onboarding_plan|experiment_analysis|literature_screening|privacy_assessment|migration_planning|performance_diagnosis|data_quality_review|bug_reproduction|model_eval_review,0,S0_full_all,0,communication,,0,0,0.0017419001087546349,25,1,1342078976,11702,,0.0,0,0.0,0.0,11771,customer_support_reply-test,1,,customer_support_reply,0,11702,0.0,0.0017419001087546349,0,0,prompt_exceeds_runtime_limit
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing|meeting_summary|github_issue_triage|prompt_eval_design|customer_escalation|release_checklist|security_review|dependency_audit|api_design_review|document_review|incident_triage|research_summary|decision_record|onboarding_plan|experiment_analysis|literature_screening|privacy_assessment|migration_planning|performance_diagnosis|data_quality_review|bug_reproduction|model_eval_review,0,S1_selection_only,0,communication,"The issue you're facing is likely related to a technical problem that needs resolution. To help you, I would first need to understand the specific issue you're encountering. Could you please describe the problem in more detail? For example, what is the issue, what is the environment, and what steps are being taken to resolve it? This will help me provide a more accurate and helpful response.",79,0,0.001904199831187725,25,1,289816576,2527,,10.417602099943906,0,0.0,0.0,2596,customer_support_reply-test,1,,customer_support_reply,0,2527,10.417602099943906,34.079052599845454,0,1,
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing|meeting_summary|github_issue_triage|prompt_eval_design|customer_escalation|release_checklist|security_review|dependency_audit|api_design_review|document_review|incident_triage|research_summary|decision_record|onboarding_plan|experiment_analysis|literature_screening|privacy_assessment|migration_planning|performance_diagnosis|data_quality_review|bug_reproduction|model_eval_review,1,S2_selection_to_full,0,communication,"SKILL_APPLIED: customer_support_reply  \nDecision: The user reported a problem with their system not functioning as expected.  \nEvidence: The system appears to be experiencing intermittent issues, and the user has not received a specific error message.  \nNext action: Please check the system logs for more detailed information. If the issue persists, please contact customer support for further assistance.",84,1,0.0028242000844329596,25,2,343375872,2527,customer_support_reply,10.524348400067538,467,1.1737035000696778,0.0020121000707149506,3138,customer_support_reply-test,1,customer_support_reply,customer_support_reply,1,2994,11.698051900137216,24.355641500093043,0,1,
customer_support_reply|github_pr_review|accessibility_review|postmortem_writing|meeting_summary|github_issue_triage|prompt_eval_design|customer_escalation|release_checklist|security_review|dependency_audit|api_design_review|document_review|incident_triage|research_summary|decision_record|onboarding_plan|experiment_analysis|literature_screening|privacy_assessment|migration_planning|performance_diagnosis|data_quality_review|bug_reproduction|model_eval_review,1,S3_oracle_full,0,communication,"SKILL_APPLIED: customer_support_reply  \nDecision: The user reported a problem with their system not functioning as expected.  \nEvidence: The system appears to be experiencing intermittent issues, and the user has not received a specific error message.  \nNext action: Please check the system logs for more detailed information. If the issue persists, please contact customer support for further assistance.",75,1,0.00011330004781484604,25,1,53559296,467,,1.1667120000347495,0,0.0,0.0,536,customer_support_reply-test,1,customer_support_reply,customer_support_reply,1,467,1.1667120000347495,11.263244000030681,0,1,
