query_id,split,hardness_level,language,condition,required_tool,top_tool,rank,top1,recall_at_3,recall_at_5
get_user-h5-pt-0,validation,H5,pt,auto_embedding,get_user,search_user,3,0,1,1
get_user-h5-pt-1,test,H5,pt,auto_embedding,get_user,read_document,6,0,0,0
get_user-h5-es-0,validation,H5,es,auto_embedding,get_user,read_document,4,0,0,1
get_user-h5-es-1,test,H5,es,auto_embedding,get_user,read_document,4,0,0,1
get_user-h5-fr-0,validation,H5,fr,auto_embedding,get_user,search_document,11,0,0,0
get_user-h5-fr-1,test,H5,fr,auto_embedding,get_user,read_document,3,0,1,1
validate_user-h0-en-0,audit,H0,en,auto_embedding,validate_user,validate_user,1,1,1,1
validate_user-h0-en-1,test,H0,en,auto_embedding,validate_user,validate_user,1,1,1,1
validate_user-h0-en-2,validation,H0,en,auto_embedding,validate_user,validate_user,1,1,1,1
validate_user-h1-en-0,validation,H1,en,auto_embedding,validate_user,validate_user,1,1,1,1
validate_user-h1-en-1,test,H1,en,auto_embedding,validate_user,validate_user,1,1,1,1
validate_user-h2-en-0,validation,H2,en,auto_embedding,validate_user,validate_user,1,1,1,1
validate_user-h2-en-1,test,H2,en,auto_embedding,validate_user,validate_user,1,1,1,1
validate_user-h3-en-0,validation,H3,en,auto_embedding,validate_user,validate_user,1,1,1,1
validate_user-h3-en-1,test,H3,en,auto_embedding,validate_user,validate_user,1,1,1,1
validate_user-h4-en-0,validation,H4,en,auto_embedding,validate_user,update_user,2,0,1,1
validate_user-h4-en-1,test,H4,en,auto_embedding,validate_user,create_issue,7,0,0,0
validate_user-h5-pt-0,validation,H5,pt,auto_embedding,validate_user,validate_user,1,1,1,1
validate_user-h5-pt-1,test,H5,pt,auto_embedding,validate_user,read_document,5,0,0,1
validate_user-h5-es-0,validation,H5,es,auto_embedding,validate_user,validate_user,1,1,1,1
validate_user-h5-es-1,test,H5,es,auto_embedding,validate_user,create_report,4,0,0,1
validate_user-h5-fr-0,validation,H5,fr,auto_embedding,validate_user,validate_user,1,1,1,1
validate_user-h5-fr-1,test,H5,fr,auto_embedding,validate_user,validate_user,1,1,1,1
update_user-h0-en-0,audit,H0,en,auto_embedding,update_user,update_user,1,1,1,1
update_user-h0-en-1,test,H0,en,auto_embedding,update_user,update_user,1,1,1,1
update_user-h0-en-2,validation,H0,en,auto_embedding,update_user,update_user,1,1,1,1
update_user-h1-en-0,validation,H1,en,auto_embedding,update_user,validate_user,2,0,1,1
update_user-h1-en-1,test,H1,en,auto_embedding,update_user,update_user,1,1,1,1
update_user-h2-en-0,validation,H2,en,auto_embedding,update_user,update_user,1,1,1,1
update_user-h2-en-1,test,H2,en,auto_embedding,update_user,update_user,1,1,1,1
update_user-h3-en-0,validation,H3,en,auto_embedding,update_user,validate_user,2,0,1,1
update_user-h3-en-1,test,H3,en,auto_embedding,update_user,get_user,7,0,0,0
update_user-h4-en-0,validation,H4,en,auto_embedding,update_user,get_user,3,0,1,1
update_user-h4-en-1,test,H4,en,auto_embedding,update_user,validate_user,3,0,1,1
update_user-h5-pt-0,validation,H5,pt,auto_embedding,update_user,validate_user,8,0,0,0
update_user-h5-pt-1,test,H5,pt,auto_embedding,update_user,archive_report,11,0,0,0
update_user-h5-es-0,validation,H5,es,auto_embedding,update_user,search_repository,8,0,0,0
update_user-h5-es-1,test,H5,es,auto_embedding,update_user,notify_user,7,0,0,0
update_user-h5-fr-0,validation,H5,fr,auto_embedding,update_user,create_issue,14,0,0,0
update_user-h5-fr-1,test,H5,fr,auto_embedding,update_user,validate_user,10,0,0,0
notify_user-h0-en-0,audit,H0,en,auto_embedding,notify_user,notify_user,1,1,1,1
notify_user-h0-en-1,test,H0,en,auto_embedding,notify_user,notify_user,1,1,1,1
notify_user-h0-en-2,validation,H0,en,auto_embedding,notify_user,notify_user,1,1,1,1
notify_user-h1-en-0,validation,H1,en,auto_embedding,notify_user,update_user,3,0,1,1
notify_user-h1-en-1,test,H1,en,auto_embedding,notify_user,notify_user,1,1,1,1
notify_user-h2-en-0,validation,H2,en,auto_embedding,notify_user,update_user,2,0,1,1
notify_user-h2-en-1,test,H2,en,auto_embedding,notify_user,update_issue,4,0,0,1
notify_user-h3-en-0,validation,H3,en,auto_embedding,notify_user,update_issue,4,0,0,1
notify_user-h3-en-1,test,H3,en,auto_embedding,notify_user,notify_user,1,1,1,1
notify_user-h4-en-0,validation,H4,en,auto_embedding,notify_user,get_user,8,0,0,0
notify_user-h4-en-1,test,H4,en,auto_embedding,notify_user,notify_user,1,1,1,1
notify_user-h5-pt-0,validation,H5,pt,auto_embedding,notify_user,validate_user,2,0,1,1
notify_user-h5-pt-1,test,H5,pt,auto_embedding,notify_user,create_report,7,0,0,0
notify_user-h5-es-0,validation,H5,es,auto_embedding,notify_user,read_document,4,0,0,1
notify_user-h5-es-1,test,H5,es,auto_embedding,notify_user,create_issue,2,0,1,1
notify_user-h5-fr-0,validation,H5,fr,auto_embedding,notify_user,update_issue,4,0,0,1
notify_user-h5-fr-1,test,H5,fr,auto_embedding,notify_user,update_issue,5,0,0,1
delete_user-h0-en-0,audit,H0,en,auto_embedding,delete_user,delete_user,1,1,1,1
delete_user-h0-en-1,test,H0,en,auto_embedding,delete_user,delete_user,1,1,1,1
delete_user-h0-en-2,validation,H0,en,auto_embedding,delete_user,delete_user,1,1,1,1
delete_user-h1-en-0,validation,H1,en,auto_embedding,delete_user,delete_user,1,1,1,1
delete_user-h1-en-1,test,H1,en,auto_embedding,delete_user,delete_user,1,1,1,1
delete_user-h2-en-0,validation,H2,en,auto_embedding,delete_user,delete_user,1,1,1,1
delete_user-h2-en-1,test,H2,en,auto_embedding,delete_user,delete_user,1,1,1,1
delete_user-h3-en-0,validation,H3,en,auto_embedding,delete_user,purge_archive,4,0,0,1
delete_user-h3-en-1,test,H3,en,auto_embedding,delete_user,purge_archive,4,0,0,1
delete_user-h4-en-0,validation,H4,en,auto_embedding,delete_user,purge_archive,2,0,1,1
delete_user-h4-en-1,test,H4,en,auto_embedding,delete_user,delete_user,1,1,1,1
delete_user-h5-pt-0,validation,H5,pt,auto_embedding,delete_user,create_issue,8,0,0,0
delete_user-h5-pt-1,test,H5,pt,auto_embedding,delete_user,validate_user,17,0,0,0
delete_user-h5-es-0,validation,H5,es,auto_embedding,delete_user,update_user,6,0,0,0
delete_user-h5-es-1,test,H5,es,auto_embedding,delete_user,validate_user,8,0,0,0
delete_user-h5-fr-0,validation,H5,fr,auto_embedding,delete_user,archive_report,11,0,0,0
delete_user-h5-fr-1,test,H5,fr,auto_embedding,delete_user,validate_user,4,0,0,1
search_document-h0-en-0,audit,H0,en,auto_embedding,search_document,search_document,1,1,1,1
search_document-h0-en-1,test,H0,en,auto_embedding,search_document,search_document,1,1,1,1
search_document-h0-en-2,validation,H0,en,auto_embedding,search_document,search_document,1,1,1,1
search_document-h1-en-0,validation,H1,en,auto_embedding,search_document,search_document,1,1,1,1
search_document-h1-en-1,test,H1,en,auto_embedding,search_document,create_report,11,0,0,0
search_document-h2-en-0,validation,H2,en,auto_embedding,search_document,purge_archive,11,0,0,0
search_document-h2-en-1,test,H2,en,auto_embedding,search_document,create_issue,8,0,0,0
search_document-h3-en-0,validation,H3,en,auto_embedding,search_document,create_issue,4,0,0,1
search_document-h3-en-1,test,H3,en,auto_embedding,search_document,create_issue,9,0,0,0
search_document-h4-en-0,validation,H4,en,auto_embedding,search_document,create_issue,2,0,1,1
search_document-h4-en-1,test,H4,en,auto_embedding,search_document,create_issue,4,0,0,1
search_document-h5-pt-0,validation,H5,pt,auto_embedding,search_document,search_document,1,1,1,1
search_document-h5-pt-1,test,H5,pt,auto_embedding,search_document,export_document,2,0,1,1
search_document-h5-es-0,validation,H5,es,auto_embedding,search_document,create_issue,5,0,0,1
search_document-h5-es-1,test,H5,es,auto_embedding,search_document,create_issue,4,0,0,1
search_document-h5-fr-0,validation,H5,fr,auto_embedding,search_document,export_document,5,0,0,1
search_document-h5-fr-1,test,H5,fr,auto_embedding,search_document,export_document,3,0,1,1
read_document-h0-en-0,audit,H0,en,auto_embedding,read_document,read_document,1,1,1,1
read_document-h0-en-1,test,H0,en,auto_embedding,read_document,extract_metadata,3,0,1,1
read_document-h0-en-2,validation,H0,en,auto_embedding,read_document,extract_metadata,3,0,1,1
read_document-h1-en-0,validation,H1,en,auto_embedding,read_document,extract_metadata,8,0,0,0
read_document-h1-en-1,test,H1,en,auto_embedding,read_document,export_document,7,0,0,0
read_document-h2-en-0,validation,H2,en,auto_embedding,read_document,purge_archive,14,0,0,0
read_document-h2-en-1,test,H2,en,auto_embedding,read_document,archive_report,8,0,0,0
read_document-h3-en-0,validation,H3,en,auto_embedding,read_document,purge_archive,2,0,1,1
read_document-h3-en-1,test,H3,en,auto_embedding,read_document,archive_report,9,0,0,0
read_document-h4-en-0,validation,H4,en,auto_embedding,read_document,read_document,1,1,1,1
read_document-h4-en-1,test,H4,en,auto_embedding,read_document,extract_metadata,6,0,0,0
read_document-h5-pt-0,validation,H5,pt,auto_embedding,read_document,get_repository,12,0,0,0
read_document-h5-pt-1,test,H5,pt,auto_embedding,read_document,search_document,7,0,0,0
read_document-h5-es-0,validation,H5,es,auto_embedding,read_document,purge_archive,7,0,0,0
read_document-h5-es-1,test,H5,es,auto_embedding,read_document,create_issue,8,0,0,0
read_document-h5-fr-0,validation,H5,fr,auto_embedding,read_document,archive_report,8,0,0,0
read_document-h5-fr-1,test,H5,fr,auto_embedding,read_document,search_document,9,0,0,0
extract_metadata-h0-en-0,audit,H0,en,auto_embedding,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h0-en-1,test,H0,en,auto_embedding,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h0-en-2,validation,H0,en,auto_embedding,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h1-en-0,validation,H1,en,auto_embedding,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h1-en-1,test,H1,en,auto_embedding,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h2-en-0,validation,H2,en,auto_embedding,extract_metadata,get_repository,3,0,1,1
extract_metadata-h2-en-1,test,H2,en,auto_embedding,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h3-en-0,validation,H3,en,auto_embedding,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h3-en-1,test,H3,en,auto_embedding,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h4-en-0,validation,H4,en,auto_embedding,extract_metadata,create_report,3,0,1,1
extract_metadata-h4-en-1,test,H4,en,auto_embedding,extract_metadata,read_document,7,0,0,0
extract_metadata-h5-pt-0,validation,H5,pt,auto_embedding,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h5-pt-1,test,H5,pt,auto_embedding,extract_metadata,archive_report,6,0,0,0
extract_metadata-h5-es-0,validation,H5,es,auto_embedding,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h5-es-1,test,H5,es,auto_embedding,extract_metadata,get_repository,4,0,0,1
extract_metadata-h5-fr-0,validation,H5,fr,auto_embedding,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h5-fr-1,test,H5,fr,auto_embedding,extract_metadata,purge_archive,8,0,0,0
update_document-h0-en-0,audit,H0,en,auto_embedding,update_document,update_document,1,1,1,1
update_document-h0-en-1,test,H0,en,auto_embedding,update_document,update_document,1,1,1,1
update_document-h0-en-2,validation,H0,en,auto_embedding,update_document,update_document,1,1,1,1
update_document-h1-en-0,validation,H1,en,auto_embedding,update_document,purge_archive,4,0,0,1
update_document-h1-en-1,test,H1,en,auto_embedding,update_document,purge_archive,7,0,0,0
update_document-h2-en-0,validation,H2,en,auto_embedding,update_document,purge_archive,18,0,0,0
update_document-h2-en-1,test,H2,en,auto_embedding,update_document,create_report,8,0,0,0
update_document-h3-en-0,validation,H3,en,auto_embedding,update_document,purge_archive,2,0,1,1
update_document-h3-en-1,test,H3,en,auto_embedding,update_document,update_document,1,1,1,1
update_document-h4-en-0,validation,H4,en,auto_embedding,update_document,purge_archive,4,0,0,1
update_document-h4-en-1,test,H4,en,auto_embedding,update_document,purge_archive,3,0,1,1
update_document-h5-pt-0,validation,H5,pt,auto_embedding,update_document,create_issue,16,0,0,0
update_document-h5-pt-1,test,H5,pt,auto_embedding,update_document,create_issue,16,0,0,0
update_document-h5-es-0,validation,H5,es,auto_embedding,update_document,purge_archive,16,0,0,0
update_document-h5-es-1,test,H5,es,auto_embedding,update_document,purge_archive,18,0,0,0
update_document-h5-fr-0,validation,H5,fr,auto_embedding,update_document,purge_archive,16,0,0,0
update_document-h5-fr-1,test,H5,fr,auto_embedding,update_document,purge_archive,18,0,0,0
export_document-h0-en-0,audit,H0,en,auto_embedding,export_document,export_document,1,1,1,1
export_document-h0-en-1,test,H0,en,auto_embedding,export_document,export_document,1,1,1,1
export_document-h0-en-2,validation,H0,en,auto_embedding,export_document,export_document,1,1,1,1
export_document-h1-en-0,validation,H1,en,auto_embedding,export_document,export_document,1,1,1,1
export_document-h1-en-1,test,H1,en,auto_embedding,export_document,export_document,1,1,1,1
export_document-h2-en-0,validation,H2,en,auto_embedding,export_document,export_document,1,1,1,1
export_document-h2-en-1,test,H2,en,auto_embedding,export_document,export_document,1,1,1,1
export_document-h3-en-0,validation,H3,en,auto_embedding,export_document,export_document,1,1,1,1
export_document-h3-en-1,test,H3,en,auto_embedding,export_document,export_document,1,1,1,1
export_document-h4-en-0,validation,H4,en,auto_embedding,export_document,export_document,1,1,1,1
export_document-h4-en-1,test,H4,en,auto_embedding,export_document,archive_report,4,0,0,1
export_document-h5-pt-0,validation,H5,pt,auto_embedding,export_document,export_document,1,1,1,1
export_document-h5-pt-1,test,H5,pt,auto_embedding,export_document,export_document,1,1,1,1
export_document-h5-es-0,validation,H5,es,auto_embedding,export_document,export_document,1,1,1,1
export_document-h5-es-1,test,H5,es,auto_embedding,export_document,export_document,1,1,1,1
export_document-h5-fr-0,validation,H5,fr,auto_embedding,export_document,export_document,1,1,1,1
export_document-h5-fr-1,test,H5,fr,auto_embedding,export_document,export_document,1,1,1,1
search_repository-h0-en-0,audit,H0,en,auto_embedding,search_repository,search_repository,1,1,1,1
search_repository-h0-en-1,test,H0,en,auto_embedding,search_repository,search_repository,1,1,1,1
search_repository-h0-en-2,validation,H0,en,auto_embedding,search_repository,search_repository,1,1,1,1
search_repository-h1-en-0,validation,H1,en,auto_embedding,search_repository,search_repository,1,1,1,1
search_repository-h1-en-1,test,H1,en,auto_embedding,search_repository,search_repository,1,1,1,1
search_repository-h2-en-0,validation,H2,en,auto_embedding,search_repository,create_issue,2,0,1,1
search_repository-h2-en-1,test,H2,en,auto_embedding,search_repository,search_repository,1,1,1,1
search_repository-h3-en-0,validation,H3,en,auto_embedding,search_repository,search_repository,1,1,1,1
search_repository-h3-en-1,test,H3,en,auto_embedding,search_repository,search_repository,1,1,1,1
search_repository-h4-en-0,validation,H4,en,auto_embedding,search_repository,search_repository,1,1,1,1
search_repository-h4-en-1,test,H4,en,auto_embedding,search_repository,search_repository,1,1,1,1
search_repository-h5-pt-0,validation,H5,pt,auto_embedding,search_repository,search_repository,1,1,1,1
search_repository-h5-pt-1,test,H5,pt,auto_embedding,search_repository,create_issue,3,0,1,1
search_repository-h5-es-0,validation,H5,es,auto_embedding,search_repository,search_repository,1,1,1,1
search_repository-h5-es-1,test,H5,es,auto_embedding,search_repository,create_issue,2,0,1,1
search_repository-h5-fr-0,validation,H5,fr,auto_embedding,search_repository,create_issue,5,0,0,1
search_repository-h5-fr-1,test,H5,fr,auto_embedding,search_repository,search_repository,1,1,1,1
get_repository-h0-en-0,audit,H0,en,auto_embedding,get_repository,search_repository,2,0,1,1
get_repository-h0-en-1,test,H0,en,auto_embedding,get_repository,get_repository,1,1,1,1
get_repository-h0-en-2,validation,H0,en,auto_embedding,get_repository,get_repository,1,1,1,1
get_repository-h1-en-0,validation,H1,en,auto_embedding,get_repository,search_repository,2,0,1,1
get_repository-h1-en-1,test,H1,en,auto_embedding,get_repository,get_repository,1,1,1,1
get_repository-h2-en-0,validation,H2,en,auto_embedding,get_repository,get_repository,1,1,1,1
get_repository-h2-en-1,test,H2,en,auto_embedding,get_repository,get_repository,1,1,1,1
get_repository-h3-en-0,validation,H3,en,auto_embedding,get_repository,get_repository,1,1,1,1
get_repository-h3-en-1,test,H3,en,auto_embedding,get_repository,get_repository,1,1,1,1
get_repository-h4-en-0,validation,H4,en,auto_embedding,get_repository,get_repository,1,1,1,1
get_repository-h4-en-1,test,H4,en,auto_embedding,get_repository,create_issue,3,0,1,1
get_repository-h5-pt-0,validation,H5,pt,auto_embedding,get_repository,get_repository,1,1,1,1
get_repository-h5-pt-1,test,H5,pt,auto_embedding,get_repository,search_repository,2,0,1,1
get_repository-h5-es-0,validation,H5,es,auto_embedding,get_repository,get_repository,1,1,1,1
get_repository-h5-es-1,test,H5,es,auto_embedding,get_repository,search_repository,2,0,1,1
get_repository-h5-fr-0,validation,H5,fr,auto_embedding,get_repository,get_repository,1,1,1,1
get_repository-h5-fr-1,test,H5,fr,auto_embedding,get_repository,search_repository,2,0,1,1
create_issue-h0-en-0,audit,H0,en,auto_embedding,create_issue,create_issue,1,1,1,1
create_issue-h0-en-1,test,H0,en,auto_embedding,create_issue,create_issue,1,1,1,1
create_issue-h0-en-2,validation,H0,en,auto_embedding,create_issue,create_issue,1,1,1,1
create_issue-h1-en-0,validation,H1,en,auto_embedding,create_issue,create_issue,1,1,1,1
create_issue-h1-en-1,test,H1,en,auto_embedding,create_issue,create_issue,1,1,1,1
create_issue-h2-en-0,validation,H2,en,auto_embedding,create_issue,create_issue,1,1,1,1
create_issue-h2-en-1,test,H2,en,auto_embedding,create_issue,create_issue,1,1,1,1
create_issue-h3-en-0,validation,H3,en,auto_embedding,create_issue,create_issue,1,1,1,1
create_issue-h3-en-1,test,H3,en,auto_embedding,create_issue,create_issue,1,1,1,1
create_issue-h4-en-0,validation,H4,en,auto_embedding,create_issue,create_issue,1,1,1,1
create_issue-h4-en-1,test,H4,en,auto_embedding,create_issue,create_issue,1,1,1,1
create_issue-h5-pt-0,validation,H5,pt,auto_embedding,create_issue,create_issue,1,1,1,1
create_issue-h5-pt-1,test,H5,pt,auto_embedding,create_issue,create_issue,1,1,1,1
create_issue-h5-es-0,validation,H5,es,auto_embedding,create_issue,get_repository,2,0,1,1
create_issue-h5-es-1,test,H5,es,auto_embedding,create_issue,create_issue,1,1,1,1
create_issue-h5-fr-0,validation,H5,fr,auto_embedding,create_issue,create_issue,1,1,1,1
create_issue-h5-fr-1,test,H5,fr,auto_embedding,create_issue,create_issue,1,1,1,1
update_issue-h0-en-0,audit,H0,en,auto_embedding,update_issue,update_issue,1,1,1,1
update_issue-h0-en-1,test,H0,en,auto_embedding,update_issue,create_issue,2,0,1,1
update_issue-h0-en-2,validation,H0,en,auto_embedding,update_issue,update_issue,1,1,1,1
update_issue-h1-en-0,validation,H1,en,auto_embedding,update_issue,update_issue,1,1,1,1
update_issue-h1-en-1,test,H1,en,auto_embedding,update_issue,create_issue,2,0,1,1
update_issue-h2-en-0,validation,H2,en,auto_embedding,update_issue,create_issue,2,0,1,1
update_issue-h2-en-1,test,H2,en,auto_embedding,update_issue,create_issue,2,0,1,1
update_issue-h3-en-0,validation,H3,en,auto_embedding,update_issue,create_issue,2,0,1,1
update_issue-h3-en-1,test,H3,en,auto_embedding,update_issue,update_issue,1,1,1,1
update_issue-h4-en-0,validation,H4,en,auto_embedding,update_issue,update_issue,1,1,1,1
update_issue-h4-en-1,test,H4,en,auto_embedding,update_issue,update_issue,1,1,1,1
update_issue-h5-pt-0,validation,H5,pt,auto_embedding,update_issue,create_issue,2,0,1,1
update_issue-h5-pt-1,test,H5,pt,auto_embedding,update_issue,create_issue,2,0,1,1
update_issue-h5-es-0,validation,H5,es,auto_embedding,update_issue,create_issue,2,0,1,1
update_issue-h5-es-1,test,H5,es,auto_embedding,update_issue,create_issue,2,0,1,1
update_issue-h5-fr-0,validation,H5,fr,auto_embedding,update_issue,create_issue,2,0,1,1
update_issue-h5-fr-1,test,H5,fr,auto_embedding,update_issue,create_issue,2,0,1,1
create_report-h0-en-0,audit,H0,en,auto_embedding,create_report,create_report,1,1,1,1
create_report-h0-en-1,test,H0,en,auto_embedding,create_report,create_report,1,1,1,1
create_report-h0-en-2,validation,H0,en,auto_embedding,create_report,create_report,1,1,1,1
create_report-h1-en-0,validation,H1,en,auto_embedding,create_report,create_report,1,1,1,1
create_report-h1-en-1,test,H1,en,auto_embedding,create_report,create_report,1,1,1,1
create_report-h2-en-0,validation,H2,en,auto_embedding,create_report,purge_archive,2,0,1,1
create_report-h2-en-1,test,H2,en,auto_embedding,create_report,purge_archive,2,0,1,1
create_report-h3-en-0,validation,H3,en,auto_embedding,create_report,create_report,1,1,1,1
create_report-h3-en-1,test,H3,en,auto_embedding,create_report,create_report,1,1,1,1
create_report-h4-en-0,validation,H4,en,auto_embedding,create_report,create_report,1,1,1,1
create_report-h4-en-1,test,H4,en,auto_embedding,create_report,create_report,1,1,1,1
create_report-h5-pt-0,validation,H5,pt,auto_embedding,create_report,purge_archive,2,0,1,1
create_report-h5-pt-1,test,H5,pt,auto_embedding,create_report,purge_archive,2,0,1,1
create_report-h5-es-0,validation,H5,es,auto_embedding,create_report,purge_archive,2,0,1,1
create_report-h5-es-1,test,H5,es,auto_embedding,create_report,purge_archive,2,0,1,1
create_report-h5-fr-0,validation,H5,fr,auto_embedding,create_report,purge_archive,2,0,1,1
create_report-h5-fr-1,test,H5,fr,auto_embedding,create_report,purge_archive,2,0,1,1
archive_report-h0-en-0,audit,H0,en,auto_embedding,archive_report,archive_report,1,1,1,1
archive_report-h0-en-1,test,H0,en,auto_embedding,archive_report,archive_report,1,1,1,1
archive_report-h0-en-2,validation,H0,en,auto_embedding,archive_report,archive_report,1,1,1,1
archive_report-h1-en-0,validation,H1,en,auto_embedding,archive_report,archive_report,1,1,1,1
archive_report-h1-en-1,test,H1,en,auto_embedding,archive_report,archive_report,1,1,1,1
archive_report-h2-en-0,validation,H2,en,auto_embedding,archive_report,archive_report,1,1,1,1
archive_report-h2-en-1,test,H2,en,auto_embedding,archive_report,archive_report,1,1,1,1
archive_report-h3-en-0,validation,H3,en,auto_embedding,archive_report,archive_report,1,1,1,1
archive_report-h3-en-1,test,H3,en,auto_embedding,archive_report,archive_report,1,1,1,1
archive_report-h4-en-0,validation,H4,en,auto_embedding,archive_report,archive_report,1,1,1,1
archive_report-h4-en-1,test,H4,en,auto_embedding,archive_report,archive_report,1,1,1,1
archive_report-h5-pt-0,validation,H5,pt,auto_embedding,archive_report,archive_report,1,1,1,1
archive_report-h5-pt-1,test,H5,pt,auto_embedding,archive_report,archive_report,1,1,1,1
archive_report-h5-es-0,validation,H5,es,auto_embedding,archive_report,create_report,2,0,1,1
archive_report-h5-es-1,test,H5,es,auto_embedding,archive_report,archive_report,1,1,1,1
archive_report-h5-fr-0,validation,H5,fr,auto_embedding,archive_report,archive_report,1,1,1,1
archive_report-h5-fr-1,test,H5,fr,auto_embedding,archive_report,archive_report,1,1,1,1
purge_archive-h0-en-0,audit,H0,en,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h0-en-1,test,H0,en,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h0-en-2,validation,H0,en,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h1-en-0,validation,H1,en,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h1-en-1,test,H1,en,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h2-en-0,validation,H2,en,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h2-en-1,test,H2,en,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h3-en-0,validation,H3,en,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h3-en-1,test,H3,en,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h4-en-0,validation,H4,en,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h4-en-1,test,H4,en,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-pt-0,validation,H5,pt,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-pt-1,test,H5,pt,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-es-0,validation,H5,es,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-es-1,test,H5,es,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-fr-0,validation,H5,fr,auto_embedding,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-fr-1,test,H5,fr,auto_embedding,purge_archive,purge_archive,1,1,1,1
search_user-h0-en-0,audit,H0,en,auto_hybrid,search_user,search_user,1,1,1,1
search_user-h0-en-1,test,H0,en,auto_hybrid,search_user,search_user,1,1,1,1
search_user-h0-en-2,validation,H0,en,auto_hybrid,search_user,search_user,1,1,1,1
search_user-h1-en-0,validation,H1,en,auto_hybrid,search_user,search_user,1,1,1,1
search_user-h1-en-1,test,H1,en,auto_hybrid,search_user,search_user,1,1,1,1
search_user-h2-en-0,validation,H2,en,auto_hybrid,search_user,search_user,1,1,1,1
search_user-h2-en-1,test,H2,en,auto_hybrid,search_user,search_user,1,1,1,1
search_user-h3-en-0,validation,H3,en,auto_hybrid,search_user,search_user,1,1,1,1
search_user-h3-en-1,test,H3,en,auto_hybrid,search_user,search_user,1,1,1,1
search_user-h4-en-0,validation,H4,en,auto_hybrid,search_user,get_user,2,0,1,1
search_user-h4-en-1,test,H4,en,auto_hybrid,search_user,search_user,1,1,1,1
search_user-h5-pt-0,validation,H5,pt,auto_hybrid,search_user,search_user,1,1,1,1
search_user-h5-pt-1,test,H5,pt,auto_hybrid,search_user,search_user,1,1,1,1
search_user-h5-es-0,validation,H5,es,auto_hybrid,search_user,search_user,1,1,1,1
search_user-h5-es-1,test,H5,es,auto_hybrid,search_user,search_user,1,1,1,1
search_user-h5-fr-0,validation,H5,fr,auto_hybrid,search_user,search_user,1,1,1,1
search_user-h5-fr-1,test,H5,fr,auto_hybrid,search_user,search_user,1,1,1,1
get_user-h0-en-0,audit,H0,en,auto_hybrid,get_user,get_user,1,1,1,1
get_user-h0-en-1,test,H0,en,auto_hybrid,get_user,get_user,1,1,1,1
get_user-h0-en-2,validation,H0,en,auto_hybrid,get_user,get_user,1,1,1,1
get_user-h1-en-0,validation,H1,en,auto_hybrid,get_user,get_user,1,1,1,1
get_user-h1-en-1,test,H1,en,auto_hybrid,get_user,get_user,1,1,1,1
get_user-h2-en-0,validation,H2,en,auto_hybrid,get_user,get_user,1,1,1,1
get_user-h2-en-1,test,H2,en,auto_hybrid,get_user,get_user,1,1,1,1
get_user-h3-en-0,validation,H3,en,auto_hybrid,get_user,get_user,1,1,1,1
get_user-h3-en-1,test,H3,en,auto_hybrid,get_user,read_document,9,0,0,0
get_user-h4-en-0,validation,H4,en,auto_hybrid,get_user,get_user,1,1,1,1
get_user-h4-en-1,test,H4,en,auto_hybrid,get_user,get_user,1,1,1,1
get_user-h5-pt-0,validation,H5,pt,auto_hybrid,get_user,get_user,1,1,1,1
get_user-h5-pt-1,test,H5,pt,auto_hybrid,get_user,get_user,1,1,1,1
get_user-h5-es-0,validation,H5,es,auto_hybrid,get_user,get_user,1,1,1,1
get_user-h5-es-1,test,H5,es,auto_hybrid,get_user,get_user,1,1,1,1
get_user-h5-fr-0,validation,H5,fr,auto_hybrid,get_user,get_user,1,1,1,1
get_user-h5-fr-1,test,H5,fr,auto_hybrid,get_user,get_user,1,1,1,1
validate_user-h0-en-0,audit,H0,en,auto_hybrid,validate_user,validate_user,1,1,1,1
