baseline,router_seed,dataset,example_id,selected_action,oracle_action,evidence_recall,precision,mrr,routing_ms,graph_calls,pairwise_similarity_evaluations
B3_facet_root_matched_successor,87,musique,3hop2__11282_57233_56883,paper26_bm25,paper26_bm25,0.1,0.25,1.0,56.927200173959136,0.0,0.0
B3_facet_root_matched_successor,87,musique,4hop1__105688_17130_70784_61381,paper25_clause,paper26_hybrid,0.0,0.0,0.0,6.511099869385362,0.0,0.0
B3_facet_root_matched_successor,87,musique,4hop1__105688_17130_70784_79935,global_semantic,paper26_hybrid,0.038461538461538464,0.25,0.3333333333333333,7.310199784114957,0.0,0.0
B3_facet_root_matched_successor,87,musique,4hop2__103790_14670_8987_8974,paper26_bm25,paper25_clause,0.125,0.5,1.0,79.91410000249743,0.0,0.0
B3_facet_root_matched_successor,87,musique,4hop2__105527_14670_8987_8529,paper26_bm25,paper25_clause,0.21428571428571427,0.75,1.0,84.1425999533385,0.0,0.0
B3_facet_root_matched_successor,87,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,paper26_bm25,paper26_bm25,0.375,0.75,1.0,56.43320013768971,0.0,0.0
B3_facet_root_matched_successor,87,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,paper26_hybrid,global_semantic,0.0,0.0,0.0,25.3177999984473,0.0,0.0
B3_facet_root_matched_successor,87,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,paper26_hybrid,global_semantic,0.0,0.0,0.0,91.8074999935925,0.0,0.0
B3_facet_root_matched_successor,87,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,paper26_bm25,global_semantic,0.0,0.0,0.0,36.222599912434816,0.0,0.0
B3_facet_root_matched_successor,87,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,global_semantic,global_semantic,0.0,0.0,0.0,1.4382998924702406,0.0,0.0
B3_facet_root_matched_successor,87,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,paper26_bm25,paper25_clause,0.0,0.0,0.0,62.12319992482662,0.0,0.0
