query_id,split,hardness_level,language,query,context,required_tool,useful_tools,related_tools,unsafe_tools,canonical_operation,canonical_object,variant,mode,top1_tool,top1_correct,required_rank,mrr,recall_at_1,recall_at_3,recall_at_5,top1_score,margin,top3_tools,useful_at_3,related_at_3,unsafe_at_3,false_action,token_overlap,bm25_required_score,bm25_required_rank,canonical_operation_present,canonical_object_present,tool_name_or_alias_present,language_match,routing_seconds,index_bytes,model_bytes,candidate_count,decision,selected_stage,calibrated_confidence
archive_report-h5-fr-1,test,H5,fr,Retirez report-7 de l'espace actif sans le supprimer.,,archive_report,"('create_report',)","('purge_archive',)","('delete_user', 'purge_archive')",archive,report,1,P7_lexical_embedding,archive_report,True,1,1.0,1.0,1.0,1.0,0.8455524444580078,0.02033257484436035,archive_report|create_report|create_issue,1,0,0,False,0.1,1.0,1,False,True,False,False,0.01106319999705781,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h0-en-0,audit,H0,en,Permanently purge archived artifact artifact-old.,,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,0,P7_lexical_embedding,purge_archive,True,1,1.0,1.0,1.0,1.0,0.9633932113647461,0.30959028005599976,purge_archive|create_report|delete_user,0,1,1,False,0.8,1.0,1,False,True,True,True,0.011708400020485416,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h0-en-1,test,H0,en,Delete artifact-old from the archive with no recovery.,,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,1,P7_lexical_embedding,purge_archive,True,1,1.0,1.0,1.0,1.0,0.9241179823875427,0.11498510837554932,purge_archive|create_report|delete_user,0,1,1,False,0.2222222222222222,1.0,1,True,True,False,True,0.01770270014565219,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h0-en-2,validation,H0,en,Purge the archived artifact artifact-old permanently.,,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,2,P7_lexical_embedding,purge_archive,True,1,1.0,1.0,1.0,1.0,0.9706829190254211,0.3061589002609253,purge_archive|delete_user|create_report,0,1,1,False,0.6666666666666666,1.0,1,False,True,False,True,0.01779829994227518,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h1-en-0,validation,H1,en,Irreversibly erase artifact-old from retained storage.,,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,0,P7_lexical_embedding,create_report,False,2,0.5,0.0,1.0,1.0,0.8459309339523315,0.04445713758468628,create_report|purge_archive|extract_metadata,0,1,0,True,0.14285714285714285,0.5176470875740051,3,False,True,False,True,0.01693640001501669,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h1-en-1,test,H1,en,Remove the archived item artifact-old for good.,,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,1,P7_lexical_embedding,purge_archive,True,1,1.0,1.0,1.0,1.0,0.9224082231521606,0.20083564519882202,purge_archive|create_report|update_issue,0,1,0,False,0.25,1.0,1,False,True,False,True,0.015641900053357378,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h2-en-0,validation,H2,en,Wipe artifact-old from the vault.,,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,0,P7_lexical_embedding,create_report,False,2,0.5,0.0,1.0,1.0,0.8466261029243469,0.04973936080932617,create_report|purge_archive|extract_metadata,0,1,0,True,0.16666666666666666,0.5176470875740051,3,False,True,False,True,0.015013000037630692,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h2-en-1,test,H2,en,Make artifact-old unrecoverable.,,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,1,P7_lexical_embedding,purge_archive,True,1,1.0,1.0,1.0,1.0,0.9013964533805847,0.03501039743423462,purge_archive|create_report|create_issue,0,1,0,False,0.25,1.0,1,False,True,False,True,0.00994500009726514,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h3-en-0,validation,H3,en,"Retention has expired for artifact-old, and no recoverable copy may remain.",,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,0,P7_lexical_embedding,purge_archive,True,1,1.0,1.0,1.0,1.0,0.8716411590576172,0.04500603675842285,purge_archive|validate_user|create_report,0,1,0,False,0.08333333333333333,0.8833857774734497,2,False,True,False,True,0.015077100176473752,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h3-en-1,test,H3,en,Complete the irreversible disposal of artifact-old.,,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,1,P7_lexical_embedding,update_issue,False,2,0.5,0.0,1.0,1.0,0.7990252375602722,0.0034694671630859375,update_issue|purge_archive|update_user,0,0,0,True,0.14285714285714285,0.5352941155433655,3,False,True,False,True,0.013269899919738665,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h4-en-0,validation,H4,en,Carry out the final disposal.,Compliance approved final destruction of artifact-old after its retention period. Keeping an archived copy is forbidden.,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,0,P7_lexical_embedding,purge_archive,True,1,1.0,1.0,1.0,1.0,0.9070323705673218,0.16542816162109375,purge_archive|create_report|update_issue,0,1,0,False,0.14285714285714285,1.0,1,False,True,False,True,0.017923199845587507,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h4-en-1,test,H4,en,Finish the irreversible step.,The vault entry artifact-old passed its deletion review and must not be restorable afterward.,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,1,P7_lexical_embedding,purge_archive,True,1,1.0,1.0,1.0,1.0,0.8523856401443481,0.03945666551589966,purge_archive|create_report|validate_user,0,1,0,False,0.05555555555555555,0.8833857774734497,2,False,True,False,True,0.01607870011973907,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h5-pt-0,validation,H5,pt,Elimine definitivamente artifact-old do arquivo.,,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,0,P7_lexical_embedding,purge_archive,True,1,1.0,1.0,1.0,1.0,0.8508409857749939,0.008941829204559326,purge_archive|create_report|create_issue,0,1,0,False,0.16666666666666666,1.0,1,False,True,False,False,0.010610100155805841,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h5-pt-1,test,H5,pt,Apague artifact-old sem possibilidade de recuperacao.,,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,1,P7_lexical_embedding,purge_archive,True,1,1.0,1.0,1.0,1.0,0.8630472421646118,0.015101492404937744,purge_archive|create_report|extract_metadata,0,1,0,False,0.14285714285714285,1.0,1,False,True,False,False,0.012209099991356626,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h5-es-0,validation,H5,es,Elimina definitivamente artifact-old del archivo.,,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,0,P7_lexical_embedding,purge_archive,True,1,1.0,1.0,1.0,1.0,0.8616459369659424,0.012648999691009521,purge_archive|create_report|create_issue,0,1,0,False,0.16666666666666666,1.0,1,False,True,False,False,0.015643700067063466,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h5-es-1,test,H5,es,Borra artifact-old sin posibilidad de recuperacion.,,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,1,P7_lexical_embedding,purge_archive,True,1,1.0,1.0,1.0,1.0,0.8610687255859375,0.02233201265335083,purge_archive|create_report|validate_user,0,1,0,False,0.14285714285714285,1.0,1,False,True,False,False,0.011720800114905134,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h5-fr-0,validation,H5,fr,Supprimez definitivement artifact-old des archives.,,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,0,P7_lexical_embedding,purge_archive,True,1,1.0,1.0,1.0,1.0,0.8752938508987427,0.03710126876831055,purge_archive|create_report|archive_report,0,2,0,False,0.16666666666666666,1.0,1,False,True,False,False,0.010148500133415356,41075,133440000,18,select,P7_lexical_embedding,
purge_archive-h5-fr-1,test,H5,fr,Effacez artifact-old sans possibilite de recuperation.,,purge_archive,"('export_document',)","('archive_report', 'create_report')","('delete_user',)",delete,artifact,1,P7_lexical_embedding,purge_archive,True,1,1.0,1.0,1.0,1.0,0.8594364523887634,0.024913549423217773,purge_archive|create_report|extract_metadata,0,1,0,False,0.14285714285714285,1.0,1,False,True,False,False,0.01247939983766307,41075,133440000,18,select,P7_lexical_embedding,
search_user-h0-en-0,audit,H0,en,Search for the user with email alice@example.com.,,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,0,P8_lexical_dictionary_embedding,search_user,True,1,1.0,1.0,1.0,1.0,0.9402147531509399,0.30073583126068115,search_user|update_user|search_document,0,1,0,False,0.3333333333333333,1.0,1,True,True,False,True,0.013636199798544541,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h0-en-1,test,H0,en,Find a user account by email alice@example.com.,,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,1,P8_lexical_dictionary_embedding,search_user,True,1,1.0,1.0,1.0,1.0,0.9604308009147644,0.32768714427948,search_user|search_document|get_user,0,1,0,False,0.6666666666666666,1.0,1,False,True,False,True,0.010152100160827533,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h0-en-2,validation,H0,en,Search users for alice@example.com.,,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,2,P8_lexical_dictionary_embedding,search_user,True,1,1.0,1.0,1.0,1.0,0.914789080619812,0.011123895645141602,search_user|search_document|search_repository,0,0,0,False,0.16666666666666666,0.9541984796524048,3,True,False,True,True,0.011912700062727228,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h1-en-0,validation,H1,en,Locate the account tied to alice@example.com.,,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,0,P8_lexical_dictionary_embedding,update_user,False,2,0.5,0.0,1.0,1.0,0.8830411434173584,0.11038827896118164,update_user|search_user|get_user,0,2,0,True,0.125,0.3459242582321167,4,False,False,False,True,0.010092000052442446,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h1-en-1,test,H1,en,Look up whoever registered with alice@example.com.,,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,1,P8_lexical_dictionary_embedding,search_user,True,1,1.0,1.0,1.0,1.0,0.6882371306419373,0.1231374740600586,search_user|search_repository|search_document,0,0,0,False,0.0,0.0,1,False,False,False,True,0.011939600151141778,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h2-en-0,validation,H2,en,Who's behind alice@example.com?,,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,0,P8_lexical_dictionary_embedding,search_user,True,1,1.0,1.0,1.0,1.0,0.3304239809513092,0.006713300943374634,search_user|create_report|validate_user,0,1,0,False,0.0,0.0,1,False,False,False,True,0.00945740010972847,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h2-en-1,test,H2,en,Can you track down alice@example.com for me?,,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,1,P8_lexical_dictionary_embedding,search_user,True,1,1.0,1.0,1.0,1.0,0.695652186870575,0.010974347591400146,search_user|search_document|search_repository,0,0,0,False,0.0,0.0,1,False,False,False,True,0.011628600111340776,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h3-en-0,validation,H3,en,I only have Alice's email and need her internal identifier.,,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,0,P8_lexical_dictionary_embedding,search_user,True,1,1.0,1.0,1.0,1.0,0.9319243431091309,0.12220919132232666,search_user|get_user|read_document,0,1,0,False,0.09090909090909091,1.0,1,False,False,False,True,0.011244999984388843,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h3-en-1,test,H3,en,We need to identify the person who signed up with alice@example.com.,,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,1,P8_lexical_dictionary_embedding,update_user,False,3,0.3333333333333333,0.0,1.0,1.0,0.883420467376709,0.17855936288833618,update_user|update_issue|search_user,0,1,0,True,0.0,0.0,3,False,False,False,True,0.013124699978267446,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h4-en-0,validation,H4,en,Which account is hers?,"Alice signed up with alice@example.com, but I do not know her internal ID.",search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,0,P8_lexical_dictionary_embedding,search_user,True,1,1.0,1.0,1.0,1.0,0.922764778137207,0.005739331245422363,search_user|get_user|notify_user,0,2,0,False,0.05555555555555555,0.9340659379959106,2,False,False,False,True,0.015302500030135408,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h4-en-1,test,H4,en,Resolve who sent it.,The support request came from alice@example.com. The CRM identifier is missing.,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,1,P8_lexical_dictionary_embedding,extract_metadata,False,8,0.125,0.0,0.0,0.0,0.8610352277755737,0.017917156219482422,extract_metadata|read_document|create_report,0,0,0,True,0.0,0.0,7,False,False,False,True,0.013465799898018733,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h5-pt-0,validation,H5,pt,Encontre a conta associada a alice@example.com.,,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,0,P8_lexical_dictionary_embedding,search_user,True,1,1.0,1.0,1.0,1.0,0.6789078116416931,0.03211158514022827,search_user|validate_user|create_issue,0,1,0,False,0.14285714285714285,0.0,5,False,False,False,False,0.014939000172650114,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h5-pt-1,test,H5,pt,Descubra quem se registou com alice@example.com.,,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,1,P8_lexical_dictionary_embedding,search_user,True,1,1.0,1.0,1.0,1.0,0.6759737730026245,0.11465239524841309,search_user|search_repository|search_document,0,0,0,False,0.0,0.0,1,False,False,False,False,0.017692599952330485,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h5-es-0,validation,H5,es,Encuentra la cuenta asociada a alice@example.com.,,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,0,P8_lexical_dictionary_embedding,search_document,False,2,0.5,0.0,1.0,1.0,0.7054450511932373,0.023024439811706543,search_document|search_user|validate_user,0,1,0,True,0.125,0.0,6,False,False,False,False,0.010648400098194972,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h5-es-1,test,H5,es,Averigua quien se registro con alice@example.com.,,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,1,P8_lexical_dictionary_embedding,search_user,True,1,1.0,1.0,1.0,1.0,0.6712102890014648,0.11416459083557129,search_user|search_repository|search_document,0,0,0,False,0.0,0.0,1,False,False,False,False,0.01572289997163941,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h5-fr-0,validation,H5,fr,Trouvez le compte associe a alice@example.com.,,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,0,P8_lexical_dictionary_embedding,validate_user,False,2,0.5,0.0,1.0,1.0,0.7186139225959778,0.042185306549072266,validate_user|search_user|search_document,0,1,0,True,0.125,0.0,2,False,False,False,False,0.01781100015539457,83507,133440000,18,select,P8_lexical_dictionary_embedding,
search_user-h5-fr-1,test,H5,fr,Identifiez la personne inscrite avec alice@example.com.,,search_user,(),"('delete_user', 'get_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",search,user,1,P8_lexical_dictionary_embedding,search_user,True,1,1.0,1.0,1.0,1.0,0.6787586212158203,0.13674437999725342,search_user|search_repository|search_document,0,0,0,False,0.0,0.0,1,False,False,False,False,0.01615550000604023,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h0-en-0,audit,H0,en,Retrieve user u17.,,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,0,P8_lexical_dictionary_embedding,get_user,True,1,1.0,1.0,1.0,1.0,0.9404542446136475,0.18823063373565674,get_user|get_repository|search_user,1,0,0,False,0.6666666666666666,1.0,1,False,True,False,True,0.011041800066938296,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h0-en-1,test,H0,en,Get the user account identified by u17.,,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,1,P8_lexical_dictionary_embedding,get_user,True,1,1.0,1.0,1.0,1.0,0.9479304552078247,0.21621596813201904,get_user|update_user|search_user,1,1,0,False,0.5714285714285714,1.0,1,True,True,False,True,0.015406099887674347,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h0-en-2,validation,H0,en,Read the user record for u17.,,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,2,P8_lexical_dictionary_embedding,read_document,False,3,0.3333333333333333,0.0,1.0,1.0,0.9190298914909363,0.07054346799850464,read_document|update_user|get_user,0,1,0,True,0.16666666666666666,0.4484975039958954,4,False,True,False,True,0.01370220006827046,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h1-en-0,validation,H1,en,Load the profile belonging to identifier u17.,,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,0,P8_lexical_dictionary_embedding,get_user,True,1,1.0,1.0,1.0,1.0,0.9113905429840088,0.1706864833831787,get_user|update_user|read_document,0,1,0,False,0.14285714285714285,0.9670329689979553,2,False,False,False,True,0.01583700002554585,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h1-en-1,test,H1,en,Show me the account details stored under u17.,,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,1,P8_lexical_dictionary_embedding,get_repository,False,3,0.3333333333333333,0.0,1.0,1.0,0.9073095321655273,0.06449276208877563,get_repository|update_user|get_user,0,1,0,True,0.125,0.3459242582321167,6,False,False,False,True,0.010721199954038158,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h2-en-0,validation,H2,en,What do we know about u17?,,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,0,P8_lexical_dictionary_embedding,notify_user,False,3,0.3333333333333333,0.0,1.0,1.0,0.8183608055114746,0.15712201595306396,notify_user|get_repository|get_user,0,1,0,True,0.0,0.0,3,False,False,False,True,0.009013799991568223,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h2-en-1,test,H2,en,Pull up u17 for me.,,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,1,P8_lexical_dictionary_embedding,get_user,True,1,1.0,1.0,1.0,1.0,0.680699348449707,0.01647728681564331,get_user|get_repository|export_document,0,0,0,False,0.0,0.0,2,False,False,False,True,0.013400200096999899,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h3-en-0,validation,H3,en,I already have identifier u17 and need to see its current state.,,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,0,P8_lexical_dictionary_embedding,read_document,False,2,0.5,0.0,1.0,1.0,0.918347954750061,0.019437551498413086,read_document|get_user|get_repository,0,0,0,True,0.08333333333333333,0.9670329689979553,2,False,False,False,True,0.014745399862637416,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h3-en-1,test,H3,en,The identifier is u17; tell me what is on file.,,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,1,P8_lexical_dictionary_embedding,read_document,False,2,0.5,0.0,1.0,1.0,0.9261760115623474,0.2058280110359192,read_document|get_user|update_user,0,1,0,True,0.1111111111111111,0.9670329689979553,2,False,False,False,True,0.009920100024079576,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h4-en-0,validation,H4,en,Show me her record.,Alice's internal identifier is u17. Her current account state is unknown.,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,0,P8_lexical_dictionary_embedding,get_user,True,1,1.0,1.0,1.0,1.0,0.9352325201034546,0.344515323638916,get_user|search_user|notify_user,1,1,0,False,0.14285714285714285,1.0,1,False,False,False,True,0.026104499859844938,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h4-en-1,test,H4,en,What details belong to it?,Support supplied u17 as the confirmed internal ID.,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,1,P8_lexical_dictionary_embedding,get_repository,False,4,0.25,0.0,0.0,1.0,0.9295536875724792,0.2035723328590393,get_repository|update_user|update_issue,0,1,0,True,0.0,0.0,5,False,False,False,True,0.01268420000012745,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h5-pt-0,validation,H5,pt,Mostre os dados da conta u17.,,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,0,P8_lexical_dictionary_embedding,get_user,True,1,1.0,1.0,1.0,1.0,0.6649640798568726,0.11253440380096436,get_user|get_repository|search_user,1,0,0,False,0.0,0.0,2,False,False,False,False,0.011251800036167398,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h5-pt-1,test,H5,pt,Consulte o registo identificado por u17.,,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,1,P8_lexical_dictionary_embedding,get_user,True,1,1.0,1.0,1.0,1.0,0.6686035990715027,0.09442538022994995,get_user|get_repository|notify_user,0,1,0,False,0.0,0.0,2,False,False,False,False,0.00993109987500836,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h5-es-0,validation,H5,es,Muestra los datos de la cuenta u17.,,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,0,P8_lexical_dictionary_embedding,get_user,True,1,1.0,1.0,1.0,1.0,0.6694865226745605,0.09288591146469116,get_user|get_repository|validate_user,0,1,0,False,0.0,0.0,2,False,False,False,False,0.013613699976464406,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h5-es-1,test,H5,es,Consulta el registro identificado por u17.,,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,1,P8_lexical_dictionary_embedding,get_user,True,1,1.0,1.0,1.0,1.0,0.6690383553504944,0.10315442085266113,get_user|get_repository|notify_user,0,1,0,False,0.0,0.0,2,False,False,False,False,0.014739600051303998,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h5-fr-0,validation,H5,fr,Affichez les donnees du compte u17.,,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,0,P8_lexical_dictionary_embedding,get_user,True,1,1.0,1.0,1.0,1.0,0.6638737916946411,0.12878459692001343,get_user|get_repository|validate_user,0,1,0,False,0.0,0.0,2,False,False,False,False,0.01601499998394181,83507,133440000,18,select,P8_lexical_dictionary_embedding,
get_user-h5-fr-1,test,H5,fr,Consultez la fiche identifiee par u17.,,get_user,"('search_user',)","('delete_user', 'notify_user', 'update_user', 'validate_user')","('delete_user', 'purge_archive')",get,user,1,P8_lexical_dictionary_embedding,get_user,True,1,1.0,1.0,1.0,1.0,0.668104887008667,0.1232302188873291,get_user|get_repository|search_user,1,0,0,False,0.0,0.0,2,False,False,False,False,0.012345999986042872,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h0-en-0,audit,H0,en,Validate whether user u17 may be changed.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,0,P8_lexical_dictionary_embedding,validate_user,True,1,1.0,1.0,1.0,1.0,0.9621660709381104,0.39832156896591187,validate_user|update_user|notify_user,0,2,0,False,0.8571428571428571,1.0,1,True,True,False,True,0.009821200085913435,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h0-en-1,test,H0,en,Validate account u17 before changing it.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,1,P8_lexical_dictionary_embedding,validate_user,True,1,1.0,1.0,1.0,1.0,0.955296516418457,0.3900870084762573,validate_user|notify_user|update_user,0,2,0,False,0.3333333333333333,1.0,1,True,False,False,True,0.015335399931406275,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h0-en-2,validation,H0,en,Check user u17 for update eligibility.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,2,P8_lexical_dictionary_embedding,update_user,False,4,0.25,0.0,0.0,1.0,0.9308245778083801,0.234453022480011,update_user|update_document|update_issue,0,1,0,True,0.16666666666666666,0.38133999705314636,8,False,True,False,True,0.015013200039153591,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h1-en-0,validation,H1,en,Confirm that u17 is eligible for modification.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,0,P8_lexical_dictionary_embedding,validate_user,True,1,1.0,1.0,1.0,1.0,0.7031807899475098,0.3616179823875427,validate_user|notify_user|create_report,0,1,0,False,0.0,0.0,3,False,False,False,True,0.016940600046997562,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h1-en-1,test,H1,en,Verify whether changes are permitted for u17.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,1,P8_lexical_dictionary_embedding,validate_user,True,1,1.0,1.0,1.0,1.0,0.9367910623550415,0.5913944840431213,validate_user|notify_user|search_repository,0,1,0,False,0.14285714285714285,1.0,1,False,False,False,True,0.015424799913650051,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h2-en-0,validation,H2,en,Is u17 safe to edit?,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,0,P8_lexical_dictionary_embedding,validate_user,True,1,1.0,1.0,1.0,1.0,0.7119051218032837,0.3649601340293884,validate_user|update_document|notify_user,0,1,0,False,0.0,0.0,3,False,False,False,True,0.01202489998575081,83507,133440000,18,select,P8_lexical_dictionary_embedding,
validate_user-h2-en-1,test,H2,en,"Can we touch u17, or is it locked?",,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,1,P8_lexical_dictionary_embedding,validate_user,True,1,1.0,1.0,1.0,1.0,0.3319847285747528,0.00653645396232605,validate_user|export_document|get_user,0,1,0,False,0.0,0.0,3,False,False,False,True,0.012397400144597188,83507,133440000,18,select,P8_lexical_dictionary_embedding,
