answer_id,condition,depth,distractor_attention_mass,evidence_attention_mass,evidence_condition,evidence_span_tokens,example_id,head,hop_over_window,layer,max_hop_distance_tokens,native_attention_mass,policy,query_pooling,query_token_count,seed,span_over_window,target_reference_uris,window
13,one_shot_shuffle,2,0.5690675526857376,0.29788637161254883,shuffle,44,chain-1461481-d2,1,0.0,0,11,0.13304607570171356,one_shot,final query token,6,41,0.0,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",global
13,one_shot_shuffle,2,0.7303194254636765,0.19175463914871216,shuffle,44,chain-1461481-d2,2,0.0,0,11,0.07792593538761139,one_shot,final query token,6,41,0.0,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",global
13,one_shot_shuffle,2,0.5217138379812241,0.14118841290473938,shuffle,44,chain-1461481-d2,3,0.0,0,11,0.33709774911403656,one_shot,final query token,6,41,0.0,"('controlled://1461481/fact/8', 'controlled://1461481/fact/7')",global
12,one_shot_shuffle,2,0.6713423430919647,0.1387145221233368,shuffle,15,chain-1566210-d2,0,0.0,0,5,0.1899431347846985,one_shot,final query token,6,41,0.0,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",global
12,one_shot_shuffle,2,0.6719481945037842,0.16419240832328796,shuffle,15,chain-1566210-d2,1,0.0,0,5,0.16385939717292786,one_shot,final query token,6,41,0.0,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",global
12,one_shot_shuffle,2,0.7466427534818649,0.039907217025756836,shuffle,15,chain-1566210-d2,2,0.0,0,5,0.21345002949237823,one_shot,final query token,6,41,0.0,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",global
12,one_shot_shuffle,2,0.5229900479316711,0.10075654089450836,shuffle,15,chain-1566210-d2,3,0.0,0,5,0.3762534111738205,one_shot,final query token,6,41,0.0,"('controlled://1566210/fact/8', 'controlled://1566210/fact/0')",global
12,one_shot_shuffle,1,0.9955558544024825,0.003041281597688794,shuffle,55,chain-1670939-d1,0,0.0,0,11,0.0014028639998286963,one_shot,final query token,5,41,0.0,"('controlled://1670939/fact/1',)",global
12,one_shot_shuffle,1,0.6309667527675629,0.19916105270385742,shuffle,55,chain-1670939-d1,1,0.0,0,11,0.1698721945285797,one_shot,final query token,5,41,0.0,"('controlled://1670939/fact/1',)",global
12,one_shot_shuffle,1,0.7692650966346264,0.14922204613685608,shuffle,55,chain-1670939-d1,2,0.0,0,11,0.08151285722851753,one_shot,final query token,5,41,0.0,"('controlled://1670939/fact/1',)",global
12,one_shot_shuffle,1,0.4561254233121872,0.14131473004817963,shuffle,55,chain-1670939-d1,3,0.0,0,11,0.4025598466396332,one_shot,final query token,5,41,0.0,"('controlled://1670939/fact/1',)",global
13,iterative_matched_selected,1,0.8572932481765747,0.0,selected,22,chain-100004-d1,0,0.0,0,11,0.1427067518234253,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
13,iterative_matched_selected,1,0.5568053126335144,0.0,selected,22,chain-100004-d1,1,0.0,0,11,0.4431946873664856,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
13,iterative_matched_selected,1,0.6493566036224365,0.0,selected,22,chain-100004-d1,2,0.0,0,11,0.3506433963775635,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
13,iterative_matched_selected,1,0.38014814257621765,0.0,selected,22,chain-100004-d1,3,0.0,0,11,0.6198518574237823,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
13,iterative_matched_selected,1,0.351129949092865,0.0,selected,22,chain-100004-d1,0,0.0,2,11,0.648870050907135,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
13,iterative_matched_selected,1,0.99991375207901,0.0,selected,22,chain-100004-d1,1,0.0,2,11,8.624792098999023e-05,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
13,iterative_matched_selected,1,0.8884005546569824,0.0,selected,22,chain-100004-d1,2,0.0,2,11,0.11159944534301758,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
13,iterative_matched_selected,1,0.8208946585655212,0.0,selected,22,chain-100004-d1,3,0.0,2,11,0.17910534143447876,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
13,iterative_matched_selected,1,0.0,0.3564424216747284,selected,22,chain-100004-d1,0,0.0,4,11,0.6435575783252716,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
13,iterative_matched_selected,1,0.0,0.552578330039978,selected,22,chain-100004-d1,1,0.0,4,11,0.447421669960022,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
13,iterative_matched_selected,1,0.0,0.9608446359634399,selected,22,chain-100004-d1,2,0.0,4,11,0.03915536403656006,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
13,iterative_matched_selected,1,0.0,0.5295368432998657,selected,22,chain-100004-d1,3,0.0,4,11,0.4704631567001343,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
13,iterative_matched_selected,1,0.8816443085670471,0.0,selected,22,chain-100004-d1,0,0.0,5,11,0.11835569143295288,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
13,iterative_matched_selected,1,0.6579371690750122,0.0,selected,22,chain-100004-d1,1,0.0,5,11,0.3420628309249878,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
13,iterative_matched_selected,1,0.6403952240943909,0.0,selected,22,chain-100004-d1,2,0.0,5,11,0.35960477590560913,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
13,iterative_matched_selected,1,0.9983939528465271,0.0,selected,22,chain-100004-d1,3,0.0,5,11,0.0016060471534729004,iterative_matched,final query token,5,41,0.0,"('controlled://100004/fact/9',)",global
6,iterative_matched_selected,3,0.38343992829322815,0.0,selected,22,chain-204733-d3,0,0.0,0,11,0.6165600717067719,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
6,iterative_matched_selected,3,0.5653774738311768,0.0,selected,22,chain-204733-d3,1,0.0,0,11,0.43462252616882324,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
6,iterative_matched_selected,3,0.8862215280532837,0.0,selected,22,chain-204733-d3,2,0.0,0,11,0.11377847194671631,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
6,iterative_matched_selected,3,0.7792221307754517,0.0,selected,22,chain-204733-d3,3,0.0,0,11,0.22077786922454834,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
6,iterative_matched_selected,3,0.0,0.9172099828720093,selected,22,chain-204733-d3,0,0.0,2,11,0.08279001712799072,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
6,iterative_matched_selected,3,0.0,0.9354745745658875,selected,22,chain-204733-d3,1,0.0,2,11,0.06452542543411255,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
6,iterative_matched_selected,3,0.0,0.73891282081604,selected,22,chain-204733-d3,2,0.0,2,11,0.26108717918395996,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
6,iterative_matched_selected,3,0.0,0.9866642951965332,selected,22,chain-204733-d3,3,0.0,2,11,0.013335704803466797,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
6,iterative_matched_selected,3,0.7982714772224426,0.0,selected,22,chain-204733-d3,0,0.0,4,11,0.20172852277755737,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
6,iterative_matched_selected,3,0.9553143978118896,0.0,selected,22,chain-204733-d3,1,0.0,4,11,0.04468560218811035,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
6,iterative_matched_selected,3,0.9971876740455627,0.0,selected,22,chain-204733-d3,2,0.0,4,11,0.002812325954437256,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
6,iterative_matched_selected,3,0.9995388388633728,0.0,selected,22,chain-204733-d3,3,0.0,4,11,0.00046116113662719727,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
6,iterative_matched_selected,3,0.0,0.6248624920845032,selected,22,chain-204733-d3,0,0.0,5,11,0.3751375079154968,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
6,iterative_matched_selected,3,0.0,0.9924449920654297,selected,22,chain-204733-d3,1,0.0,5,11,0.0075550079345703125,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
6,iterative_matched_selected,3,0.0,0.9662368893623352,selected,22,chain-204733-d3,2,0.0,5,11,0.033763110637664795,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
6,iterative_matched_selected,3,0.0,0.9327437877655029,selected,22,chain-204733-d3,3,0.0,5,11,0.06725621223449707,iterative_matched,final query token,7,41,0.0,"('controlled://204733/fact/6', 'controlled://204733/fact/5', 'controlled://204733/fact/3')",global
7,iterative_matched_selected,4,0.9767283201217651,0.0,selected,7,chain-309462-d4,0,0.0,0,7,0.023271679878234863,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
7,iterative_matched_selected,4,0.4791572391986847,0.0,selected,7,chain-309462-d4,1,0.0,0,7,0.5208427608013153,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
7,iterative_matched_selected,4,0.673130989074707,0.0,selected,7,chain-309462-d4,2,0.0,0,7,0.32686901092529297,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
7,iterative_matched_selected,4,0.8486617207527161,0.0,selected,7,chain-309462-d4,3,0.0,0,7,0.15133827924728394,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
7,iterative_matched_selected,4,0.6193914413452148,0.0,selected,7,chain-309462-d4,0,0.0,2,7,0.38060855865478516,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
7,iterative_matched_selected,4,0.9998997449874878,0.0,selected,7,chain-309462-d4,1,0.0,2,7,0.00010025501251220703,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
7,iterative_matched_selected,4,0.6712990999221802,0.0,selected,7,chain-309462-d4,2,0.0,2,7,0.3287009000778198,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
7,iterative_matched_selected,4,0.9510458707809448,0.0,selected,7,chain-309462-d4,3,0.0,2,7,0.048954129219055176,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
7,iterative_matched_selected,4,0.16922999918460846,0.0,selected,7,chain-309462-d4,0,0.0,4,7,0.8307700008153915,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
7,iterative_matched_selected,4,0.8677152991294861,0.0,selected,7,chain-309462-d4,1,0.0,4,7,0.13228470087051392,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
7,iterative_matched_selected,4,0.9999980330467224,0.0,selected,7,chain-309462-d4,2,0.0,4,7,1.9669532775878906e-06,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
7,iterative_matched_selected,4,0.9394280314445496,0.0,selected,7,chain-309462-d4,3,0.0,4,7,0.06057196855545044,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
7,iterative_matched_selected,4,0.0,0.44073784351348877,selected,7,chain-309462-d4,0,0.0,5,7,0.5592621564865112,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
7,iterative_matched_selected,4,0.0,0.9776416420936584,selected,7,chain-309462-d4,1,0.0,5,7,0.022358357906341553,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
7,iterative_matched_selected,4,0.0,0.8513166904449463,selected,7,chain-309462-d4,2,0.0,5,7,0.1486833095550537,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
7,iterative_matched_selected,4,0.0,0.8469468951225281,selected,7,chain-309462-d4,3,0.0,5,7,0.15305310487747192,iterative_matched,final query token,8,41,0.0,"('controlled://309462/fact/9', 'controlled://309462/fact/7', 'controlled://309462/fact/6', 'controlled://309462/fact/3')",global
10,iterative_matched_selected,2,0.5549923181533813,0.0,selected,22,chain-414191-d2,0,0.0,0,11,0.44500768184661865,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
10,iterative_matched_selected,2,0.6456905603408813,0.0,selected,22,chain-414191-d2,1,0.0,0,11,0.35430943965911865,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
10,iterative_matched_selected,2,0.8233109712600708,0.0,selected,22,chain-414191-d2,2,0.0,0,11,0.1766890287399292,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
10,iterative_matched_selected,2,0.3599093556404114,0.0,selected,22,chain-414191-d2,3,0.0,0,11,0.6400906443595886,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
10,iterative_matched_selected,2,0.8611491918563843,0.0,selected,22,chain-414191-d2,0,0.0,2,11,0.13885080814361572,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
10,iterative_matched_selected,2,0.994093656539917,0.0,selected,22,chain-414191-d2,1,0.0,2,11,0.005906343460083008,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
10,iterative_matched_selected,2,0.6512327194213867,0.0,selected,22,chain-414191-d2,2,0.0,2,11,0.3487672805786133,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
10,iterative_matched_selected,2,0.9856632947921753,0.0,selected,22,chain-414191-d2,3,0.0,2,11,0.014336705207824707,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
10,iterative_matched_selected,2,0.6534082293510437,0.0,selected,22,chain-414191-d2,0,0.0,4,11,0.3465917706489563,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
10,iterative_matched_selected,2,0.3212426006793976,0.0,selected,22,chain-414191-d2,1,0.0,4,11,0.6787573993206024,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
10,iterative_matched_selected,2,0.9015082716941833,0.0,selected,22,chain-414191-d2,2,0.0,4,11,0.09849172830581665,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
10,iterative_matched_selected,2,0.9948940277099609,0.0,selected,22,chain-414191-d2,3,0.0,4,11,0.0051059722900390625,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
10,iterative_matched_selected,2,0.3293178975582123,0.0,selected,22,chain-414191-d2,0,0.0,5,11,0.6706821024417877,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
10,iterative_matched_selected,2,0.8025998473167419,0.0,selected,22,chain-414191-d2,1,0.0,5,11,0.19740015268325806,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
10,iterative_matched_selected,2,0.8575265407562256,0.0,selected,22,chain-414191-d2,2,0.0,5,11,0.14247345924377441,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
10,iterative_matched_selected,2,0.796225368976593,0.0,selected,22,chain-414191-d2,3,0.0,5,11,0.20377463102340698,iterative_matched,final query token,6,41,0.0,"('controlled://414191/fact/8', 'controlled://414191/fact/2')",global
13,iterative_matched_selected,1,0.543484628200531,0.0,selected,35,chain-518920-d1,0,0.0,0,5,0.456515371799469,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.5629618763923645,0.0,selected,35,chain-518920-d1,1,0.0,0,5,0.4370381236076355,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.8221021294593811,0.0,selected,35,chain-518920-d1,2,0.0,0,5,0.1778978705406189,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.42982080578804016,0.0,selected,35,chain-518920-d1,3,0.0,0,5,0.5701791942119598,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.878076434135437,0.0,selected,35,chain-518920-d1,0,0.0,2,5,0.12192356586456299,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.995773434638977,0.0,selected,35,chain-518920-d1,1,0.0,2,5,0.004226565361022949,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.8477573394775391,0.0,selected,35,chain-518920-d1,2,0.0,2,5,0.15224266052246094,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.9772036075592041,0.0,selected,35,chain-518920-d1,3,0.0,2,5,0.0227963924407959,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.8400365114212036,0.0,selected,35,chain-518920-d1,0,0.0,4,5,0.1599634885787964,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.2993367612361908,0.0,selected,35,chain-518920-d1,1,0.0,4,5,0.7006632387638092,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.9987494945526123,0.0,selected,35,chain-518920-d1,2,0.0,4,5,0.0012505054473876953,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.9785732626914978,0.0,selected,35,chain-518920-d1,3,0.0,4,5,0.021426737308502197,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.0,0.9786035418510437,selected,35,chain-518920-d1,0,0.0,5,5,0.0213964581489563,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.0,0.9388348460197449,selected,35,chain-518920-d1,1,0.0,5,5,0.06116515398025513,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.0,0.6433467268943787,selected,35,chain-518920-d1,2,0.0,5,5,0.35665327310562134,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.0,0.9987831711769104,selected,35,chain-518920-d1,3,0.0,5,5,0.0012168288230895996,iterative_matched,final query token,5,41,0.0,"('controlled://518920/fact/0',)",global
13,iterative_matched_selected,1,0.5568889379501343,0.0,selected,33,chain-623649-d1,0,0.0,0,11,0.4431110620498657,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
13,iterative_matched_selected,1,0.6561101078987122,0.0,selected,33,chain-623649-d1,1,0.0,0,11,0.34388989210128784,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
13,iterative_matched_selected,1,0.9524109363555908,0.0,selected,33,chain-623649-d1,2,0.0,0,11,0.04758906364440918,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
13,iterative_matched_selected,1,0.4561058282852173,0.0,selected,33,chain-623649-d1,3,0.0,0,11,0.5438941717147827,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
13,iterative_matched_selected,1,0.964411199092865,0.0,selected,33,chain-623649-d1,0,0.0,2,11,0.03558880090713501,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
13,iterative_matched_selected,1,0.9996551871299744,0.0,selected,33,chain-623649-d1,1,0.0,2,11,0.00034481287002563477,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
13,iterative_matched_selected,1,0.6966225504875183,0.0,selected,33,chain-623649-d1,2,0.0,2,11,0.3033774495124817,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
13,iterative_matched_selected,1,0.9795207381248474,0.0,selected,33,chain-623649-d1,3,0.0,2,11,0.020479261875152588,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
13,iterative_matched_selected,1,0.7882354855537415,0.0,selected,33,chain-623649-d1,0,0.0,4,11,0.21176451444625854,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
13,iterative_matched_selected,1,0.6124387979507446,0.0,selected,33,chain-623649-d1,1,0.0,4,11,0.38756120204925537,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
13,iterative_matched_selected,1,0.9000017046928406,0.0,selected,33,chain-623649-d1,2,0.0,4,11,0.09999829530715942,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
13,iterative_matched_selected,1,0.9974767565727234,0.0,selected,33,chain-623649-d1,3,0.0,4,11,0.0025232434272766113,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
13,iterative_matched_selected,1,0.0,0.9919959902763367,selected,33,chain-623649-d1,0,0.0,5,11,0.00800400972366333,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
13,iterative_matched_selected,1,0.0,0.2537010908126831,selected,33,chain-623649-d1,1,0.0,5,11,0.7462989091873169,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
13,iterative_matched_selected,1,0.0,0.7826269268989563,selected,33,chain-623649-d1,2,0.0,5,11,0.2173730731010437,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
13,iterative_matched_selected,1,0.0,0.9979720115661621,selected,33,chain-623649-d1,3,0.0,5,11,0.0020279884338378906,iterative_matched,final query token,5,41,0.0,"('controlled://623649/fact/2',)",global
11,iterative_matched_selected,2,0.0,0.9999434351921082,selected,14,chain-728378-d2,0,0.0,0,7,5.65648078918457e-05,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
11,iterative_matched_selected,2,0.0,0.374303936958313,selected,14,chain-728378-d2,1,0.0,0,7,0.625696063041687,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
11,iterative_matched_selected,2,0.0,0.6610376834869385,selected,14,chain-728378-d2,2,0.0,0,7,0.3389623165130615,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
11,iterative_matched_selected,2,0.0,0.27110087871551514,selected,14,chain-728378-d2,3,0.0,0,7,0.7288991212844849,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
11,iterative_matched_selected,2,0.7923280000686646,0.0,selected,14,chain-728378-d2,0,0.0,2,7,0.20767199993133545,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
11,iterative_matched_selected,2,0.641215443611145,0.0,selected,14,chain-728378-d2,1,0.0,2,7,0.358784556388855,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
11,iterative_matched_selected,2,0.3722517490386963,0.0,selected,14,chain-728378-d2,2,0.0,2,7,0.6277482509613037,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
11,iterative_matched_selected,2,0.5840107202529907,0.0,selected,14,chain-728378-d2,3,0.0,2,7,0.4159892797470093,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
11,iterative_matched_selected,2,0.9998975396156311,0.0,selected,14,chain-728378-d2,0,0.0,4,7,0.00010246038436889648,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
11,iterative_matched_selected,2,0.9351184964179993,0.0,selected,14,chain-728378-d2,1,0.0,4,7,0.06488150358200073,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
11,iterative_matched_selected,2,0.9931995868682861,0.0,selected,14,chain-728378-d2,2,0.0,4,7,0.006800413131713867,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
11,iterative_matched_selected,2,0.8336635828018188,0.0,selected,14,chain-728378-d2,3,0.0,4,7,0.16633641719818115,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
11,iterative_matched_selected,2,0.9894158244132996,0.0,selected,14,chain-728378-d2,0,0.0,5,7,0.01058417558670044,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
11,iterative_matched_selected,2,0.9428764581680298,0.0,selected,14,chain-728378-d2,1,0.0,5,7,0.057123541831970215,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
11,iterative_matched_selected,2,0.9753945469856262,0.0,selected,14,chain-728378-d2,2,0.0,5,7,0.02460545301437378,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
11,iterative_matched_selected,2,0.997994065284729,0.0,selected,14,chain-728378-d2,3,0.0,5,7,0.002005934715270996,iterative_matched,final query token,6,41,0.0,"('controlled://728378/fact/4', 'controlled://728378/fact/0')",global
10,iterative_matched_selected,1,0.9999818801879883,0.0,selected,35,chain-833107-d1,0,0.0,0,7,1.811981201171875e-05,iterative_matched,final query token,5,41,0.0,"('controlled://833107/fact/1',)",global
10,iterative_matched_selected,1,0.6042332053184509,0.0,selected,35,chain-833107-d1,1,0.0,0,7,0.3957667946815491,iterative_matched,final query token,5,41,0.0,"('controlled://833107/fact/1',)",global
