seed,variant,dataset,example_id,condition,answer,generated_answer,trainable_parameter_count,residual_bottleneck,lora_rank,gold_mean_logprob_delta_vs_none,gold_first_token_rank_delta_vs_none,gold_first_token_margin_delta_vs_none,pra_off_gold_logprob_exact,teacher_forced_seconds,generation_seconds,active_memory_tokens,gold_sequence_logprob,gold_mean_token_logprob,gold_first_token_probability,gold_first_token_rank,gold_first_token_margin,em,f1,answer_contained,trainable_parameter_percent,trainable_memory_bytes_fp32
53,lora_o_r4,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did collect their own data",49152,0,4,1.628319263458252,-2,1.8125,True,0.15696140000363812,1.0251606000238098,384,-5.49635648727417,-5.49635648727417,0.004101688973605633,6,-5.21875,0.0,0.0,0.0,0.008246289169873557,196608
53,lora_o_r4,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did collect their own data",49152,0,4,1.9675650596618652,-2,2.171875,True,0.1615536999888718,1.3116835000109859,384,-5.157110691070557,-5.157110691070557,0.005758313462138176,6,-4.859375,0.0,0.0,0.0,0.008246289169873557,196608
53,lora_o_r4,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,direct_text,no,"Yes, they collected their own data.",49152,0,4,-0.9806270599365234,3,-1.0,True,0.23197280004387721,1.2392878999817185,0,-8.105302810668945,-8.105302810668945,0.0003019336727447808,11,-8.03125,0.0,0.0,0.0,0.008246289169873557,196608
53,lora_o_r4,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",49152,0,4,0.0,0,0.0,True,0.1707206999999471,1.0101784999715164,0,-5.925743579864502,-5.925743579864502,0.0026698217261582613,10,-5.4375,0.0,0.25,1.0,0.008246289169873557,196608
53,lora_o_r4,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"Yes, the paper clearly establishes that the",49152,0,4,0.7490644454956055,-2,1.125,True,0.16147809999529272,1.0108850999968126,896,-5.1766791343688965,-5.1766791343688965,0.00564672751352191,8,-4.3125,0.0,0.25,1.0,0.008246289169873557,196608
53,lora_o_r4,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"Yes, the paper clearly establishes that the",49152,0,4,0.9526424407958984,0,1.34375,True,0.16459490003762767,0.9325034999637865,384,-4.9731011390686035,-4.9731011390686035,0.006921648979187012,10,-4.09375,0.0,0.25,1.0,0.008246289169873557,196608
53,lora_o_r4,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,direct_text,yes,The paper does not explicitly address whether the,49152,0,4,-1.7237658500671387,7,-1.3125,True,0.4346559999976307,1.199256299994886,0,-7.649509429931641,-7.649509429931641,0.0004762775788549334,17,-6.75,0.0,0.0,0.0,0.008246289169873557,196608
53,lora_o_r4,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",49152,0,4,0.0,0,0.0,True,0.14834369998425245,0.9960624999948777,0,-6.946739196777344,-6.946739196777344,0.0009617661708034575,10,-6.609375,0.0,0.25,1.0,0.008246289169873557,196608
53,lora_o_r4,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,"Yes, the template-based model is realistic",49152,0,4,1.0310592651367188,0,1.0625,True,0.17200249998131767,1.0500210999744013,1664,-5.915679931640625,-5.915679931640625,0.0026968256570398808,10,-5.546875,0.0,0.25,1.0,0.008246289169873557,196608
53,lora_o_r4,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"Yes, the template-based model is realistic",49152,0,4,0.7661237716674805,9,1.03125,True,0.15912480000406504,1.9067449999856763,384,-6.180615425109863,-6.180615425109863,0.0020691535901278257,19,-5.578125,0.0,0.25,1.0,0.008246289169873557,196608
53,lora_o_r4,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,direct_text,yes,The template-based model is realistic because it,49152,0,4,-3.8341102600097656,27,-3.9765625,True,0.9608242999529466,2.0934929000213742,0,-10.78084945678711,-10.78084945678711,2.0793922885786742e-05,37,-10.5859375,0.0,0.0,0.0,0.008246289169873557,196608
53,lora_o_r4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"No, the dataset does not feature only",49152,0,4,0.0,0,0.0,True,0.145601500000339,0.8671132000163198,0,-8.724849700927734,-8.724849700927734,0.00016249713371507823,16,-8.015625,0.0,0.0,0.0,0.008246289169873557,196608
53,lora_o_r4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"No, the dataset does not feature only",49152,0,4,1.6814699172973633,-7,1.7421875,True,0.15738180000334978,0.9582380999927409,896,-7.043379783630371,-7.043379783630371,0.0008731707348488271,9,-6.2734375,0.0,0.0,0.0,0.008246289169873557,196608
53,lora_o_r4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"No, the dataset does not feature only",49152,0,4,0.7740044593811035,5,0.7265625,True,0.15530859999125823,1.1925584000418894,384,-7.950845241546631,-7.950845241546631,0.0003523641498759389,21,-7.2890625,0.0,0.0,0.0,0.008246289169873557,196608
53,lora_o_r4,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,direct_text,yes,"No, the dataset does not feature only",49152,0,4,-0.6274328231811523,5,-0.671875,True,0.44346500001847744,1.297943599987775,0,-9.352282524108887,-9.352282524108887,8.676712604938075e-05,21,-8.6875,0.0,0.0,0.0,0.008246289169873557,196608
53,lora_o_r8,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,98304,0,8,0.0,0,0.0,True,0.16236230003414676,0.8486454999656416,0,-37.75213623046875,-7.550427436828613,0.001377216773107648,4,-6.5625,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,Bella Anderson.,98304,0,8,1.3854107856750488,27,1.1015625,True,0.16493540001101792,0.5782153999898583,388,-30.825082778930664,-6.1650166511535645,0.001329205697402358,31,-5.4609375,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,Bellaʊ̱̱�,98304,0,8,0.22263336181640625,97,-0.4375,True,0.1712034000083804,0.9146881999913603,384,-36.63896942138672,-7.327794075012207,0.00038285774644464254,101,-7.0,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,hotpotqa,5adc3aff5542996e685252eb,direct_text,Sir Derek George Jacobi,The star in the film Up at the,98304,0,8,6.5168256759643555,3,2.3125,True,0.23384529998293146,0.9096848000190221,0,-5.168008804321289,-1.0336017608642578,0.0060163759626448154,7,-4.25,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,98304,0,8,0.0,0,0.0,True,0.16150759998708963,0.7952304999926127,0,-24.007061004638672,-12.003530502319336,3.8167059790428226e-11,3508,-23.96875,0.0,0.22222222222222224,0.0,0.016492578339747113,393216
53,lora_o_r8,hotpotqa,5ab56db7554299494045efc6,oracle,York County,"Alfred is in Maine, specifically in",98304,0,8,6.158976078033447,-3258,12.9296875,True,0.4807167000253685,0.9186801000032574,512,-11.689108848571777,-5.844554424285889,8.569109922973439e-06,250,-11.0390625,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,hotpotqa,5ab56db7554299494045efc6,routed,York County,Alfred is in County Bremen.,98304,0,8,4.930951118469238,-2647,10.265625,True,0.16596379998372868,0.9411696000024676,384,-14.145158767700195,-7.072579383850098,7.338732075368171e-07,861,-13.703125,0.0,0.28571428571428575,0.0,0.016492578339747113,393216
53,lora_o_r8,hotpotqa,5ab56db7554299494045efc6,direct_text,York County,"Alfred is in York County, Maine",98304,0,8,1.3002290725708008,-2245,2.5625,True,0.36424949998036027,0.883328200026881,0,-21.40660285949707,-10.703301429748535,5.050186380195498e-10,1263,-21.40625,0.0,0.5,1.0,0.016492578339747113,393216
53,lora_o_r8,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,98304,0,8,0.0,0,0.0,True,0.15632949996506795,0.8246480999514461,0,-20.987762451171875,-10.493881225585938,8.551282371627167e-05,33,-9.265625,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,New Hampshire Route 118 runs,98304,0,8,2.4017982482910156,-22,4.6015625,True,0.16389789996901527,0.904112099960912,384,-16.184165954589844,-8.092082977294922,0.0040787276811897755,11,-4.6640625,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,hotpotqa,5ab2b863554299295394685a,routed,Cushman,New Hampshire Route 118 runs,98304,0,8,1.2350730895996094,-19,4.4765625,True,0.16812950000166893,0.9145811999915168,384,-18.517616271972656,-9.258808135986328,0.0035554009955376387,14,-4.7890625,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,hotpotqa,5ab2b863554299295394685a,direct_text,Cushman,New Hampshire Route 118 runs,98304,0,8,9.690613865852356,-31,8.203125,True,0.22794519999297336,0.9099635999882594,0,-1.606534719467163,-0.8032673597335815,0.20061127841472626,2,-1.0625,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,98304,0,8,0.0,0,0.0,True,0.16326200001640245,0.6054279999807477,0,-7.853713512420654,-1.9634283781051636,0.0005700837937183678,2,-7.46875,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer.,98304,0,8,0.9503486156463623,0,4.90625,True,0.17470569995930418,0.7207399999606423,512,-4.052319049835205,-1.0130797624588013,0.06202562153339386,2,-2.5625,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,98304,0,8,0.9509634971618652,1,4.46875,True,0.16647150000790134,0.6954575999989174,384,-4.049859523773193,-1.0124648809432983,0.03849201276898384,3,-3.0,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,hotpotqa,5a710a915542994082a3e504,direct_text,Scott Treleaven,Edmund Mortimer.,98304,0,8,1.031016767024994,0,3.875,True,0.24093639996135607,0.6804377000080422,0,-3.7296464443206787,-0.9324116110801697,0.026742903515696526,2,-3.59375,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",98304,0,8,0.0,0,0.0,True,0.1447141999960877,0.7975495999562554,0,-7.124675750732422,-7.124675750732422,0.0008049940806813538,8,-7.03125,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did collect their own data",98304,0,8,2.4051146507263184,0,2.796875,True,0.15226269996492192,0.9054465999943204,384,-4.7195611000061035,-4.7195611000061035,0.008919091895222664,8,-4.234375,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did collect their own data",98304,0,8,2.73787260055542,-2,3.1875,True,0.1538658000063151,0.921093299984932,384,-4.386803150177002,-4.386803150177002,0.012440437451004982,6,-3.84375,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,direct_text,no,"Yes, they collected their own data.",98304,0,8,-0.9806270599365234,3,-1.0,True,0.23073179996572435,0.892392200010363,0,-8.105302810668945,-8.105302810668945,0.0003019336727447808,11,-8.03125,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",98304,0,8,0.0,0,0.0,True,0.1550971000106074,0.8548879000009038,0,-5.925743579864502,-5.925743579864502,0.0026698217261582613,10,-5.4375,0.0,0.25,1.0,0.016492578339747113,393216
53,lora_o_r8,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"- **No**, the paper does not",98304,0,8,0.9332275390625,-4,1.265625,True,0.16209820000221953,0.9197226000251248,896,-4.992516040802002,-4.992516040802002,0.0067885625176131725,6,-4.171875,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"- **No**, the paper does not",98304,0,8,1.1522421836853027,-1,1.546875,True,0.1616615000530146,0.9365466000162996,384,-4.773501396179199,-4.773501396179199,0.008450738154351711,9,-3.890625,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,direct_text,yes,The paper does not explicitly address whether the,98304,0,8,-1.7237658500671387,7,-1.3125,True,0.45697180001297966,1.0817863999982364,0,-7.649509429931641,-7.649509429931641,0.0004762775788549334,17,-6.75,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",98304,0,8,0.0,0,0.0,True,0.14685360004659742,0.8215685999603011,0,-6.946739196777344,-6.946739196777344,0.0009617661708034575,10,-6.609375,0.0,0.25,1.0,0.016492578339747113,393216
53,lora_o_r8,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,"Yes, the template-based model is realistic",98304,0,8,1.2892889976501465,1,1.484375,True,0.15939799998886883,0.9476688000140712,1664,-5.657450199127197,-5.657450199127197,0.0034914077259600163,11,-5.125,0.0,0.25,1.0,0.016492578339747113,393216
53,lora_o_r8,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"Yes, the template-based model is realistic",98304,0,8,0.8962717056274414,8,1.5703125,True,0.1551340000005439,0.9010040999855846,384,-6.050467491149902,-6.050467491149902,0.0023567592725157738,18,-5.0390625,0.0,0.25,1.0,0.016492578339747113,393216
53,lora_o_r8,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,direct_text,yes,The template-based model is realistic because it,98304,0,8,-3.8341102600097656,27,-3.9765625,True,0.929014699999243,1.4451339000370353,0,-10.78084945678711,-10.78084945678711,2.0793922885786742e-05,37,-10.5859375,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"No, the dataset does not feature only",98304,0,8,0.0,0,0.0,True,0.14660829998319969,0.7949015999911353,0,-8.724849700927734,-8.724849700927734,0.00016249713371507823,16,-8.015625,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"No, the dataset does not feature only",98304,0,8,2.272223949432373,-6,2.6796875,True,0.157359600008931,0.8668014000286348,896,-6.452625751495361,-6.452625751495361,0.001576377428136766,10,-5.3359375,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"No, the dataset does not feature only",98304,0,8,1.4516024589538574,7,1.890625,True,0.15350789995864034,0.8876811999944039,384,-7.273247241973877,-7.273247241973877,0.0006938552251085639,23,-6.125,0.0,0.0,0.0,0.016492578339747113,393216
53,lora_o_r8,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,direct_text,yes,"No, the dataset does not feature only",98304,0,8,-0.6274328231811523,5,-0.671875,True,0.4692329000099562,1.0833977000438608,0,-9.352282524108887,-9.352282524108887,8.676712604938075e-05,21,-8.6875,0.0,0.0,0.0,0.016492578339747113,393216
71,fixed,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,0,0,0,0.0,0,0.0,True,0.15925779996905476,0.7847234000219032,0,-37.75213623046875,-7.550427436828613,0.001377216773107648,4,-6.5625,0.0,0.0,0.0,0.0,0
71,fixed,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,The star in the film *Up at,0,0,0,1.2682533264160156,-1,1.25,True,0.16653829999268055,0.9004876000108197,388,-31.410869598388672,-6.282174110412598,0.004644747357815504,3,-5.3125,0.0,0.0,0.0,0.0,0
71,fixed,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,The star in the film *Up at,0,0,0,-0.04796648025512695,10,-0.828125,True,0.163720500015188,0.8708571000024676,384,-37.99197006225586,-7.59839391708374,0.0005979319685138762,14,-7.390625,0.0,0.0,0.0,0.0,0
71,fixed,hotpotqa,5adc3aff5542996e685252eb,direct_text,Sir Derek George Jacobi,The star in the film Up at the,0,0,0,6.5168256759643555,3,2.3125,True,0.24768299999414012,0.8832789000007324,0,-5.168008804321289,-1.0336017608642578,0.0060163759626448154,7,-4.25,0.0,0.0,0.0,0.0,0
71,fixed,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,0,0,0,0.0,0,0.0,True,0.15731979999691248,0.8217274000053294,0,-24.007061004638672,-12.003530502319336,3.8167059790428226e-11,3508,-23.96875,0.0,0.22222222222222224,0.0,0.0,0
71,fixed,hotpotqa,5ab56db7554299494045efc6,oracle,York County,Alfred is in the county of Maine,0,0,0,2.179215431213379,-2582,4.3984375,True,0.1656409000279382,0.887486900028307,512,-19.648630142211914,-9.824315071105957,2.9785724997566376e-09,926,-19.5703125,0.0,0.22222222222222224,0.0,0.0,0
71,fixed,hotpotqa,5ab56db7554299494045efc6,routed,York County,Alfred is in the county of Maine,0,0,0,1.228017807006836,-1780,2.4453125,True,0.16556629998376593,0.8785877000191249,384,-21.551025390625,-10.7755126953125,4.4509820829041757e-10,1728,-21.5234375,0.0,0.22222222222222224,0.0,0.0,0
71,fixed,hotpotqa,5ab56db7554299494045efc6,direct_text,York County,"Alfred is in York County, Maine",0,0,0,1.3002290725708008,-2245,2.5625,True,0.3728471000213176,0.8723011999973096,0,-21.40660285949707,-10.703301429748535,5.050186380195498e-10,1263,-21.40625,0.0,0.5,1.0,0.0,0
71,fixed,hotpotqa,5ab2b863554299295394685a,none,Cushman,New Hampshire Route 118 runs,0,0,0,0.0,0,0.0,True,0.1549553000368178,0.9073987000156194,0,-20.987762451171875,-10.493881225585938,8.551282371627167e-05,33,-9.265625,0.0,0.0,0.0,0.0,0
71,fixed,hotpotqa,5ab2b863554299295394685a,oracle,Cushman,New Hampshire Route 118 runs,0,0,0,1.3604049682617188,-18,1.703125,True,0.2025335999787785,1.0889014000422321,384,-18.266952514648438,-9.133476257324219,0.0004576146020554006,15,-7.5625,0.0,0.0,0.0,0.0,0
71,fixed,hotpotqa,5ab2b863554299295394685a,routed,Cushman,New Hampshire Route 118 runs,0,0,0,0.0062923431396484375,-17,0.875,True,0.1684368000132963,0.8659269000054337,384,-20.975177764892578,-10.487588882446289,0.00020928481535520405,16,-8.390625,0.0,0.0,0.0,0.0,0
71,fixed,hotpotqa,5ab2b863554299295394685a,direct_text,Cushman,New Hampshire Route 118 runs,0,0,0,9.690613865852356,-31,8.203125,True,0.22364640003070235,0.9105175000149757,0,-1.606534719467163,-0.8032673597335815,0.20061127841472626,2,-1.0625,0.0,0.0,0.0,0.0,0
71,fixed,hotpotqa,5a710a915542994082a3e504,none,Scott Treleaven,Edmund Mortimer.,0,0,0,0.0,0,0.0,True,0.15937780000967905,0.645412000012584,0,-7.853713512420654,-1.9634283781051636,0.0005700837937183678,2,-7.46875,0.0,0.0,0.0,0.0,0
71,fixed,hotpotqa,5a710a915542994082a3e504,oracle,Scott Treleaven,Edmund Mortimer.,0,0,0,-0.7938565015792847,1,-1.78125,True,0.1639875000109896,0.6758228999678977,512,-11.029139518737793,-2.7572848796844482,9.605975355952978e-05,3,-9.25,0.0,0.0,0.0,0.0,0
71,fixed,hotpotqa,5a710a915542994082a3e504,routed,Scott Treleaven,Edmund Mortimer.,0,0,0,-0.7450777292251587,2,-2.078125,True,0.16608420002739877,0.6626600999734364,384,-10.834024429321289,-2.7085061073303223,7.139297667890787e-05,4,-9.546875,0.0,0.0,0.0,0.0,0
71,fixed,hotpotqa,5a710a915542994082a3e504,direct_text,Scott Treleaven,Edmund Mortimer.,0,0,0,1.031016767024994,0,3.875,True,0.23417890002019703,0.6360073999967426,0,-3.7296464443206787,-0.9324116110801697,0.026742903515696526,2,-3.59375,0.0,0.0,0.0,0.0,0
71,fixed,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,none,no,"Yes, they collected their own data.",0,0,0,0.0,0,0.0,True,0.14417120005236939,0.792099199956283,0,-7.124675750732422,-7.124675750732422,0.0008049940806813538,8,-7.03125,0.0,0.0,0.0,0.0,0
71,fixed,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,oracle,no,"Yes, they did collect their own data",0,0,0,-0.21262168884277344,0,-0.15625,True,0.15799729997524992,0.8852644999860786,384,-7.337297439575195,-7.337297439575195,0.000650807109195739,8,-7.1875,0.0,0.0,0.0,0.0,0
71,fixed,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,routed,no,"Yes, they did collect their own data",0,0,0,0.06777667999267578,0,0.125,True,0.15212679997785017,0.8468121999758296,384,-7.056899070739746,-7.056899070739746,0.0008614453836344182,8,-6.90625,0.0,0.0,0.0,0.0,0
71,fixed,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,direct_text,no,"Yes, they collected their own data.",0,0,0,-0.9806270599365234,3,-1.0,True,0.23080239997943863,0.8276756000122987,0,-8.105302810668945,-8.105302810668945,0.0003019336727447808,11,-8.03125,0.0,0.0,0.0,0.0,0
71,fixed,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,none,yes,"Yes, the paper clearly establishes that the",0,0,0,0.0,0,0.0,True,0.15398239996284246,0.778422600007616,0,-5.925743579864502,-5.925743579864502,0.0026698217261582613,10,-5.4375,0.0,0.25,1.0,0.0,0
71,fixed,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,oracle,yes,"Yes, the paper clearly establishes that the",0,0,0,-0.392392635345459,-2,-0.15625,True,0.16034900001250207,0.9018485000124201,896,-6.318136215209961,-6.318136215209961,0.0018033013911917806,8,-5.59375,0.0,0.25,1.0,0.0,0
71,fixed,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,routed,yes,"Yes, the paper clearly establishes that the",0,0,0,-0.29778051376342773,0,-0.109375,True,0.1677913999883458,0.8461963000008836,384,-6.22352409362793,-6.22352409362793,0.001982247456908226,10,-5.546875,0.0,0.25,1.0,0.0,0
71,fixed,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,direct_text,yes,The paper does not explicitly address whether the,0,0,0,-1.7237658500671387,7,-1.3125,True,0.4384829999762587,1.0251653000013903,0,-7.649509429931641,-7.649509429931641,0.0004762775788549334,17,-6.75,0.0,0.0,0.0,0.0,0
71,fixed,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,none,yes,"Yes, the template-based model is realistic",0,0,0,0.0,0,0.0,True,0.145111599995289,0.8492908000480384,0,-6.946739196777344,-6.946739196777344,0.0009617661708034575,10,-6.609375,0.0,0.25,1.0,0.0,0
71,fixed,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,oracle,yes,"Yes, the template-based model is generally",0,0,0,-0.1058664321899414,3,0.109375,True,0.16143520001787692,0.9971719000022858,1664,-7.052605628967285,-7.052605628967285,0.0008651515236124396,13,-6.5,0.0,0.25,1.0,0.0,0
71,fixed,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,routed,yes,"Yes, the template-based model is realistic",0,0,0,-0.44658946990966797,7,-0.15625,True,0.1538351000053808,0.8649124000221491,384,-7.393328666687012,-7.393328666687012,0.000615344091784209,17,-6.765625,0.0,0.25,1.0,0.0,0
71,fixed,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,direct_text,yes,The template-based model is realistic because it,0,0,0,-3.8341102600097656,27,-3.9765625,True,0.931481999985408,1.4298040000139736,0,-10.78084945678711,-10.78084945678711,2.0793922885786742e-05,37,-10.5859375,0.0,0.0,0.0,0.0,0
71,fixed,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,none,yes,"No, the dataset does not feature only",0,0,0,0.0,0,0.0,True,0.14855819998774678,0.7777151000336744,0,-8.724849700927734,-8.724849700927734,0.00016249713371507823,16,-8.015625,0.0,0.0,0.0,0.0,0
71,fixed,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,oracle,yes,"No, the dataset does not feature only",0,0,0,0.06806755065917969,-3,0.09375,True,0.16025330004049465,0.9103757999837399,896,-8.656782150268555,-8.656782150268555,0.00017394314636476338,13,-7.921875,0.0,0.0,0.0,0.0,0
71,fixed,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,routed,yes,"No, the dataset does not feature only",0,0,0,-1.148672103881836,8,-1.265625,True,0.16030759998830035,0.8809568999568,384,-9.87352180480957,-9.87352180480957,5.152096491656266e-05,24,-9.28125,0.0,0.0,0.0,0.0,0
71,fixed,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,direct_text,yes,"No, the dataset does not feature only",0,0,0,-0.6274328231811523,5,-0.671875,True,0.4556989999837242,1.070273100049235,0,-9.352282524108887,-9.352282524108887,8.676712604938075e-05,21,-8.6875,0.0,0.0,0.0,0.0,0
71,residual_32,hotpotqa,5adc3aff5542996e685252eb,none,Sir Derek George Jacobi,The star in the film *Up at,393344,32,0,0.0,0,0.0,True,0.15851269999984652,0.8044332999852486,0,-37.75213623046875,-7.550427436828613,0.001377216773107648,4,-6.5625,0.0,0.0,0.0,0.06599178807036833,1573376
71,residual_32,hotpotqa,5adc3aff5542996e685252eb,oracle,Sir Derek George Jacobi,Buck Owens.,393344,32,0,2.204190254211426,34,-1.46875,True,0.18162950000260025,0.6085844999761321,388,-26.731185913085938,-5.3462371826171875,0.00020634324755519629,38,-8.03125,0.0,0.0,0.0,0.06599178807036833,1573376
71,residual_32,hotpotqa,5adc3aff5542996e685252eb,routed,Sir Derek George Jacobi,Buck Owens.,393344,32,0,-0.772496223449707,179,-4.7421875,True,0.17067239998141304,0.5994459999492392,384,-41.61461639404297,-8.32292366027832,9.958274858945515e-06,183,-11.3046875,0.0,0.0,0.0,0.06599178807036833,1573376
71,residual_32,hotpotqa,5adc3aff5542996e685252eb,direct_text,Sir Derek George Jacobi,The star in the film Up at the,393344,32,0,6.5168256759643555,3,2.3125,True,0.24396550003439188,0.8386726999888197,0,-5.168008804321289,-1.0336017608642578,0.0060163759626448154,7,-4.25,0.0,0.0,0.0,0.06599178807036833,1573376
71,residual_32,hotpotqa,5ab56db7554299494045efc6,none,York County,Alfred is in the county of Maine,393344,32,0,0.0,0,0.0,True,0.16083999996772036,0.790153099980671,0,-24.007061004638672,-12.003530502319336,3.8167059790428226e-11,3508,-23.96875,0.0,0.22222222222222224,0.0,0.06599178807036833,1573376
71,residual_32,hotpotqa,5ab56db7554299494045efc6,oracle,York County,Maine State Route 111,393344,32,0,5.4923224449157715,-3351,11.703125,True,0.17659180000191554,0.9221648999955505,512,-13.022416114807129,-6.5112080574035645,2.2323456505546346e-06,157,-12.265625,0.0,0.0,0.0,0.06599178807036833,1573376
