partition,dataset,example_id,seed,root_mode,root_parent,entry_facet,root_available,K_search,B_ceiling,B_label,theta_edge,theta_goal,max_hops,strategy,different_facet_goal,goal_triggered,goal_correct,false_goal,goal_precision,terminal_parent,terminal_facet,terminal_classification,terminal_text,question,path,path_depth,stop_reason,visited,visited_count,frontier_size,nodes_expanded,raw_proposals,edge_admitted_candidates,duplicate_proposals,cycles_prevented,peak_frontier,goal_tests,goal_comparisons,adjacency_lookup_comparisons,native_dot_products,oracle_parent,oracle_recall,oracle_precision,complete_oracle,later_oracle_recall,chain_complete,search_seconds,goal_test_seconds,cpu_dedup_seconds,root_routing_seconds,graph_index_build_seconds,total_routing_seconds,candidate_tensor_bytes,logical_reference_tokens,logical_parent_count,conceptual_active_parent_count,conceptual_active_parent_fraction,materialized_parent_count,materialized_native_kv_tokens,active_native_kv_fraction,native_kv_bytes,peak_active_parent_count,query_facet_count,query_support_tokens,cpu_reference_cache_bytes,adjacency_cache_bytes,goal_cache_bytes,routing_cache_bytes,h2d_transfer_bytes,h2d_transfer_seconds,prep_baseline_gpu_allocated_bytes,prep_peak_gpu_allocated_bytes,prep_peak_gpu_reserved_bytes,search_peak_gpu_allocated_bytes,search_peak_gpu_reserved_bytes,active_kv_tokens,generation_performed,tpot,theta_edge_label,theta_goal_label,condition_id,root_count_requested
validation,hotpotqa,5abce85755429959677d6b3e,71,oracle,[4],"{""4"": 14}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Le Rêve was created by the director behind what Cirque du Soleil production from 1998 onward?,[],,visited_budget,"[4, 7, 0, 2, 3, 6]",6,4,3,12,5,7,0,4,5,125,21,61591104,"[4, 6, 7]",1.0,0.5,1.0,1.0,1.0,0.0017223000177182257,0.0005800999351777136,2.459995448589325e-05,0.0011718000168912113,0.26632670004619285,0.2692208000808023,112,1962,8,6,0.75,0,0,0.0,0,6,25,25,620984671,256,800,1056,12327344,0.0033557999995537102,21728256,114684928,134217728,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,11,oracle,[0],"{""0"": 0}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,did they collect their own data?,[],,visited_budget,"[0, 2, 8, 20, 5, 17]",6,4,3,12,5,3,0,4,5,35,63,507150400,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0013799999724142253,0.0004067000118084252,1.1399970389902592e-05,0.0011971999774686992,1.9973422000184655,1.9999193999683484,168,5630,22,6,0.2727272727272727,0,0,0.0,0,6,7,7,620984671,1936,616,2552,34728832,0.012880499998573214,26109952,294795264,327155712,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,23,oracle,[0],"{""0"": 1}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,did they collect their own data?,[],,visited_budget,"[0, 2, 8, 20, 5, 17]",6,4,3,12,5,3,0,4,5,35,63,507150400,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0012239000061526895,0.0004051000578328967,1.1000025551766157e-05,0.001247400010470301,1.9973422000184655,1.9998135000350885,168,5630,22,6,0.2727272727272727,0,0,0.0,0,6,7,7,620984671,1936,616,2552,34728832,0.012880499998573214,26109952,294795264,327155712,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,37,oracle,[0],"{""0"": 6}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,did they collect their own data?,[],,visited_budget,"[0, 2, 8, 20, 5, 17]",6,4,3,12,5,3,0,4,5,35,63,507150400,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0012252000160515308,0.00040579988854005933,1.099990913644433e-05,0.0011536000529304147,1.9973422000184655,1.9997210000874475,168,5630,22,6,0.2727272727272727,0,0,0.0,0,6,7,7,620984671,1936,616,2552,34728832,0.012880499998573214,26109952,294795264,327155712,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,53,oracle,[0],"{""0"": 0}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,did they collect their own data?,[],,visited_budget,"[0, 2, 8, 20, 5, 17]",6,4,3,12,5,3,0,4,5,35,63,507150400,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0012574999709613621,0.00043999997433274984,1.1199968867003918e-05,0.0009701999952085316,1.9973422000184655,1.9995698999846354,168,5630,22,6,0.2727272727272727,0,0,0.0,0,6,7,7,620984671,1936,616,2552,34728832,0.012880499998573214,26109952,294795264,327155712,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,71,oracle,[0],"{""0"": 6}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,did they collect their own data?,[],,visited_budget,"[0, 2, 8, 20, 5, 17]",6,4,3,12,5,3,0,4,5,35,63,507150400,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0012321999529376626,0.00040339998668059707,1.1300086043775082e-05,0.000971500005107373,1.9973422000184655,1.9995458999765106,168,5630,22,6,0.2727272727272727,0,0,0.0,0,6,7,7,620984671,1936,616,2552,34728832,0.012880499998573214,26109952,294795264,327155712,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,11,oracle,[0],"{""0"": 0}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Does the paper clearly establish that the challenges listed here exist in this dataset and task?,[],,visited_budget,"[0, 9, 6, 1, 11, 2]",6,4,3,12,5,4,1,4,5,85,39,203347600,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.001215800002682954,0.00040359998820349574,1.079996582120657e-05,0.0010332000092603266,0.8376993999700062,0.8399483999819495,136,3565,14,6,0.42857142857142855,0,0,0.0,0,6,17,17,620984671,784,952,1736,22151552,0.007136399974115193,48510976,193208320,234881024,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,23,oracle,[0],"{""0"": 2}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Does the paper clearly establish that the challenges listed here exist in this dataset and task?,[],,visited_budget,"[0, 9, 6, 1, 11, 2]",6,4,3,12,5,4,1,4,5,85,39,203347600,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0012541000032797456,0.0004414999857544899,1.0800024028867483e-05,0.0018296000198461115,0.8376993999700062,0.840783099993132,136,3565,14,6,0.42857142857142855,0,0,0.0,0,6,17,17,620984671,784,952,1736,22151552,0.007136399974115193,48510976,193208320,234881024,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,37,oracle,[0],"{""0"": 16}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Does the paper clearly establish that the challenges listed here exist in this dataset and task?,[],,visited_budget,"[0, 9, 6, 1, 11, 2]",6,4,3,12,5,4,1,4,5,85,39,203347600,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.002261199988424778,0.0006360000115819275,1.6400008462369442e-05,0.0012981999898329377,0.8376993999700062,0.8412587999482639,136,3565,14,6,0.42857142857142855,0,0,0.0,0,6,17,17,620984671,784,952,1736,22151552,0.007136399974115193,48510976,193208320,234881024,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,53,oracle,[0],"{""0"": 11}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Does the paper clearly establish that the challenges listed here exist in this dataset and task?,[],,visited_budget,"[0, 9, 6, 1, 11, 2]",6,4,3,12,5,4,1,4,5,85,39,203347600,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0017059000092558563,0.0005278000026009977,1.2899981811642647e-05,0.001297399983741343,0.8376993999700062,0.8407026999630034,136,3565,14,6,0.42857142857142855,0,0,0.0,0,6,17,17,620984671,784,952,1736,22151552,0.007136399974115193,48510976,193208320,234881024,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,71,oracle,[0],"{""0"": 3}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Does the paper clearly establish that the challenges listed here exist in this dataset and task?,[],,visited_budget,"[0, 9, 6, 1, 11, 2]",6,4,3,12,5,4,1,4,5,85,39,203347600,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.001600199961103499,0.0004890000564046204,1.4599994756281376e-05,0.001095399959012866,0.8376993999700062,0.8403949998901226,136,3565,14,6,0.42857142857142855,0,0,0.0,0,6,17,17,620984671,784,952,1736,22151552,0.007136399974115193,48510976,193208320,234881024,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,11,oracle,[0],"{""0"": 6}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Is the template-based model realistic?  ,[],,visited_budget,"[0, 5, 12, 2, 9, 7]",6,4,3,12,5,7,2,4,5,35,60,424195216,"[0, 1]",0.5,0.16666666666666666,0.0,0.0,1.0,0.0016168999718502164,0.000573399942368269,9.399955160915852e-06,0.0010344000183977187,1.6862864999566227,1.6889377999468707,164,5149,21,6,0.2857142857142857,0,0,0.0,0,6,7,7,620984671,1764,588,2352,31775016,0.012164200015831739,35933696,271374336,327155712,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,23,oracle,[0],"{""0"": 2}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Is the template-based model realistic?  ,[],,visited_budget,"[0, 5, 12, 2, 9, 7]",6,4,3,12,5,7,2,4,5,35,60,424195216,"[0, 1]",0.5,0.16666666666666666,0.0,0.0,1.0,0.0013587999856099486,0.00044570001773536205,8.399947546422482e-06,0.0008454000344499946,1.6862864999566227,1.6884906999766827,164,5149,21,6,0.2857142857142857,0,0,0.0,0,6,7,7,620984671,1764,588,2352,31775016,0.012164200015831739,35933696,271374336,327155712,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,37,oracle,[0],"{""0"": 3}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Is the template-based model realistic?  ,[],,visited_budget,"[0, 5, 12, 2, 9, 7]",6,4,3,12,5,7,2,4,5,35,60,424195216,"[0, 1]",0.5,0.16666666666666666,0.0,0.0,1.0,0.001348900026641786,0.0004439000622369349,8.300063200294971e-06,0.0008666999638080597,1.6862864999566227,1.6885020999470726,164,5149,21,6,0.2857142857142857,0,0,0.0,0,6,7,7,620984671,1764,588,2352,31775016,0.012164200015831739,35933696,271374336,327155712,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,53,oracle,[0],"{""0"": 3}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Is the template-based model realistic?  ,[],,visited_budget,"[0, 5, 12, 2, 9, 7]",6,4,3,12,5,7,2,4,5,35,60,424195216,"[0, 1]",0.5,0.16666666666666666,0.0,0.0,1.0,0.0014085000148043036,0.0004453000146895647,8.299946784973145e-06,0.0008896999643184245,1.6862864999566227,1.6885846999357454,164,5149,21,6,0.2857142857142857,0,0,0.0,0,6,7,7,620984671,1764,588,2352,31775016,0.012164200015831739,35933696,271374336,327155712,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,71,oracle,[0],"{""0"": 6}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Is the template-based model realistic?  ,[],,visited_budget,"[0, 5, 12, 2, 9, 7]",6,4,3,12,5,7,2,4,5,35,60,424195216,"[0, 1]",0.5,0.16666666666666666,0.0,0.0,1.0,0.0013516999897547066,0.00044489995343610644,8.200004231184721e-06,0.0008184999460354447,1.6862864999566227,1.6884566998924129,164,5149,21,6,0.2857142857142857,0,0,0.0,0,6,7,7,620984671,1764,588,2352,31775016,0.012164200015831739,35933696,271374336,327155712,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,11,oracle,[0],"{""0"": 7}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Does the dataset feature only English language data?,[],,visited_budget,"[0, 3, 8, 4, 7, 10]",6,4,3,12,5,2,0,4,5,45,33,143904016,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0013493999722413719,0.00044560007518157363,1.2599979527294636e-05,0.001422499946784228,0.5906830000458285,0.5934548999648541,128,2999,12,6,0.5,0,0,0.0,0,6,9,9,620984671,576,432,1008,18570928,0.006780499999877065,46540288,165832192,211812352,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,23,oracle,[0],"{""0"": 2}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Does the dataset feature only English language data?,[],,visited_budget,"[0, 3, 8, 4, 7, 10]",6,4,3,12,5,2,0,4,5,45,33,143904016,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0013486999669112265,0.00044560007518157363,1.2499978765845299e-05,0.0011855000047944486,0.5906830000458285,0.5932172000175342,128,2999,12,6,0.5,0,0,0.0,0,6,9,9,620984671,576,432,1008,18570928,0.006780499999877065,46540288,165832192,211812352,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,37,oracle,[0],"{""0"": 8}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Does the dataset feature only English language data?,[],,visited_budget,"[0, 3, 8, 4, 7, 10]",6,4,3,12,5,2,0,4,5,45,33,143904016,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0025754999951459467,0.000791400030720979,1.8899969290941954e-05,0.0010301999864168465,0.5906830000458285,0.5942887000273913,128,2999,12,6,0.5,0,0,0.0,0,6,9,9,620984671,576,432,1008,18570928,0.006780499999877065,46540288,165832192,211812352,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,53,oracle,[0],"{""0"": 4}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Does the dataset feature only English language data?,[],,visited_budget,"[0, 3, 8, 4, 7, 10]",6,4,3,12,5,2,0,4,5,45,33,143904016,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0016180999809876084,0.00048020004760473967,1.4599994756281376e-05,0.0010776000563055277,0.5906830000458285,0.5933787000831217,128,2999,12,6,0.5,0,0,0.0,0,6,9,9,620984671,576,432,1008,18570928,0.006780499999877065,46540288,165832192,211812352,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,71,oracle,[0],"{""0"": 3}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Does the dataset feature only English language data?,[],,visited_budget,"[0, 3, 8, 4, 7, 10]",6,4,3,12,5,2,0,4,5,45,33,143904016,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0014839000068604946,0.0004798000445589423,1.369992969557643e-05,0.0009962000185623765,0.5906830000458285,0.5931631000712514,128,2999,12,6,0.5,0,0,0.0,0,6,9,9,620984671,576,432,1008,18570928,0.006780499999877065,46540288,165832192,211812352,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,11,oracle,[0],"{""0"": 0}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Does RoBERTa outperform BERT?,[],,visited_budget,"[0, 1, 8, 6, 11, 2]",6,4,3,12,5,4,0,4,5,45,39,194212096,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0017672000103630126,0.0005712999845854938,1.4299992471933365e-05,0.0010470999986864626,0.7888813000172377,0.7916956000262871,136,3484,14,6,0.42857142857142855,0,0,0.0,0,6,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,23,oracle,[0],"{""0"": 1}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Does RoBERTa outperform BERT?,[],,visited_budget,"[0, 1, 8, 6, 11, 2]",6,4,3,12,5,4,0,4,5,45,39,194212096,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.001361300004646182,0.0004475000314414501,1.1400086805224419e-05,0.0008777999901212752,0.7888813000172377,0.7911204000120051,136,3484,14,6,0.42857142857142855,0,0,0.0,0,6,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,37,oracle,[0],"{""0"": 8}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Does RoBERTa outperform BERT?,[],,visited_budget,"[0, 1, 8, 6, 11, 2]",6,4,3,12,5,4,0,4,5,45,39,194212096,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0013575000339187682,0.0004477999755181372,1.1300027836114168e-05,0.0008663999615237117,0.7888813000172377,0.7911052000126801,136,3484,14,6,0.42857142857142855,0,0,0.0,0,6,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Does RoBERTa outperform BERT?,[],,visited_budget,"[0, 1, 8, 6, 11, 2]",6,4,3,12,5,4,0,4,5,45,39,194212096,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.001433399971574545,0.0005142999580129981,1.069990685209632e-05,0.002098900033161044,0.7888813000172377,0.7924136000219733,136,3484,14,6,0.42857142857142855,0,0,0.0,0,6,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,71,oracle,[0],"{""0"": 8}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Does RoBERTa outperform BERT?,[],,visited_budget,"[0, 1, 8, 6, 11, 2]",6,4,3,12,5,4,0,4,5,45,39,194212096,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.001151000033132732,0.0003815999370999634,9.799899999052286e-06,0.0014140999992378056,0.7888813000172377,0.7914464000496082,136,3484,14,6,0.42857142857142855,0,0,0.0,0,6,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,11,oracle,[0],"{""0"": 0}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,did they compare with other extractive summarization methods?,[],,visited_budget,"[0, 6, 2, 1, 12, 13]",6,4,3,12,5,3,0,4,5,55,45,264127504,"[0, 1]",1.0,0.3333333333333333,1.0,1.0,1.0,0.0011497000232338905,0.0003817999386228621,1.0599964298307896e-05,0.0025779999559745193,1.0637798000243492,1.0675075000035577,144,4063,16,6,0.375,0,0,0.0,0,6,11,11,620984671,1024,704,1728,25084888,0.00975629995809868,35699712,217322496,245366784,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,23,oracle,[0],"{""0"": 1}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,did they compare with other extractive summarization methods?,[],,visited_budget,"[0, 6, 2, 1, 12, 13]",6,4,3,12,5,3,0,4,5,55,45,264127504,"[0, 1]",1.0,0.3333333333333333,1.0,1.0,1.0,0.0011476000072434545,0.00038079998921602964,1.0600022505968809e-05,0.0017707999795675278,1.0637798000243492,1.0666982000111602,144,4063,16,6,0.375,0,0,0.0,0,6,11,11,620984671,1024,704,1728,25084888,0.00975629995809868,35699712,217322496,245366784,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,37,oracle,[0],"{""0"": 10}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,did they compare with other extractive summarization methods?,[],,visited_budget,"[0, 6, 2, 1, 12, 13]",6,4,3,12,5,3,0,4,5,55,45,264127504,"[0, 1]",1.0,0.3333333333333333,1.0,1.0,1.0,0.002568199997767806,0.0011696999426931143,1.899997005239129e-05,0.0014860000228509307,1.0637798000243492,1.067834000044968,144,4063,16,6,0.375,0,0,0.0,0,6,11,11,620984671,1024,704,1728,25084888,0.00975629995809868,35699712,217322496,245366784,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,53,oracle,[0],"{""0"": 4}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,did they compare with other extractive summarization methods?,[],,visited_budget,"[0, 6, 2, 1, 12, 13]",6,4,3,12,5,3,0,4,5,55,45,264127504,"[0, 1]",1.0,0.3333333333333333,1.0,1.0,1.0,0.0016263999859802425,0.0005489999311976135,1.2900098226964474e-05,0.00118530000327155,1.0637798000243492,1.066591500013601,144,4063,16,6,0.375,0,0,0.0,0,6,11,11,620984671,1024,704,1728,25084888,0.00975629995809868,35699712,217322496,245366784,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
validation,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,71,oracle,[0],"{""0"": 10}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,did they compare with other extractive summarization methods?,[],,visited_budget,"[0, 6, 2, 1, 12, 13]",6,4,3,12,5,3,0,4,5,55,45,264127504,"[0, 1]",1.0,0.3333333333333333,1.0,1.0,1.0,0.0014245000202208757,0.0005034999339841306,1.1100026313215494e-05,0.0011896000360138714,1.0637798000243492,1.066393900080584,144,4063,16,6,0.375,0,0,0.0,0,6,11,11,620984671,1024,704,1728,25084888,0.00975629995809868,35699712,217322496,245366784,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,11,oracle,[0],"{""0"": 0}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Is the LSTM baseline a sub-word model?,[],,visited_budget,"[0, 3, 9, 1, 4, 10]",6,4,3,12,5,7,2,4,5,45,30,126067984,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0013512999867089093,0.00040499999886378646,8.399947546422482e-06,0.001049900020007044,0.519377299991902,0.5217784999986179,124,2807,11,6,0.5454545454545454,0,0,0.0,0,6,9,9,620984671,484,396,880,17386944,0.007078900001943111,38995968,155555328,188743680,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,23,oracle,[0],"{""0"": 0}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Is the LSTM baseline a sub-word model?,[],,visited_budget,"[0, 3, 9, 1, 4, 10]",6,4,3,12,5,7,2,4,5,45,30,126067984,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0013018000172451138,0.00040929997339844704,8.699949830770493e-06,0.0008465999853797257,0.519377299991902,0.5215256999945268,124,2807,11,6,0.5454545454545454,0,0,0.0,0,6,9,9,620984671,484,396,880,17386944,0.007078900001943111,38995968,155555328,188743680,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,37,oracle,[0],"{""0"": 8}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Is the LSTM baseline a sub-word model?,[],,visited_budget,"[0, 3, 9, 1, 4, 10]",6,4,3,12,5,7,2,4,5,45,30,126067984,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.001310399966314435,0.00042340002255514264,1.0399962775409222e-05,0.0008435999625362456,0.519377299991902,0.5215312999207526,124,2807,11,6,0.5454545454545454,0,0,0.0,0,6,9,9,620984671,484,396,880,17386944,0.007078900001943111,38995968,155555328,188743680,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,53,oracle,[0],"{""0"": 0}",1.0,4,6,6,,,4,best_first,True,0.0,0.0,0.0,,,,no_terminal,,Is the LSTM baseline a sub-word model?,[],,visited_budget,"[0, 3, 9, 1, 4, 10]",6,4,3,12,5,7,2,4,5,45,30,126067984,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0013294999953359365,0.000470499973744154,8.700008038431406e-06,0.0008512000204063952,0.519377299991902,0.5215580000076443,124,2807,11,6,0.5454545454545454,0,0,0.0,0,6,9,9,620984671,484,396,880,17386944,0.007078900001943111,38995968,155555328,188743680,0,0,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_different_facet,1
