partition,dataset,example_id,seed,root_mode,root_parent,entry_facet,K_search,B_ceiling,theta_edge,theta_goal,hop,source_parent,candidate_parent,native_edge_rank,native_edge_score,passed_edge_threshold,duplicate,cycle,admitted,goal_best_facet,goal_score,goal_triggered,goal_correct,path,path_quality,visited_count,frontier_size,oracle_recall,oracle_precision,complete_oracle,chain_complete,raw_proposals,search_comparisons,goal_comparisons,search_time,peak_gpu_memory,active_kv_tokens
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,71,oracle,[0],"{""0"": 8}",4,6,,,2,3,4,3,12.900761604309082,True,True,False,False,,,False,False,"[0, 3, 4]",12.8563232421875,6,4,1.0,0.16666666666666666,1.0,1.0,12,30,45,0.011270900024101138,8526848,0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,71,oracle,[0],"{""0"": 8}",4,6,,,2,3,0,4,12.849578857421875,True,True,True,False,,,False,False,"[0, 3, 0]",12.849578857421875,6,4,1.0,0.16666666666666666,1.0,1.0,12,30,45,0.011270900024101138,8526848,0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,71,oracle,[0],"{""0"": 8}",4,6,,,2,3,10,2,12.90292739868164,True,False,False,True,4,0.17640870809555054,False,False,"[0, 3, 10]",12.8563232421875,6,4,1.0,0.16666666666666666,1.0,1.0,12,30,45,0.011270900024101138,8526848,0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,71,oracle,[0],"{""0"": 8}",4,6,,,3,10,9,1,12.692079544067383,True,True,False,False,,,False,False,"[0, 3, 10, 9]",12.692079544067383,6,4,1.0,0.16666666666666666,1.0,1.0,12,30,45,0.011270900024101138,8526848,0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,71,oracle,[0],"{""0"": 8}",4,6,,,3,10,1,2,12.690712928771973,True,True,False,False,,,False,False,"[0, 3, 10, 1]",12.690712928771973,6,4,1.0,0.16666666666666666,1.0,1.0,12,30,45,0.011270900024101138,8526848,0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,71,oracle,[0],"{""0"": 8}",4,6,,,3,10,3,3,12.688740730285645,True,True,True,False,,,False,False,"[0, 3, 10, 3]",12.688740730285645,6,4,1.0,0.16666666666666666,1.0,1.0,12,30,45,0.011270900024101138,8526848,0
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,71,oracle,[0],"{""0"": 8}",4,6,,,3,10,4,4,12.638773918151855,True,True,False,False,,,False,False,"[0, 3, 10, 4]",12.638773918151855,6,4,1.0,0.16666666666666666,1.0,1.0,12,30,45,0.011270900024101138,8526848,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,11,oracle,[0],"{""0"": 3}",4,6,,,1,0,26,1,12.96021842956543,True,False,False,True,8,-0.10952464491128922,False,False,"[0, 26]",12.96021842956543,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.011776199971791357,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,11,oracle,[0],"{""0"": 3}",4,6,,,1,0,10,2,12.937947273254395,True,False,False,True,3,-0.16034485399723053,False,False,"[0, 10]",12.937947273254395,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.011776199971791357,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,11,oracle,[0],"{""0"": 3}",4,6,,,1,0,4,3,12.936224937438965,True,False,False,True,3,-0.1869557797908783,False,False,"[0, 4]",12.936224937438965,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.011776199971791357,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,11,oracle,[0],"{""0"": 3}",4,6,,,1,0,17,4,12.926469802856445,True,False,False,True,3,-0.10241486132144928,False,False,"[0, 17]",12.926469802856445,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.011776199971791357,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,11,oracle,[0],"{""0"": 3}",4,6,,,2,26,0,3,12.770771026611328,True,True,True,False,,,False,False,"[0, 26, 0]",12.770771026611328,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.011776199971791357,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,11,oracle,[0],"{""0"": 3}",4,6,,,2,26,10,4,12.754129409790039,True,True,False,False,,,False,False,"[0, 26, 10]",12.754129409790039,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.011776199971791357,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,11,oracle,[0],"{""0"": 3}",4,6,,,2,26,27,1,12.850826263427734,True,False,False,True,8,0.05772602558135986,False,False,"[0, 26, 27]",12.850826263427734,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.011776199971791357,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,11,oracle,[0],"{""0"": 3}",4,6,,,2,26,14,2,12.78470230102539,True,False,False,False,,,False,False,"[0, 26, 14]",12.78470230102539,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.011776199971791357,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,11,oracle,[0],"{""0"": 3}",4,6,,,2,10,0,1,12.74917221069336,True,True,True,False,,,False,False,"[0, 10, 0]",12.74917221069336,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.011776199971791357,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,11,oracle,[0],"{""0"": 3}",4,6,,,2,10,17,2,12.666923522949219,True,True,False,False,,,False,False,"[0, 10, 17]",12.666923522949219,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.011776199971791357,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,23,oracle,[0],"{""0"": 3}",4,6,,,1,0,26,1,12.96021842956543,True,False,False,True,2,0.31595855951309204,False,False,"[0, 26]",12.96021842956543,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.013283099979162216,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,23,oracle,[0],"{""0"": 3}",4,6,,,1,0,10,2,12.937947273254395,True,False,False,True,2,0.08005507290363312,False,False,"[0, 10]",12.937947273254395,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.013283099979162216,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,23,oracle,[0],"{""0"": 3}",4,6,,,1,0,4,3,12.936224937438965,True,False,False,True,3,-0.022501733154058456,False,False,"[0, 4]",12.936224937438965,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.013283099979162216,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,23,oracle,[0],"{""0"": 3}",4,6,,,1,0,17,4,12.926469802856445,True,False,False,True,3,0.17563271522521973,False,False,"[0, 17]",12.926469802856445,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.013283099979162216,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,23,oracle,[0],"{""0"": 3}",4,6,,,2,26,0,3,12.770771026611328,True,True,True,False,,,False,False,"[0, 26, 0]",12.770771026611328,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.013283099979162216,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,23,oracle,[0],"{""0"": 3}",4,6,,,2,26,10,4,12.754129409790039,True,True,False,False,,,False,False,"[0, 26, 10]",12.754129409790039,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.013283099979162216,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,23,oracle,[0],"{""0"": 3}",4,6,,,2,26,27,1,12.850826263427734,True,False,False,True,1,0.33311811089515686,False,False,"[0, 26, 27]",12.850826263427734,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.013283099979162216,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,23,oracle,[0],"{""0"": 3}",4,6,,,2,26,14,2,12.78470230102539,True,False,False,False,,,False,False,"[0, 26, 14]",12.78470230102539,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.013283099979162216,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,23,oracle,[0],"{""0"": 3}",4,6,,,2,10,0,1,12.74917221069336,True,True,True,False,,,False,False,"[0, 10, 0]",12.74917221069336,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.013283099979162216,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,23,oracle,[0],"{""0"": 3}",4,6,,,2,10,17,2,12.666923522949219,True,True,False,False,,,False,False,"[0, 10, 17]",12.666923522949219,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.013283099979162216,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,37,oracle,[0],"{""0"": 8}",4,6,,,1,0,26,1,12.96021842956543,True,False,False,True,8,-0.23464740812778473,False,False,"[0, 26]",12.96021842956543,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014065700001083314,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,37,oracle,[0],"{""0"": 8}",4,6,,,1,0,10,2,12.937947273254395,True,False,False,True,8,-0.30801501870155334,False,False,"[0, 10]",12.937947273254395,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014065700001083314,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,37,oracle,[0],"{""0"": 8}",4,6,,,1,0,4,3,12.936224937438965,True,False,False,True,8,-0.4077683985233307,False,False,"[0, 4]",12.936224937438965,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014065700001083314,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,37,oracle,[0],"{""0"": 8}",4,6,,,1,0,17,4,12.926469802856445,True,False,False,True,8,-0.37694042921066284,False,False,"[0, 17]",12.926469802856445,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014065700001083314,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,37,oracle,[0],"{""0"": 8}",4,6,,,2,26,0,3,12.770771026611328,True,True,True,False,,,False,False,"[0, 26, 0]",12.770771026611328,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014065700001083314,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,37,oracle,[0],"{""0"": 8}",4,6,,,2,26,10,4,12.754129409790039,True,True,False,False,,,False,False,"[0, 26, 10]",12.754129409790039,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014065700001083314,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,37,oracle,[0],"{""0"": 8}",4,6,,,2,26,27,1,12.850826263427734,True,False,False,True,8,-0.1886877566576004,False,False,"[0, 26, 27]",12.850826263427734,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014065700001083314,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,37,oracle,[0],"{""0"": 8}",4,6,,,2,26,14,2,12.78470230102539,True,False,False,False,,,False,False,"[0, 26, 14]",12.78470230102539,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014065700001083314,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,37,oracle,[0],"{""0"": 8}",4,6,,,2,10,0,1,12.74917221069336,True,True,True,False,,,False,False,"[0, 10, 0]",12.74917221069336,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014065700001083314,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,37,oracle,[0],"{""0"": 8}",4,6,,,2,10,17,2,12.666923522949219,True,True,False,False,,,False,False,"[0, 10, 17]",12.666923522949219,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014065700001083314,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,53,oracle,[0],"{""0"": 3}",4,6,,,1,0,26,1,12.96021842956543,True,False,False,True,1,0.21891626715660095,False,False,"[0, 26]",12.96021842956543,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014661499997600913,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,53,oracle,[0],"{""0"": 3}",4,6,,,1,0,10,2,12.937947273254395,True,False,False,True,7,-0.01089161541312933,False,False,"[0, 10]",12.937947273254395,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014661499997600913,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,53,oracle,[0],"{""0"": 3}",4,6,,,1,0,4,3,12.936224937438965,True,False,False,True,3,-0.16766074299812317,False,False,"[0, 4]",12.936224937438965,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014661499997600913,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,53,oracle,[0],"{""0"": 3}",4,6,,,1,0,17,4,12.926469802856445,True,False,False,True,3,0.1337938904762268,False,False,"[0, 17]",12.926469802856445,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014661499997600913,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,53,oracle,[0],"{""0"": 3}",4,6,,,2,26,0,3,12.770771026611328,True,True,True,False,,,False,False,"[0, 26, 0]",12.770771026611328,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014661499997600913,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,53,oracle,[0],"{""0"": 3}",4,6,,,2,26,10,4,12.754129409790039,True,True,False,False,,,False,False,"[0, 26, 10]",12.754129409790039,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014661499997600913,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,53,oracle,[0],"{""0"": 3}",4,6,,,2,26,27,1,12.850826263427734,True,False,False,True,8,0.24358993768692017,False,False,"[0, 26, 27]",12.850826263427734,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014661499997600913,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,53,oracle,[0],"{""0"": 3}",4,6,,,2,26,14,2,12.78470230102539,True,False,False,False,,,False,False,"[0, 26, 14]",12.78470230102539,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014661499997600913,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,53,oracle,[0],"{""0"": 3}",4,6,,,2,10,0,1,12.74917221069336,True,True,True,False,,,False,False,"[0, 10, 0]",12.74917221069336,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014661499997600913,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,53,oracle,[0],"{""0"": 3}",4,6,,,2,10,17,2,12.666923522949219,True,True,False,False,,,False,False,"[0, 10, 17]",12.666923522949219,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014661499997600913,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,71,oracle,[0],"{""0"": 8}",4,6,,,1,0,26,1,12.96021842956543,True,False,False,True,8,-0.0702841579914093,False,False,"[0, 26]",12.96021842956543,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014421000028960407,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,71,oracle,[0],"{""0"": 8}",4,6,,,1,0,10,2,12.937947273254395,True,False,False,True,8,-0.25561028718948364,False,False,"[0, 10]",12.937947273254395,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014421000028960407,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,71,oracle,[0],"{""0"": 8}",4,6,,,1,0,4,3,12.936224937438965,True,False,False,True,2,-0.38817137479782104,False,False,"[0, 4]",12.936224937438965,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014421000028960407,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,71,oracle,[0],"{""0"": 8}",4,6,,,1,0,17,4,12.926469802856445,True,False,False,True,8,-0.25282013416290283,False,False,"[0, 17]",12.926469802856445,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014421000028960407,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,71,oracle,[0],"{""0"": 8}",4,6,,,2,26,0,3,12.770771026611328,True,True,True,False,,,False,False,"[0, 26, 0]",12.770771026611328,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014421000028960407,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,71,oracle,[0],"{""0"": 8}",4,6,,,2,26,10,4,12.754129409790039,True,True,False,False,,,False,False,"[0, 26, 10]",12.754129409790039,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014421000028960407,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,71,oracle,[0],"{""0"": 8}",4,6,,,2,26,27,1,12.850826263427734,True,False,False,True,8,0.006834686733782291,False,False,"[0, 26, 27]",12.850826263427734,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014421000028960407,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,71,oracle,[0],"{""0"": 8}",4,6,,,2,26,14,2,12.78470230102539,True,False,False,False,,,False,False,"[0, 26, 14]",12.78470230102539,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014421000028960407,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,71,oracle,[0],"{""0"": 8}",4,6,,,2,10,0,1,12.74917221069336,True,True,True,False,,,False,False,"[0, 10, 0]",12.74917221069336,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014421000028960407,8532992,0
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,71,oracle,[0],"{""0"": 8}",4,6,,,2,10,17,2,12.666923522949219,True,True,False,False,,,False,False,"[0, 10, 17]",12.666923522949219,6,4,0.2,0.3333333333333333,0.0,0.0,12,108,50,0.014421000028960407,8532992,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,11,oracle,[0],"{""0"": 8}",4,6,,,1,0,10,1,12.92429256439209,True,False,False,True,6,0.06874129176139832,False,False,"[0, 10]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.01271810004254803,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,11,oracle,[0],"{""0"": 8}",4,6,,,1,0,1,2,12.91219711303711,True,False,False,True,8,0.15343576669692993,False,False,"[0, 1]",12.91219711303711,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.01271810004254803,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,11,oracle,[0],"{""0"": 8}",4,6,,,1,0,9,3,12.894598007202148,True,False,False,True,8,0.013244197703897953,False,False,"[0, 9]",12.894598007202148,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.01271810004254803,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,11,oracle,[0],"{""0"": 8}",4,6,,,1,0,4,4,12.871284484863281,True,False,False,True,8,0.21372190117835999,False,False,"[0, 4]",12.871284484863281,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.01271810004254803,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,11,oracle,[0],"{""0"": 8}",4,6,,,2,10,4,1,13.13554573059082,True,True,False,False,,,False,False,"[0, 10, 4]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.01271810004254803,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,11,oracle,[0],"{""0"": 8}",4,6,,,2,10,9,3,13.10698413848877,True,True,False,False,,,False,False,"[0, 10, 9]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.01271810004254803,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,11,oracle,[0],"{""0"": 8}",4,6,,,2,10,13,2,13.12933349609375,True,False,False,True,6,-0.08691971749067307,False,False,"[0, 10, 13]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.01271810004254803,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,11,oracle,[0],"{""0"": 8}",4,6,,,2,10,12,4,13.068286895751953,True,False,False,False,,,False,False,"[0, 10, 12]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.01271810004254803,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,11,oracle,[0],"{""0"": 8}",4,6,,,3,13,10,4,12.943290710449219,True,True,True,False,,,False,False,"[0, 10, 13, 10]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.01271810004254803,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,23,oracle,[0],"{""0"": 4}",4,6,,,1,0,10,1,12.92429256439209,True,False,False,True,4,0.1426607370376587,False,False,"[0, 10]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012466500047594309,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,23,oracle,[0],"{""0"": 4}",4,6,,,1,0,1,2,12.91219711303711,True,False,False,True,4,0.029888447374105453,False,False,"[0, 1]",12.91219711303711,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012466500047594309,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,23,oracle,[0],"{""0"": 4}",4,6,,,1,0,9,3,12.894598007202148,True,False,False,True,4,0.11189688742160797,False,False,"[0, 9]",12.894598007202148,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012466500047594309,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,23,oracle,[0],"{""0"": 4}",4,6,,,1,0,4,4,12.871284484863281,True,False,False,True,8,0.047323282808065414,False,False,"[0, 4]",12.871284484863281,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012466500047594309,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,23,oracle,[0],"{""0"": 4}",4,6,,,2,10,4,1,13.13554573059082,True,True,False,False,,,False,False,"[0, 10, 4]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012466500047594309,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,23,oracle,[0],"{""0"": 4}",4,6,,,2,10,9,3,13.10698413848877,True,True,False,False,,,False,False,"[0, 10, 9]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012466500047594309,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,23,oracle,[0],"{""0"": 4}",4,6,,,2,10,13,2,13.12933349609375,True,False,False,True,4,0.0719197690486908,False,False,"[0, 10, 13]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012466500047594309,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,23,oracle,[0],"{""0"": 4}",4,6,,,2,10,12,4,13.068286895751953,True,False,False,False,,,False,False,"[0, 10, 12]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012466500047594309,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,23,oracle,[0],"{""0"": 4}",4,6,,,3,13,10,4,12.943290710449219,True,True,True,False,,,False,False,"[0, 10, 13, 10]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012466500047594309,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,37,oracle,[0],"{""0"": 6}",4,6,,,1,0,10,1,12.92429256439209,True,False,False,True,6,-0.0944562554359436,False,False,"[0, 10]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012707499961834401,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,37,oracle,[0],"{""0"": 6}",4,6,,,1,0,1,2,12.91219711303711,True,False,False,True,9,-0.2570618689060211,False,False,"[0, 1]",12.91219711303711,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012707499961834401,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,37,oracle,[0],"{""0"": 6}",4,6,,,1,0,9,3,12.894598007202148,True,False,False,True,6,-0.20128823816776276,False,False,"[0, 9]",12.894598007202148,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012707499961834401,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,37,oracle,[0],"{""0"": 6}",4,6,,,1,0,4,4,12.871284484863281,True,False,False,True,8,-0.24775001406669617,False,False,"[0, 4]",12.871284484863281,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012707499961834401,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,37,oracle,[0],"{""0"": 6}",4,6,,,2,10,4,1,13.13554573059082,True,True,False,False,,,False,False,"[0, 10, 4]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012707499961834401,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,37,oracle,[0],"{""0"": 6}",4,6,,,2,10,9,3,13.10698413848877,True,True,False,False,,,False,False,"[0, 10, 9]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012707499961834401,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,37,oracle,[0],"{""0"": 6}",4,6,,,2,10,13,2,13.12933349609375,True,False,False,True,6,-0.1395764946937561,False,False,"[0, 10, 13]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012707499961834401,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,37,oracle,[0],"{""0"": 6}",4,6,,,2,10,12,4,13.068286895751953,True,False,False,False,,,False,False,"[0, 10, 12]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012707499961834401,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,37,oracle,[0],"{""0"": 6}",4,6,,,3,13,10,4,12.943290710449219,True,True,True,False,,,False,False,"[0, 10, 13, 10]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.012707499961834401,8527872,0
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,53,oracle,[0],"{""0"": 5}",4,6,,,1,0,10,1,12.92429256439209,True,False,False,True,6,0.20521658658981323,False,False,"[0, 10]",12.92429256439209,6,4,1.0,0.16666666666666666,1.0,1.0,12,39,55,0.016145600005984306,8527872,0
