tokenizer,target,perturbation,mode,stop_token_strategy,rank,top1,recall_at_4,query_ms,candidate_rows
smollm2_135m,173,stop_insertion,token_weighted,none,35,0,0,325.79080015420914,63
smollm2_135m,173,stop_insertion,token_weighted,fixed,35,0,0,352.7953999582678,63
smollm2_135m,173,stop_insertion,token_weighted,idf,35,0,0,342.6651998888701,63
smollm2_135m,173,stop_insertion,cascade,none,1,1,1,335.80260002054274,63
smollm2_135m,173,stop_insertion,cascade,fixed,1,1,1,368.357399944216,63
smollm2_135m,173,stop_insertion,cascade,idf,1,1,1,330.11310012079775,63
smollm2_135m,173,unicode_fullwidth_nfkc,token_exact,idf,1,1,1,1503.73989995569,64
smollm2_135m,173,unicode_fullwidth_nfkc,token_ngram,idf,1,1,1,1640.497799962759,64
smollm2_135m,173,unicode_fullwidth_nfkc,token_edit,idf,2,0,1,1506.8685000296682,64
smollm2_135m,173,unicode_fullwidth_nfkc,token_approx,idf,2,0,1,1536.7481999564916,64
smollm2_135m,173,unicode_fullwidth_nfkc,token_weighted,none,2,0,1,1538.5824001859874,64
smollm2_135m,173,unicode_fullwidth_nfkc,token_weighted,fixed,2,0,1,1573.5948998481035,64
smollm2_135m,173,unicode_fullwidth_nfkc,token_weighted,idf,2,0,1,1660.005999961868,64
smollm2_135m,173,unicode_fullwidth_nfkc,cascade,none,1,1,1,1499.7467000503093,64
smollm2_135m,173,unicode_fullwidth_nfkc,cascade,fixed,1,1,1,1478.190500056371,64
smollm2_135m,173,unicode_fullwidth_nfkc,cascade,idf,1,1,1,1555.9887001290917,64
smollm2_135m,173,unicode_math_nfkc,token_exact,idf,1,1,1,936.200900003314,64
smollm2_135m,173,unicode_math_nfkc,token_ngram,idf,1,1,1,882.435399806127,64
smollm2_135m,173,unicode_math_nfkc,token_edit,idf,2,0,1,885.8405998907983,64
smollm2_135m,173,unicode_math_nfkc,token_approx,idf,2,0,1,884.7610999364406,64
smollm2_135m,173,unicode_math_nfkc,token_weighted,none,2,0,1,765.6832998618484,64
smollm2_135m,173,unicode_math_nfkc,token_weighted,fixed,2,0,1,789.8621000349522,64
smollm2_135m,173,unicode_math_nfkc,token_weighted,idf,2,0,1,770.7571000792086,64
smollm2_135m,173,unicode_math_nfkc,cascade,none,1,1,1,783.7555999867618,64
smollm2_135m,173,unicode_math_nfkc,cascade,fixed,1,1,1,760.6206000782549,64
smollm2_135m,173,unicode_math_nfkc,cascade,idf,1,1,1,816.7115000542253,64
smollm2_135m,239,clean,token_exact,idf,1,1,1,238.5045001283288,63
smollm2_135m,239,clean,token_ngram,idf,1,1,1,247.95800005085766,63
smollm2_135m,239,clean,token_edit,idf,38,0,0,267.5596000626683,63
smollm2_135m,239,clean,token_approx,idf,38,0,0,232.81630012206733,63
smollm2_135m,239,clean,token_weighted,none,38,0,0,242.9920001886785,63
smollm2_135m,239,clean,token_weighted,fixed,38,0,0,242.50170006416738,63
smollm2_135m,239,clean,token_weighted,idf,38,0,0,249.196499818936,63
smollm2_135m,239,clean,cascade,none,1,1,1,234.79080013930798,63
smollm2_135m,239,clean,cascade,fixed,1,1,1,246.3733998592943,63
smollm2_135m,239,clean,cascade,idf,1,1,1,234.06739998608828,63
smollm2_135m,239,case,token_exact,idf,1,1,1,263.21469992399216,63
smollm2_135m,239,case,token_ngram,idf,1,1,1,284.35060009360313,63
smollm2_135m,239,case,token_edit,idf,14,0,0,277.1922000683844,63
smollm2_135m,239,case,token_approx,idf,14,0,0,258.1873999442905,63
smollm2_135m,239,case,token_weighted,none,14,0,0,327.2988998796791,63
smollm2_135m,239,case,token_weighted,fixed,14,0,0,282.53190009854734,63
smollm2_135m,239,case,token_weighted,idf,14,0,0,293.32269984297454,63
smollm2_135m,239,case,cascade,none,1,1,1,270.64680005423725,63
smollm2_135m,239,case,cascade,fixed,1,1,1,295.4329999629408,63
smollm2_135m,239,case,cascade,idf,1,1,1,293.89120009727776,63
smollm2_135m,239,leading_space,token_exact,idf,1,1,1,259.1270001139492,63
smollm2_135m,239,leading_space,token_ngram,idf,1,1,1,360.43979995884,63
smollm2_135m,239,leading_space,token_edit,idf,38,0,0,257.4171000160277,63
smollm2_135m,239,leading_space,token_approx,idf,38,0,0,256.34659989736974,63
smollm2_135m,239,leading_space,token_weighted,none,38,0,0,248.02839988842607,63
smollm2_135m,239,leading_space,token_weighted,fixed,38,0,0,249.44579997099936,63
smollm2_135m,239,leading_space,token_weighted,idf,38,0,0,270.1681999024004,63
smollm2_135m,239,leading_space,cascade,none,1,1,1,240.3263000305742,63
smollm2_135m,239,leading_space,cascade,fixed,1,1,1,267.34629995189607,63
smollm2_135m,239,leading_space,cascade,idf,1,1,1,354.95469998568296,63
smollm2_135m,239,punctuation,token_exact,idf,1,1,1,260.2562000975013,63
smollm2_135m,239,punctuation,token_ngram,idf,1,1,1,233.93850005231798,63
smollm2_135m,239,punctuation,token_edit,idf,38,0,0,270.79569990746677,63
smollm2_135m,239,punctuation,token_approx,idf,38,0,0,265.06260014139116,63
smollm2_135m,239,punctuation,token_weighted,none,38,0,0,309.6770001575351,63
smollm2_135m,239,punctuation,token_weighted,fixed,38,0,0,243.27449989505112,63
smollm2_135m,239,punctuation,token_weighted,idf,38,0,0,276.5595999080688,63
smollm2_135m,239,punctuation,cascade,none,1,1,1,278.5508001688868,63
smollm2_135m,239,punctuation,cascade,fixed,1,1,1,239.87879999913275,63
smollm2_135m,239,punctuation,cascade,idf,1,1,1,276.88430016860366,63
smollm2_135m,239,hyphenation,token_exact,idf,1,1,1,297.6865000091493,63
smollm2_135m,239,hyphenation,token_ngram,idf,1,1,1,265.92130004428327,63
smollm2_135m,239,hyphenation,token_edit,idf,38,0,0,248.713499866426,63
smollm2_135m,239,hyphenation,token_approx,idf,38,0,0,430.29970000497997,63
smollm2_135m,239,hyphenation,token_weighted,none,38,0,0,265.71900001727045,63
smollm2_135m,239,hyphenation,token_weighted,fixed,38,0,0,276.0218000039458,63
smollm2_135m,239,hyphenation,token_weighted,idf,38,0,0,235.92290002852678,63
smollm2_135m,239,hyphenation,cascade,none,1,1,1,248.92359995283186,63
smollm2_135m,239,hyphenation,cascade,fixed,1,1,1,297.485199989751,63
smollm2_135m,239,hyphenation,cascade,idf,1,1,1,271.1428999900818,63
smollm2_135m,239,concatenation,token_exact,idf,1,1,1,244.2257998045534,63
smollm2_135m,239,concatenation,token_ngram,idf,1,1,1,248.04849992506206,63
smollm2_135m,239,concatenation,token_edit,idf,38,0,0,282.79399988241494,63
smollm2_135m,239,concatenation,token_approx,idf,38,0,0,229.14090007543564,63
smollm2_135m,239,concatenation,token_weighted,none,38,0,0,292.4443001393229,63
smollm2_135m,239,concatenation,token_weighted,fixed,38,0,0,238.53949992917478,63
smollm2_135m,239,concatenation,token_weighted,idf,38,0,0,241.65350012481213,63
smollm2_135m,239,concatenation,cascade,none,1,1,1,254.84409998171031,63
smollm2_135m,239,concatenation,cascade,fixed,1,1,1,271.41090016812086,63
smollm2_135m,239,concatenation,cascade,idf,1,1,1,340.78830014914274,63
smollm2_135m,239,split,token_exact,idf,1,1,1,265.57549997232854,64
smollm2_135m,239,split,token_ngram,idf,1,1,1,395.52309992723167,64
smollm2_135m,239,split,token_edit,idf,3,0,1,295.3052001539618,64
smollm2_135m,239,split,token_approx,idf,3,0,1,307.6209998689592,64
smollm2_135m,239,split,token_weighted,none,3,0,1,290.6235000118613,64
smollm2_135m,239,split,token_weighted,fixed,3,0,1,266.22639992274344,64
smollm2_135m,239,split,token_weighted,idf,3,0,1,305.1460001152009,64
smollm2_135m,239,split,cascade,none,1,1,1,295.3321998938918,64
smollm2_135m,239,split,cascade,fixed,1,1,1,273.77850003540516,64
smollm2_135m,239,split,cascade,idf,1,1,1,298.53849997743964,64
smollm2_135m,239,typo,token_exact,idf,1,1,1,263.0640999414027,64
smollm2_135m,239,typo,token_ngram,idf,1,1,1,251.84769998304546,64
smollm2_135m,239,typo,token_edit,idf,34,0,0,291.4281999692321,64
smollm2_135m,239,typo,token_approx,idf,34,0,0,283.9724998921156,64
smollm2_135m,239,typo,token_weighted,none,34,0,0,300.022300099954,64
smollm2_135m,239,typo,token_weighted,fixed,34,0,0,304.8927001655102,64
smollm2_135m,239,typo,token_weighted,idf,34,0,0,249.61469997651875,64
smollm2_135m,239,typo,cascade,none,1,1,1,217.98129985108972,64
smollm2_135m,239,typo,cascade,fixed,1,1,1,279.44519999437034,64
smollm2_135m,239,typo,cascade,idf,1,1,1,267.5524998921901,64
smollm2_135m,239,abbreviation,token_exact,idf,1,1,1,250.82510011270642,63
smollm2_135m,239,abbreviation,token_ngram,idf,1,1,1,299.3303998373449,63
smollm2_135m,239,abbreviation,token_edit,idf,38,0,0,246.9738998916,63
smollm2_135m,239,abbreviation,token_approx,idf,38,0,0,259.3610999174416,63
smollm2_135m,239,abbreviation,token_weighted,none,38,0,0,286.12870001234114,63
smollm2_135m,239,abbreviation,token_weighted,fixed,38,0,0,254.22180001623929,63
smollm2_135m,239,abbreviation,token_weighted,idf,38,0,0,238.23769995942712,63
smollm2_135m,239,abbreviation,cascade,none,1,1,1,251.256899908185,63
smollm2_135m,239,abbreviation,cascade,fixed,1,1,1,317.0064000878483,63
smollm2_135m,239,abbreviation,cascade,idf,1,1,1,260.30540000647306,63
smollm2_135m,239,identifier_alias,token_exact,idf,1,1,1,265.28259995393455,61
smollm2_135m,239,identifier_alias,token_ngram,idf,1,1,1,332.0166999474168,61
smollm2_135m,239,identifier_alias,token_edit,idf,46,0,0,228.43779996037483,61
smollm2_135m,239,identifier_alias,token_approx,idf,46,0,0,236.9157001376152,61
smollm2_135m,239,identifier_alias,token_weighted,none,46,0,0,263.39580002240837,61
smollm2_135m,239,identifier_alias,token_weighted,fixed,46,0,0,227.8431998565793,61
smollm2_135m,239,identifier_alias,token_weighted,idf,46,0,0,217.92039996944368,61
smollm2_135m,239,identifier_alias,cascade,none,1,1,1,244.40109985880554,61
smollm2_135m,239,identifier_alias,cascade,fixed,1,1,1,324.02299996465445,61
smollm2_135m,239,identifier_alias,cascade,idf,1,1,1,223.8930999301374,61
smollm2_135m,239,stop_insertion,token_exact,idf,1,1,1,337.82330015674233,63
smollm2_135m,239,stop_insertion,token_ngram,idf,1,1,1,360.84450013004243,63
smollm2_135m,239,stop_insertion,token_edit,idf,38,0,0,372.7574001532048,63
smollm2_135m,239,stop_insertion,token_approx,idf,38,0,0,389.58960003219545,63
smollm2_135m,239,stop_insertion,token_weighted,none,38,0,0,347.15860011056066,63
smollm2_135m,239,stop_insertion,token_weighted,fixed,38,0,0,329.0633999276906,63
smollm2_135m,239,stop_insertion,token_weighted,idf,38,0,0,343.00730004906654,63
smollm2_135m,239,stop_insertion,cascade,none,1,1,1,344.8356001172215,63
smollm2_135m,239,stop_insertion,cascade,fixed,1,1,1,351.8602999392897,63
smollm2_135m,239,stop_insertion,cascade,idf,1,1,1,363.2366999518126,63
smollm2_135m,239,unicode_fullwidth_nfkc,token_exact,idf,1,1,1,1533.4079000167549,64
smollm2_135m,239,unicode_fullwidth_nfkc,token_ngram,idf,1,1,1,1526.015100069344,64
smollm2_135m,239,unicode_fullwidth_nfkc,token_edit,idf,3,0,1,1497.743000043556,64
smollm2_135m,239,unicode_fullwidth_nfkc,token_approx,idf,3,0,1,1546.1455998010933,64
smollm2_135m,239,unicode_fullwidth_nfkc,token_weighted,none,3,0,1,1510.3668998926878,64
smollm2_135m,239,unicode_fullwidth_nfkc,token_weighted,fixed,3,0,1,1512.2275999747217,64
smollm2_135m,239,unicode_fullwidth_nfkc,token_weighted,idf,3,0,1,1548.449399881065,64
smollm2_135m,239,unicode_fullwidth_nfkc,cascade,none,1,1,1,1508.2732001319528,64
smollm2_135m,239,unicode_fullwidth_nfkc,cascade,fixed,1,1,1,1504.56180004403,64
smollm2_135m,239,unicode_fullwidth_nfkc,cascade,idf,1,1,1,1358.556100167334,64
smollm2_135m,239,unicode_math_nfkc,token_exact,idf,1,1,1,850.7416001521051,64
smollm2_135m,239,unicode_math_nfkc,token_ngram,idf,1,1,1,854.837300023064,64
smollm2_135m,239,unicode_math_nfkc,token_edit,idf,3,0,1,806.4252000767738,64
smollm2_135m,239,unicode_math_nfkc,token_approx,idf,3,0,1,780.0024000462145,64
smollm2_135m,239,unicode_math_nfkc,token_weighted,none,3,0,1,780.5417999625206,64
smollm2_135m,239,unicode_math_nfkc,token_weighted,fixed,3,0,1,825.0015999656171,64
smollm2_135m,239,unicode_math_nfkc,token_weighted,idf,3,0,1,828.2878000754863,64
smollm2_135m,239,unicode_math_nfkc,cascade,none,1,1,1,782.2133998852223,64
smollm2_135m,239,unicode_math_nfkc,cascade,fixed,1,1,1,817.0918000396341,64
smollm2_135m,239,unicode_math_nfkc,cascade,idf,1,1,1,913.7973000761122,64
smollm2_135m,251,clean,token_exact,idf,1,1,1,248.79739992320538,64
smollm2_135m,251,clean,token_ngram,idf,5,0,0,262.3978001065552,64
smollm2_135m,251,clean,token_edit,idf,34,0,0,263.2422000169754,64
smollm2_135m,251,clean,token_approx,idf,34,0,0,340.23829991929233,64
smollm2_135m,251,clean,token_weighted,none,34,0,0,245.4974001739174,64
smollm2_135m,251,clean,token_weighted,fixed,34,0,0,255.10129984468222,64
smollm2_135m,251,clean,token_weighted,idf,34,0,0,252.44630011729896,64
smollm2_135m,251,clean,cascade,none,1,1,1,243.3539000339806,64
smollm2_135m,251,clean,cascade,fixed,1,1,1,266.0445999354124,64
smollm2_135m,251,clean,cascade,idf,1,1,1,256.4999000169337,64
smollm2_135m,251,case,token_exact,idf,1,1,1,285.29859986156225,64
smollm2_135m,251,case,token_ngram,idf,5,0,0,287.5842999201268,64
smollm2_135m,251,case,token_edit,idf,13,0,0,349.2045998573303,64
smollm2_135m,251,case,token_approx,idf,13,0,0,277.37839985638857,64
smollm2_135m,251,case,token_weighted,none,13,0,0,403.1266998499632,64
smollm2_135m,251,case,token_weighted,fixed,13,0,0,348.22509996593,64
smollm2_135m,251,case,token_weighted,idf,13,0,0,321.15969993174076,64
smollm2_135m,251,case,cascade,none,1,1,1,281.5596000291407,64
smollm2_135m,251,case,cascade,fixed,1,1,1,329.85129998996854,64
smollm2_135m,251,case,cascade,idf,1,1,1,310.8443000819534,64
smollm2_135m,251,leading_space,token_exact,idf,1,1,1,267.58489990606904,64
smollm2_135m,251,leading_space,token_ngram,idf,5,0,0,344.534499803558,64
smollm2_135m,251,leading_space,token_edit,idf,34,0,0,252.06759991124272,64
smollm2_135m,251,leading_space,token_approx,idf,34,0,0,256.7694000899792,64
smollm2_135m,251,leading_space,token_weighted,none,34,0,0,252.28470005095005,64
smollm2_135m,251,leading_space,token_weighted,fixed,34,0,0,300.6160999648273,64
smollm2_135m,251,leading_space,token_weighted,idf,34,0,0,237.34840005636215,64
smollm2_135m,251,leading_space,cascade,none,1,1,1,268.21099990047514,64
smollm2_135m,251,leading_space,cascade,fixed,1,1,1,286.2188001163304,64
smollm2_135m,251,leading_space,cascade,idf,1,1,1,273.952100193128,64
smollm2_135m,251,punctuation,token_exact,idf,1,1,1,251.80749990977347,64
smollm2_135m,251,punctuation,token_ngram,idf,5,0,0,328.4725998528302,64
smollm2_135m,251,punctuation,token_edit,idf,34,0,0,247.33570008538663,64
smollm2_135m,251,punctuation,token_approx,idf,34,0,0,267.9524999111891,64
smollm2_135m,251,punctuation,token_weighted,none,34,0,0,271.7852001078427,64
smollm2_135m,251,punctuation,token_weighted,fixed,34,0,0,297.0335998106748,64
smollm2_135m,251,punctuation,token_weighted,idf,34,0,0,271.92969992756844,64
smollm2_135m,251,punctuation,cascade,none,1,1,1,255.47330011613667,64
smollm2_135m,251,punctuation,cascade,fixed,1,1,1,283.6482999846339,64
smollm2_135m,251,punctuation,cascade,idf,1,1,1,260.12099999934435,64
smollm2_135m,251,hyphenation,token_exact,idf,1,1,1,258.73650005087256,64
smollm2_135m,251,hyphenation,token_ngram,idf,5,0,0,301.1330000590533,64
smollm2_135m,251,hyphenation,token_edit,idf,34,0,0,255.91549999080598,64
smollm2_135m,251,hyphenation,token_approx,idf,34,0,0,264.08859994262457,64
smollm2_135m,251,hyphenation,token_weighted,none,34,0,0,267.99830002710223,64
smollm2_135m,251,hyphenation,token_weighted,fixed,34,0,0,289.19699997641146,64
smollm2_135m,251,hyphenation,token_weighted,idf,34,0,0,257.34420004300773,64
smollm2_135m,251,hyphenation,cascade,none,1,1,1,246.30149989388883,64
smollm2_135m,251,hyphenation,cascade,fixed,1,1,1,336.19419997558,64
smollm2_135m,251,hyphenation,cascade,idf,1,1,1,359.7566999960691,64
smollm2_135m,251,concatenation,token_exact,idf,1,1,1,254.01399983093143,64
smollm2_135m,251,concatenation,token_ngram,idf,5,0,0,321.39870012179017,64
smollm2_135m,251,concatenation,token_edit,idf,34,0,0,246.1001998744905,64
smollm2_135m,251,concatenation,token_approx,idf,34,0,0,257.9206000082195,64
smollm2_135m,251,concatenation,token_weighted,none,34,0,0,281.9119000341743,64
smollm2_135m,251,concatenation,token_weighted,fixed,34,0,0,327.46770000085235,64
smollm2_135m,251,concatenation,token_weighted,idf,34,0,0,274.83510016463697,64
smollm2_135m,251,concatenation,cascade,none,1,1,1,268.4080998878926,64
smollm2_135m,251,concatenation,cascade,fixed,1,1,1,309.5517000183463,64
smollm2_135m,251,concatenation,cascade,idf,1,1,1,281.0157001949847,64
smollm2_135m,251,split,token_exact,idf,1,1,1,295.3099000733346,64
smollm2_135m,251,split,token_ngram,idf,7,0,0,339.8174000903964,64
smollm2_135m,251,split,token_edit,idf,4,0,1,273.6823000013828,64
smollm2_135m,251,split,token_approx,idf,4,0,1,283.2092000171542,64
smollm2_135m,251,split,token_weighted,none,4,0,1,336.9211000390351,64
smollm2_135m,251,split,token_weighted,fixed,4,0,1,284.91150005720556,64
smollm2_135m,251,split,token_weighted,idf,4,0,1,290.7421998679638,64
smollm2_135m,251,split,cascade,none,1,1,1,345.988400047645,64
smollm2_135m,251,split,cascade,fixed,1,1,1,319.90729994140565,64
smollm2_135m,251,split,cascade,idf,1,1,1,287.1141000650823,64
smollm2_135m,251,typo,token_exact,idf,1,1,1,273.81690009497106,64
smollm2_135m,251,typo,token_ngram,idf,7,0,0,239.1926001291722,64
smollm2_135m,251,typo,token_edit,idf,35,0,0,270.3150000888854,64
smollm2_135m,251,typo,token_approx,idf,35,0,0,254.0293000638485,64
smollm2_135m,251,typo,token_weighted,none,35,0,0,289.3645998556167,64
smollm2_135m,251,typo,token_weighted,fixed,35,0,0,246.04130000807345,64
smollm2_135m,251,typo,token_weighted,idf,35,0,0,214.8107998073101,64
smollm2_135m,251,typo,cascade,none,1,1,1,403.6201999988407,64
smollm2_135m,251,typo,cascade,fixed,1,1,1,249.36389992944896,64
smollm2_135m,251,typo,cascade,idf,1,1,1,235.39299983531237,64
smollm2_135m,251,abbreviation,token_exact,idf,1,1,1,358.79210010170937,64
smollm2_135m,251,abbreviation,token_ngram,idf,5,0,0,264.76849988102913,64
smollm2_135m,251,abbreviation,token_edit,idf,34,0,0,273.7690999638289,64
smollm2_135m,251,abbreviation,token_approx,idf,34,0,0,272.8897000197321,64
smollm2_135m,251,abbreviation,token_weighted,none,34,0,0,378.0831000767648,64
smollm2_135m,251,abbreviation,token_weighted,fixed,34,0,0,293.58200007118285,64
smollm2_135m,251,abbreviation,token_weighted,idf,34,0,0,272.67770003527403,64
smollm2_135m,251,abbreviation,cascade,none,1,1,1,290.2345999609679,64
smollm2_135m,251,abbreviation,cascade,fixed,1,1,1,266.0295001696795,64
smollm2_135m,251,abbreviation,cascade,idf,1,1,1,236.61270015873015,64
smollm2_135m,251,identifier_alias,token_exact,idf,1,1,1,259.0704998001456,63
smollm2_135m,251,identifier_alias,token_ngram,idf,1,1,1,257.998300017789,63
smollm2_135m,251,identifier_alias,token_edit,idf,41,0,0,267.30559999123216,63
smollm2_135m,251,identifier_alias,token_approx,idf,41,0,0,237.651800038293,63
smollm2_135m,251,identifier_alias,token_weighted,none,41,0,0,260.5116998311132,63
smollm2_135m,251,identifier_alias,token_weighted,fixed,41,0,0,388.1948001217097,63
smollm2_135m,251,identifier_alias,token_weighted,idf,41,0,0,319.5408000610769,63
smollm2_135m,251,identifier_alias,cascade,none,1,1,1,282.9079001676291,63
smollm2_135m,251,identifier_alias,cascade,fixed,1,1,1,254.7655999660492,63
smollm2_135m,251,identifier_alias,cascade,idf,1,1,1,279.5977001078427,63
smollm2_135m,251,stop_insertion,token_exact,idf,1,1,1,380.8961999602616,64
smollm2_135m,251,stop_insertion,token_ngram,idf,5,0,0,390.21450001746416,64
smollm2_135m,251,stop_insertion,token_edit,idf,34,0,0,365.4076000675559,64
smollm2_135m,251,stop_insertion,token_approx,idf,34,0,0,360.2555999532342,64
smollm2_135m,251,stop_insertion,token_weighted,none,34,0,0,374.1311999037862,64
smollm2_135m,251,stop_insertion,token_weighted,fixed,34,0,0,360.8309000264853,64
smollm2_135m,251,stop_insertion,token_weighted,idf,34,0,0,374.6131998486817,64
smollm2_135m,251,stop_insertion,cascade,none,1,1,1,373.32069990225136,64
smollm2_135m,251,stop_insertion,cascade,fixed,1,1,1,358.3092999178916,64
smollm2_135m,251,stop_insertion,cascade,idf,1,1,1,352.3401999846101,64
smollm2_135m,251,unicode_fullwidth_nfkc,token_exact,idf,1,1,1,1592.7999000996351,64
smollm2_135m,251,unicode_fullwidth_nfkc,token_ngram,idf,7,0,0,1642.4477000255138,64
smollm2_135m,251,unicode_fullwidth_nfkc,token_edit,idf,4,0,1,1650.0289998948574,64
smollm2_135m,251,unicode_fullwidth_nfkc,token_approx,idf,4,0,1,1458.3472998347133,64
smollm2_135m,251,unicode_fullwidth_nfkc,token_weighted,none,4,0,1,1524.0305999759585,64
smollm2_135m,251,unicode_fullwidth_nfkc,token_weighted,fixed,4,0,1,1470.9488002117723,64
smollm2_135m,251,unicode_fullwidth_nfkc,token_weighted,idf,4,0,1,1447.534500155598,64
smollm2_135m,251,unicode_fullwidth_nfkc,cascade,none,1,1,1,1420.8633999805897,64
smollm2_135m,251,unicode_fullwidth_nfkc,cascade,fixed,1,1,1,1378.2184000592679,64
smollm2_135m,251,unicode_fullwidth_nfkc,cascade,idf,1,1,1,1364.1667999327183,64
smollm2_135m,251,unicode_math_nfkc,token_exact,idf,1,1,1,792.581700021401,64
smollm2_135m,251,unicode_math_nfkc,token_ngram,idf,7,0,0,924.0514000412077,64
smollm2_135m,251,unicode_math_nfkc,token_edit,idf,4,0,1,820.8431999664754,64
smollm2_135m,251,unicode_math_nfkc,token_approx,idf,4,0,1,785.3552999440581,64
smollm2_135m,251,unicode_math_nfkc,token_weighted,none,4,0,1,783.2057001069188,64
smollm2_135m,251,unicode_math_nfkc,token_weighted,fixed,4,0,1,860.0677999202162,64
smollm2_135m,251,unicode_math_nfkc,token_weighted,idf,4,0,1,1025.2968000713736,64
smollm2_135m,251,unicode_math_nfkc,cascade,none,1,1,1,821.5008999686688,64
smollm2_135m,251,unicode_math_nfkc,cascade,fixed,1,1,1,821.8815000727773,64
smollm2_135m,251,unicode_math_nfkc,cascade,idf,1,1,1,806.9861999247223,64
